properties.DZCode,x,y
S01010462,-4.3500940998615505,55.89182316294111
S01010463,-4.349446149466713,55.8883547322636
S01010464,-4.34680798828099,55.88994049894539
S01010465,-4.307408555175269,55.89563395891807
S01010466,-4.317412034069409,55.897705158077436
S01010467,-4.315603347856575,55.88845476269137
S01010468,-4.317723446259848,55.891292965691676
S01010469,-4.3224024919307436,55.891544551436034
S01010470,-4.342090408054131,55.895936493594135
S01010471,-4.335591915157253,55.89662995623636
S01010472,-4.3301993725534045,55.89763809455287
S01010473,-4.325601576660439,55.89470335067304
S01010474,-4.328083289294417,55.892853511741116
S01010475,-4.3249603590155985,55.89712546838931
S01010476,-4.331239605487096,55.89156159921113
S01010477,-4.3394472131748465,55.8924321271017
S01010478,-4.347744797606905,55.9046561575466
S01010479,-4.348037726948807,55.90183664374819
S01010480,-4.348514173064681,55.89914909858674
S01010481,-4.333965161307767,55.90018495792789
S01010482,-4.339969378076693,55.899028410995385
S01010483,-4.340443702672278,55.90264911914098
S01010484,-4.333712764265467,55.90195443116769
S01010485,-4.36417222660581,55.90157562169161
S01010486,-4.372629787093967,55.902939895507934
S01010487,-4.356901451957845,55.903350262337135
S01010488,-4.35270025503295,55.90697777368696
S01010489,-4.365641040551264,55.907608356457594
S01010490,-4.351273052029398,55.90989014479757
S01010491,-4.357863392193652,55.910322309650965
S01010492,-4.361180276898986,55.91605540184898
S01010493,-4.361038149465627,55.912332271974854
S01010494,-4.351669905678687,55.91510110883175
S01010495,-4.354152647148743,55.91282169967554
S01010496,-4.36867611735305,55.91420609426383
S01010497,-4.368314912619056,55.91886324854946
S01010498,-4.3725770521524066,55.91710051276083
S01010499,-4.372363228978356,55.911081550311735
S01010500,-4.382520813585813,55.909738650362485
S01010501,-4.380880936669308,55.91270187792278
S01010502,-4.384321754316284,55.9153488167461
S01010503,-4.3798256283096295,55.907174313470875
S01010504,-5.996079131375044,56.721975856484136
S01010505,-5.7509216164160515,56.79450376817144
S01010506,-5.665164055225657,57.01069237670751
S01010507,-5.826671357580543,57.003673048379945
S01010508,-5.611288249663362,56.65488591210591
S01010509,-5.39359843194967,56.857839621486185
S01010510,-5.086065037606494,56.84041318862462
S01010511,-5.100306052659206,56.83725802788924
S01010512,-5.144934718727182,56.84323555003333
S01010513,-5.106449599149103,56.84542964061814
S01010514,-5.108473290125905,56.83953586325613
S01010515,-5.09941389769575,56.84183920288026
S01010516,-5.129760739302774,56.80440916792222
S01010517,-5.110318075895871,56.81475048273912
S01010518,-5.117161537999775,56.807842509994344
S01010519,-5.111061430984431,56.80946578201648
S01010520,-5.094074941892084,56.826146018186805
S01010521,-5.067415561516361,56.76449608869653
S01010522,-5.105842205006069,56.82043796708234
S01010523,-5.10393440055631,56.816188335177024
S01010524,-4.9407806100121965,56.731858176424694
S01010525,-4.95465239878046,56.63652410379219
S01010526,-5.119957741776018,56.67319374461166
S01010527,-4.96721724951441,56.71388983395072
S01010528,-4.700096447686964,56.87114829696572
S01010529,-4.879684906571405,56.89219702310231
S01010530,-5.124245855472063,57.019899064092655
S01010531,-4.115242426234122,57.064670591747934
S01010532,-4.252841456168491,56.98117791053064
S01010533,-4.0542116930023235,57.0787825499886
S01010534,-4.049133736536443,57.08377012580877
S01010535,-3.9149952645011483,57.0911967701401
S01010536,-3.8262377527204783,57.19790007302511
S01010537,-3.8344379192968967,57.18731918022007
S01010538,-3.824119380604761,57.20867833320448
S01010539,-3.7334979683888707,57.14173592944084
S01010540,-3.7321519583160763,57.25343096076543
S01010541,-3.8472593023451225,57.27624870750686
S01010542,-3.577970510996272,57.22090981411061
S01010543,-3.670655147001724,57.36163430411107
S01010544,-3.619107495004653,57.32577053964497
S01010545,-3.6122282373769385,57.32896253763946
S01010546,-3.606434527802136,57.33290790266203
S01010547,-3.5168056770117113,57.35924529365311
S01010548,-3.9373922129918517,57.55745889031185
S01010549,-3.8351416088219223,57.591983510747156
S01010550,-3.809287264890702,57.57604252206727
S01010551,-3.787571758816183,57.579808148339445
S01010552,-3.9570775921592247,57.492770473565876
S01010553,-3.81750935464599,57.45439690372161
S01010554,-3.8652099422869504,57.58880250906156
S01010555,-3.8687020032354855,57.58391438633357
S01010556,-3.8712362126129283,57.57837222060925
S01010557,-3.856640456384654,57.57954386706248
S01010558,-3.853824217513076,57.58488979277558
S01010559,-3.875951102938399,57.586694278050786
S01010560,-3.8772210630479322,57.58071757072439
S01010561,-3.8903845068980276,57.58451289524191
S01010562,-3.885695976529497,57.58091325070042
S01010563,-3.885269156080887,57.57752156592175
S01010564,-3.8936647503587203,57.57481895830377
S01010565,-3.8938881711085465,57.57776186872749
S01010566,-4.135035756495117,57.283160818141795
S01010567,-4.085460144282464,57.44598462879132
S01010568,-4.045360697987304,57.509452107556456
S01010569,-4.046427607656544,57.547917322562476
S01010570,-4.0371106885522385,57.568433287911894
S01010571,-4.140684904514885,57.492447231053596
S01010572,-4.1403616887317405,57.48910928407844
S01010573,-4.145554099126066,57.48996694945648
S01010574,-4.1280010387354835,57.49100195405762
S01010575,-4.118488243474843,57.49646850742
S01010576,-4.112373733244717,57.488253625817634
S01010577,-4.149123629797522,57.47936283861263
S01010578,-4.150503080719225,57.48299412219258
S01010579,-4.137422715398848,57.48524244970967
S01010580,-4.144810807645826,57.48195447586086
S01010581,-4.141784235467637,57.48713815262257
S01010582,-4.169136900889636,57.47773607268502
S01010583,-4.151851500437288,57.47376459097501
S01010584,-4.126693925455512,57.477093272811814
S01010585,-4.137798322547367,57.476895811544914
S01010586,-4.141565115009987,57.47362328779363
S01010587,-4.157651742701004,57.47071778382616
S01010588,-4.174654708365147,57.46960725265052
S01010589,-4.165762820819051,57.46649785539932
S01010590,-4.179212016214795,57.44953371931355
S01010591,-4.173757456710169,57.45193785375055
S01010592,-4.196013650138131,57.46138419109259
S01010593,-4.162608669806739,57.45819291999971
S01010594,-4.187263748034866,57.463140108249995
S01010595,-4.190352070821994,57.467272327922785
S01010596,-4.234824622857449,57.41332725444395
S01010597,-4.215704508563392,57.44572371231697
S01010598,-4.231029729197697,57.445890623189705
S01010599,-4.254927053957509,57.44408623135628
S01010600,-4.2150287229765215,57.453627921228346
S01010601,-4.2292872476445735,57.45518186909214
S01010602,-4.240744334262421,57.45007529978406
S01010603,-4.231714165179019,57.451397141354406
S01010604,-4.2372225593992265,57.455455968464335
S01010605,-4.245570383441478,57.45401010829196
S01010606,-4.21408731019637,57.463513786073264
S01010607,-4.222039066518393,57.461715016316184
S01010608,-4.215256928533195,57.46082785037641
S01010609,-4.217023402869574,57.457622487407036
S01010610,-4.234194643186179,57.459594741009326
S01010611,-4.208157852752422,57.46151572981769
S01010612,-4.205005386130216,57.46401561425864
S01010613,-4.208509507875306,57.46593959149509
S01010614,-4.212100723391535,57.459254609554634
S01010615,-4.206102656094749,57.459031868460194
S01010616,-4.200681365744428,57.470455881435875
S01010617,-4.198472198320022,57.46660147833231
S01010618,-4.200790939723951,57.46245797353321
S01010619,-4.206072885406683,57.48657013514942
S01010620,-4.2240163514358375,57.479729616908706
S01010621,-4.20991165480817,57.47914953751547
S01010622,-4.194341565570575,57.48022870982062
S01010623,-4.20228219393196,57.47617633952614
S01010624,-4.192680319864171,57.475375393713584
S01010625,-4.212165731776249,57.47073058793373
S01010626,-4.220381854906977,57.46885959586192
S01010627,-4.22624950468508,57.470349080514566
S01010628,-4.219818939169546,57.47519527458745
S01010629,-4.212646232577327,57.475760268794886
S01010630,-4.236061941121321,57.4684477909414
S01010631,-4.23829783912314,57.46441640720558
S01010632,-4.238446403685432,57.47105230302333
S01010633,-4.24829742078191,57.47253794359707
S01010634,-4.2479939876455886,57.47702570952422
S01010635,-4.242581184581371,57.474166854501085
S01010636,-4.237878273162185,57.4766789765717
S01010637,-4.234048517246152,57.47953816770855
S01010638,-4.244217898913295,57.48045873052965
S01010639,-4.242057555514783,57.48393393354316
S01010640,-4.2317111035916035,57.475494014631046
S01010641,-4.234596298509884,57.48594309010427
S01010642,-4.2454713734864855,57.48727415950038
S01010643,-4.244829160242451,57.491903355397326
S01010644,-4.239319182872956,57.4895019278191
S01010645,-4.262891904010694,57.479414639306086
S01010646,-4.259354019612737,57.48484191568741
S01010647,-4.256440941288943,57.481639168086694
S01010648,-4.252526930787336,57.47836198455383
S01010649,-4.254355316247113,57.485979899648434
S01010650,-4.287926717288987,57.449536235429015
S01010651,-4.2578277215137375,57.4676799486983
S01010652,-4.264557243686142,57.47396782587669
S01010653,-4.258054158686286,57.47779652413067
S01010654,-4.257128437513504,57.47411040094923
S01010655,-4.869456252408073,57.35728222205889
S01010656,-4.5227154643545555,57.43566924404161
S01010657,-4.4872708861864705,57.40483480606424
S01010658,-4.336100382842882,57.46315932959673
S01010659,-4.432815862768996,57.45638219245383
S01010660,-4.4657273263802795,57.48055564571227
S01010661,-4.460828497554979,57.48480806112473
S01010662,-4.402591151987572,57.48027704365857
S01010663,-4.499349983365548,57.47743817604622
S01010664,-4.591140978998672,57.33524489674469
S01010665,-4.423214176143019,57.230898685798664
S01010666,-4.478840184403671,57.32820344601996
S01010667,-4.424299523929746,57.367526923552795
S01010668,-4.720452730943863,57.16832027504927
S01010669,-5.39076909058117,57.18649913259415
S01010670,-5.295683734491181,57.33264012733682
S01010671,-5.60555630627973,57.32643389424568
S01010672,-5.7166848753689905,57.283614446373434
S01010673,-5.865894571650716,57.243073823856456
S01010674,-5.9552340974522116,57.222902909685345
S01010675,-6.307392283464535,57.281760160236445
S01010676,-5.882271503282413,57.12581395649908
S01010677,-6.174080263825445,57.35565902057334
S01010678,-6.210175050469857,57.5543248227972
S01010679,-6.191806668011756,57.41559227151116
S01010680,-6.206413225719237,57.413131361071905
S01010681,-6.198694779758857,57.41761916906089
S01010682,-6.357152454140275,57.45122022375607
S01010683,-6.316838424716454,57.575779080020226
S01010684,-6.52738710321177,57.46003342357187
S01010685,-6.673275710102511,57.415669540922906
S01010686,-5.60304060726159,57.70220481809008
S01010687,-5.747890796494526,57.78116940900507
S01010688,-5.628528903568098,57.493350317220916
S01010689,-5.304041423191671,57.46058694397228
S01010690,-5.161688665911813,57.89719268525199
S01010691,-5.1927238692485505,57.81292228349358
S01010692,-5.159075948681896,57.901432847536455
S01010693,-5.205897066882453,58.02050719999599
S01010694,-5.586002999528935,57.87140930390044
S01010695,-4.468189411762094,57.614407153520254
S01010696,-4.540854684093812,57.586389292263014
S01010697,-4.653550834929476,57.53473434247242
S01010698,-4.973860766058287,57.62652849538029
S01010699,-4.419471450245754,57.761070828317926
S01010700,-4.509578552574682,57.69144151929814
S01010701,-4.33662720927652,57.664678215946886
S01010702,-4.160774652219707,57.748198728627955
S01010703,-4.485309848220399,57.52157596850927
S01010704,-4.456897384924465,57.5198888943782
S01010705,-4.464573051288077,57.517997485208575
S01010706,-4.454199207696454,57.508048307617614
S01010707,-4.4372797344182375,57.56027108019317
S01010708,-4.441968048057625,57.57235611670535
S01010709,-4.444278725820553,57.57495782163768
S01010710,-4.434337992674915,57.56707051422266
S01010711,-4.43452570985059,57.563138820345934
S01010712,-4.4459541305660935,57.6028432468971
S01010713,-4.4348217542783175,57.60251175326121
S01010714,-4.4297113037202385,57.59830381925716
S01010715,-4.439370567983671,57.59660193349174
S01010716,-4.422929169805326,57.594790037284454
S01010717,-4.424741332776581,57.602822021198314
S01010718,-4.429705907747617,57.607585741153336
S01010719,-4.115732965208482,57.58909908562468
S01010720,-4.114301554149172,57.58019572987602
S01010721,-4.137173456386976,57.57963254149917
S01010722,-4.175994208278306,57.56690915107598
S01010723,-4.169268048613846,57.5978604625885
S01010724,-4.269242161057577,57.56583409990579
S01010725,-4.291685869711962,57.521660006385126
S01010726,-4.252862921389702,57.50373936476823
S01010727,-4.302295680940967,57.59718078160507
S01010728,-4.354780969681576,57.59722839838288
S01010729,-4.357964309626033,57.552130902612134
S01010730,-4.223108750931482,57.64307027090254
S01010731,-4.066649326685025,57.65391320878356
S01010732,-4.275590503325757,57.69714248115828
S01010733,-4.265728754874514,57.695491171291245
S01010734,-4.27967465999526,57.69084267380563
S01010735,-4.227248160801701,57.70113066550063
S01010736,-4.235730077009822,57.69989961097579
S01010737,-4.250104355037992,57.68928027491467
S01010738,-4.254382090673914,57.69869100062973
S01010739,-4.2639374175780596,57.69809936119178
S01010740,-4.18112049553046,57.694172760724385
S01010741,-4.208264558649403,57.70303012836846
S01010742,-4.171966488095248,57.69122694218072
S01010743,-4.177103553266004,57.69389876211055
S01010744,-4.159640395860161,57.701076185246094
S01010745,-4.16815725796618,57.68930506690634
S01010746,-3.982001442262702,57.743592050783505
S01010747,-4.056256715463632,57.74887256288172
S01010748,-3.8213247281186256,57.83529391104507
S01010749,-3.980909427524394,57.80889938252541
S01010750,-3.8898194848434082,57.79257832636238
S01010751,-3.916679445117302,57.753055424211254
S01010752,-4.051597062268982,57.80751409172194
S01010753,-4.102888091262471,57.79103521423844
S01010754,-4.057060940116044,57.808303494045816
S01010755,-4.059570794211947,57.8121204665458
S01010756,-4.056588424445416,57.81472078409883
S01010757,-4.701923085663609,57.96301575193206
S01010758,-4.039756558128502,57.90415110035406
S01010759,-4.020376617760712,57.88086622946774
S01010760,-4.044313676723579,57.88337013477714
S01010761,-4.171510344656146,57.89902270983379
S01010762,-4.288266607539562,57.82910037198825
S01010763,-4.304398812741028,57.92024886669246
S01010764,-4.1837350878517885,58.077227490325285
S01010765,-4.485489299365987,58.09966953493095
S01010766,-4.028008991465607,57.974320723132024
S01010767,-3.8529976329480373,58.01552577125183
S01010768,-3.8549075441023724,58.009622074959275
S01010769,-3.9649726366590547,58.06843587655763
S01010770,-3.983659707439075,58.003281425373444
S01010771,-3.8639127212118156,58.183544942481774
S01010772,-3.5569729472097724,58.263534077104964
S01010773,-3.2106429530046943,58.37186276868998
S01010774,-3.313928868880221,58.32535344244818
S01010775,-3.170265903790618,58.43655179264502
S01010776,-3.086756654747464,58.437491742307856
S01010777,-3.077541971923793,58.4345406994577
S01010778,-3.0824354967587864,58.43383302562076
S01010779,-3.0910315435853897,58.43360826020345
S01010780,-3.0974999641691063,58.43545026453631
S01010781,-3.0960062054528956,58.4403854508843
S01010782,-3.0930718008685925,58.44408764739512
S01010783,-3.089994183464224,58.44632516775855
S01010784,-3.0809831025396774,58.44597682241694
S01010785,-3.077622330199258,58.44356885502926
S01010786,-3.0609508113132207,58.45156264632274
S01010787,-3.301039026306511,58.46699389145711
S01010788,-3.1498689745975366,58.47706423707107
S01010789,-3.2146384027841464,58.555562678833205
S01010790,-3.1147215038626017,58.60267279019473
S01010791,-3.284955389526592,58.62739554464898
S01010792,-3.3897714942486545,58.59174461381623
S01010793,-3.3690947959594717,58.57778591109196
S01010794,-3.4755408109260095,58.57817657391486
S01010795,-3.4904941784259402,58.51429366070836
S01010796,-3.588149494513877,58.410812742554675
S01010797,-3.5839448289180473,58.5658767372228
S01010798,-3.722847043051725,58.51690767116917
S01010799,-3.5218076571100743,58.59329005013506
S01010800,-3.507455176873849,58.593686474062636
S01010801,-3.513377258383302,58.59056135562596
S01010802,-3.522463957658717,58.588066191181476
S01010803,-3.529013346595944,58.59685667132732
S01010804,-3.529017882550292,58.593547467357894
S01010805,-3.533153892184539,58.58999766372984
S01010806,-3.5376957813140164,58.58627502112728
S01010807,-3.5371726321650954,58.59302535982834
S01010808,-3.537531984420268,58.59531693505534
S01010809,-3.5464141900563604,58.60667600287394
S01010810,-3.961033347798409,58.447943816182224
S01010811,-4.293931175108289,58.36313006484779
S01010812,-4.715698152194265,58.44848820384689
S01010813,-5.053087490665346,58.123435502397314
S01010814,-5.196056896222815,58.21947447641596
S01010815,-4.922447526009261,58.35746860374632
S01010816,-4.621719384319463,55.88971968805112
S01010817,-4.637896447959728,55.8934569299806
S01010818,-4.6240687970476255,55.89595730406479
S01010819,-4.632244381498088,55.91370517723897
S01010820,-4.71477598853003,55.8936525337225
S01010821,-4.6460579706887835,55.87827001822854
S01010822,-4.662253325783865,55.853468240412255
S01010823,-4.790139556871588,55.90890736277189
S01010824,-4.866151441833892,55.90188574302812
S01010825,-4.857575066425774,55.89409346404074
S01010826,-4.890571370668852,55.883825985766705
S01010827,-4.891021651713755,55.88956646833929
S01010828,-4.892580300009693,55.89260946263373
S01010829,-4.871133277585246,55.908627980204884
S01010830,-4.8616562230102796,55.90919095963445
S01010831,-4.855814095297103,55.91221317261261
S01010832,-4.852341663966534,55.931111690680446
S01010833,-4.862692594696275,55.944931073056736
S01010834,-4.852737411153044,55.94883811564465
S01010835,-4.843536802034988,55.9513699604274
S01010836,-4.8322881499619275,55.95402444798945
S01010837,-4.8311741963797665,55.951281408897465
S01010838,-4.82420833417287,55.95212286508749
S01010839,-4.8210600728965,55.95581551992129
S01010840,-4.823274372959634,55.959300274649735
S01010841,-4.819810228197944,55.959496123487234
S01010842,-4.815552927130254,55.95903079633694
S01010843,-4.807078529758416,55.956353218158284
S01010844,-4.811649532639616,55.95360402945221
S01010845,-4.8052847887028936,55.94953724357709
S01010846,-4.816101136045237,55.949238915374295
S01010847,-4.811427172102663,55.94627095066495
S01010848,-4.81550845513786,55.94367152351158
S01010849,-4.820239616816628,55.942921535069146
S01010850,-4.824056505282333,55.9433179716716
S01010851,-4.829282049635339,55.944202254044654
S01010852,-4.823926195662287,55.9372860124295
S01010853,-4.81613484032173,55.93817237544918
S01010854,-4.808119346762707,55.93809246592955
S01010855,-4.809452338305296,55.94169640895573
S01010856,-4.80545365687738,55.94314270259553
S01010857,-4.798258949725886,55.943181726932316
S01010858,-4.797679718038113,55.94607523339069
S01010859,-4.796120601442638,55.94925060714324
S01010860,-4.792044724929661,55.9440567400009
S01010861,-4.7850907897606625,55.94486507350255
S01010862,-4.787901329408695,55.94740252238774
S01010863,-4.790498038049017,55.95378647428912
S01010864,-4.801866268952357,55.954607329014614
S01010865,-4.793466574745742,55.9607162414204
S01010866,-4.783469739667489,55.9578654208367
S01010867,-4.7791671388936185,55.95975607444663
S01010868,-4.775252184250499,55.95605849391778
S01010869,-4.778681502830747,55.95323625870784
S01010870,-4.764933948100448,55.95532209806199
S01010871,-4.769932886627884,55.95413405279805
S01010872,-4.766832996982704,55.95141724243989
S01010873,-4.7648300768711485,55.94895487339257
S01010874,-4.773056167753692,55.95182206154159
S01010875,-4.769888570849026,55.949729679932915
S01010876,-4.771443867160936,55.94858432504095
S01010877,-4.779839949317708,55.94826370297116
S01010878,-4.777814264993868,55.94303773263059
S01010879,-4.7895427853946355,55.9412346608065
S01010880,-4.789564030669867,55.938792876798594
S01010881,-4.782468552435889,55.94064806200014
S01010882,-4.7766339992726605,55.938173138886874
S01010883,-4.770663564163497,55.93997949600335
S01010884,-4.768508682861025,55.94244725141637
S01010885,-4.75683402590964,55.94192439723736
S01010886,-4.761499786620996,55.94253525150585
S01010887,-4.763112688931835,55.944477156868516
S01010888,-4.768031093826116,55.94518439119316
S01010889,-4.772073788173755,55.94589460009923
S01010890,-4.762303816906111,55.94751835523314
S01010891,-4.757260700544998,55.949629814011644
S01010892,-4.760127552391514,55.94617289389274
S01010893,-4.754058935686262,55.94486325304972
S01010894,-4.743725312073923,55.94337150800801
S01010895,-4.739217155990793,55.94159602241779
S01010896,-4.741679097365151,55.939923045754995
S01010897,-4.7457822043311015,55.9372837939183
S01010898,-4.740935233882696,55.93371696089494
S01010899,-4.73469466205557,55.93225634273052
S01010900,-4.732164285253684,55.93396528190277
S01010901,-4.738629988306269,55.93624801070293
S01010902,-4.734096953852431,55.93852101942843
S01010903,-4.731101598918065,55.940854209382955
S01010904,-4.725631502245163,55.938335260166525
S01010905,-4.719455372203883,55.94088722107058
S01010906,-4.712934407979838,55.93552860127482
S01010907,-4.7039309175576935,55.937928388964515
S01010908,-4.704977130946446,55.93432017977462
S01010909,-4.69821635832267,55.932786100032914
S01010910,-4.697064720304347,55.936101406201004
S01010911,-4.689687059961403,55.93475644858151
S01010912,-4.684035887535473,55.933088490986954
S01010913,-4.686993107615589,55.93029129430371
S01010914,-4.679863276922001,55.92696738533162
S01010915,-4.677048983583404,55.92429315328918
S01010916,-4.676758563398099,55.93153350956908
S01010917,-4.6661144181891805,55.93068043001967
S01010918,-4.670414706472564,55.92550050061878
S01010919,-4.664424323561216,55.92773916872018
S01010920,-4.651936853983962,55.92992210102905
S01010921,-4.649130191515939,55.92614067171922
S01010922,-4.659670068162947,55.92501159910899
S01010923,-4.666006785666771,55.92198563433368
S01010924,-4.663559401612561,55.920269262596435
S01010925,-4.659861494005611,55.91874950123263
S01010926,-4.656453269825827,55.920809316026194
S01010927,-4.6522030413177875,55.923782408299104
S01010928,-4.6500123664014215,55.921135505636514
S01010929,-4.646334976887747,55.922826765559996
S01010930,-3.253229242989588,55.81064366260269
S01010931,-3.098482743902041,55.78665118409314
S01010932,-3.136164723356053,55.85403027907402
S01010933,-3.1412702092981957,55.83882861889002
S01010934,-3.2169138949383576,55.82642411066529
S01010935,-3.225922176792279,55.82468327805234
S01010936,-3.223752004627524,55.82755164495957
S01010937,-3.2179652904491904,55.83074362456799
S01010938,-3.221419551170755,55.832076331355836
S01010939,-3.2313532705299375,55.831397358645695
S01010940,-3.2379527561083403,55.830057369908225
S01010941,-3.243573675002317,55.83004434337498
S01010942,-3.237491159061687,55.83351209152618
S01010943,-3.229263426033893,55.83378249589049
S01010944,-3.2244844391404395,55.83405941106674
S01010945,-3.2159881873999985,55.83624908649372
S01010946,-3.2130082297100224,55.83340077757966
S01010947,-3.209357858191754,55.83323296495181
S01010948,-3.2092466909768285,55.83694983023364
S01010949,-3.2143207540764873,55.84086395215954
S01010950,-3.2227622401342733,55.83783660787423
S01010951,-3.2278471179300934,55.83945962577876
S01010952,-3.2304898872903145,55.83692989428333
S01010953,-3.2314118240817935,55.83516057444317
S01010954,-3.205472360159584,55.84502691478074
S01010955,-3.2224990117596795,55.84685427375182
S01010956,-3.235207765938328,55.85932475260792
S01010957,-3.172117001499332,55.85702018691499
S01010958,-3.1679313825860445,55.85725593787693
S01010959,-3.1641861350707963,55.85860628218956
S01010960,-3.1519736426756446,55.86392104742074
S01010961,-3.1829015879727103,55.86994296512039
S01010962,-3.1851538433604283,55.88528648037111
S01010963,-3.16572367876098,55.878728454044115
S01010964,-3.159705538218421,55.87978881092174
S01010965,-3.160371798049597,55.87696283258567
S01010966,-3.155205986480074,55.87545403733028
S01010967,-3.1553929324343697,55.87728826134966
S01010968,-3.1533118531550284,55.87957169165453
S01010969,-3.1501935552732596,55.882124953778266
S01010970,-3.1451438884904035,55.87873828961926
S01010971,-3.129804771174927,55.871369568992876
S01010972,-3.1246740126467034,55.868796521354085
S01010973,-3.123185125303848,55.87071577473505
S01010974,-3.119002249280409,55.87200861281503
S01010975,-3.1158621978756735,55.87213261078489
S01010976,-3.115390578793229,55.86707539850951
S01010977,-3.1108377264183025,55.86970023508382
S01010978,-3.107556387302617,55.87218889623526
S01010979,-3.1136479224429094,55.87405607356641
S01010980,-3.1033262097477454,55.8740186579535
S01010981,-3.109483840761663,55.876193863024625
S01010982,-3.1169841321188865,55.880666041828704
S01010983,-3.1042539698371017,55.87842791673923
S01010984,-3.100286627658121,55.88098041502522
S01010985,-3.098094707054155,55.87672521169561
S01010986,-3.0965133629730355,55.87411483348367
S01010987,-3.0927996759569725,55.872844365652355
S01010988,-3.0894356131829173,55.87151917179662
S01010989,-3.100030768740836,55.8652873357108
S01010990,-3.1001348425248274,55.8709326243813
S01010991,-3.0956142645764197,55.86019233250384
S01010992,-3.0698505180689395,55.86167140813594
S01010993,-3.072114240736752,55.869597432686156
S01010994,-3.0643404939292114,55.88022816065507
S01010995,-3.094758797821177,55.879107619579564
S01010996,-3.0869775097133285,55.882923547004474
S01010997,-3.0874471826322676,55.88722811612191
S01010998,-3.077552021977984,55.886841518904426
S01010999,-3.0789017372055603,55.89235146141513
S01011000,-3.1041688098039035,55.90144061968322
S01011001,-3.1063398533437283,55.91041816920793
S01011002,-3.108109685130642,55.914167187581285
S01011003,-3.1114490004300284,55.91306783130921
S01011004,-3.1144167383790795,55.91518204918281
S01011005,-3.0641088449090694,55.89633452821417
S01011006,-3.0456330420605373,55.901019074529685
S01011007,-3.0539624012676634,55.893328267463666
S01011008,-3.0488592517767787,55.892948160866155
S01011009,-3.045578834160623,55.89239953492377
S01011010,-3.070356284110737,55.89284164577065
S01011011,-3.065644609343811,55.8941899744967
S01011012,-3.059294637680959,55.89314831911297
S01011013,-3.053308983850504,55.89078959294247
S01011014,-3.054358038857759,55.887974870043784
S01011015,-3.0484232516402066,55.88901827332574
S01011016,-3.041173667111721,55.89332476318836
S01011017,-2.9950029016148587,55.88548409972143
S01011018,-2.9709082882004467,55.86668310169126
S01011019,-2.9524988086475235,55.83786542092379
S01011020,-3.020402461218672,55.81429139147156
S01011021,-3.0507457237622284,55.881824636546234
S01011022,-3.0450374437783383,55.87922577235256
S01011023,-3.047393686083938,55.87694676402334
S01011024,-3.037530444467228,55.87363532569402
S01011025,-3.031877794310759,55.8725984824943
S01011026,-3.0321958693642745,55.87050548144375
S01011027,-3.0404771878195187,55.87182044908197
S01011028,-3.0457248621581874,55.86952368577554
S01011029,-3.0406363555843865,55.868239799074814
S01011030,-3.036023647524978,55.86631366365549
S01011031,-3.0542093793181695,55.867700628441504
S01011032,-3.0624008582454,55.87204968990067
S01011033,-3.0602561437215856,55.868742634824635
S01011034,-3.0653685103295443,55.86781887903363
S01011035,-3.061508686327988,55.86509747034176
S01011036,-3.06344542226355,55.86288759611432
S01011037,-3.0590478627570197,55.85629385088315
S01011038,-3.0519930591903277,55.849529660022064
S01011039,-3.058890297176795,55.84840242072964
S01011040,-3.044919932123434,55.84718379561461
S01011041,-3.0484252739431565,55.845661551896754
S01011042,-3.0485071293736707,55.84195664710824
S01011043,-3.04196815568135,55.84210969761098
S01011044,-3.047079389425745,55.83713991924686
S01011045,-3.384526268715256,57.223579483901226
S01011046,-3.2885531088352242,57.38508044241112
S01011047,-3.099985470009599,57.365193304633436
S01011048,-3.128473335859169,57.444698839449536
S01011049,-3.125632548707802,57.44742783793376
S01011050,-3.379143106055788,57.473272415690275
S01011051,-3.2348261141000374,57.53148607479689
S01011052,-3.219734117453842,57.4718567239284
S01011053,-3.2051476245813615,57.52961672073185
S01011054,-3.1706627641112033,57.51070055441359
S01011055,-3.0513632116241536,57.46596413847428
S01011056,-3.0435728159143536,57.53029717921902
S01011057,-2.933378746293333,57.58361395033508
S01011058,-2.85198319013861,57.569730162199086
S01011059,-2.7494553050912587,57.536973802478244
S01011060,-2.9486323601932485,57.545595643224786
S01011061,-2.9457907593918637,57.53688235836057
S01011062,-2.952385656879724,57.5385347141063
S01011063,-2.961941671955618,57.53973641404927
S01011064,-2.9585869307927295,57.54537245476422
S01011065,-2.8227531528086933,57.6403192826861
S01011066,-2.8186397728793025,57.688510138796815
S01011067,-2.8211738936960584,57.69250788002464
S01011068,-2.8530950650375906,57.704113721714926
S01011069,-2.899393844514759,57.69860924295191
S01011070,-2.906486343649619,57.69614070246861
S01011071,-2.8666515094728564,57.68218272923183
S01011072,-2.9137392635130435,57.643836142748626
S01011073,-2.9270609852914666,57.681684492782495
S01011074,-2.946165872708868,57.68289065939104
S01011075,-2.9528372615577965,57.67558426674243
S01011076,-2.9595203310252707,57.675842696854914
S01011077,-2.956175650901912,57.67253551556456
S01011078,-2.9649774269174847,57.66855162245604
S01011079,-2.9679723430555254,57.67641353568403
S01011080,-2.98167921928599,57.673881835491876
S01011081,-2.981391158537845,57.66998197506175
S01011082,-2.9759051967450914,57.6694367176502
S01011083,-3.0138574825526243,57.6640781107506
S01011084,-3.0475228373900216,57.65400106407483
S01011085,-3.12818453356549,57.66875423840422
S01011086,-3.1356214579021264,57.6394508516699
S01011087,-3.12041064734961,57.62471599309883
S01011088,-3.0990795780874585,57.61152680768588
