longitude,latitude,region
-3.024908,53.644527,3.0
-1.1706203,52.77008,1.0
-2.7464662,50.532658,0
0.84697443,54.079002,0
-2.5200129,50.39625,0
0.40808058,54.91413,0
-2.3089986,53.555927,3.0
-5.237249,50.765396,0
-4.264059,53.95379,0
-0.9903228,53.35763,1.0
-5.7892995,51.987953,0
-7.2885475,54.993267,12.0
-1.8177012,57.68805,0
-6.6583138,51.405846,0
-5.9709845,56.524784,0
1.475839,52.19124,9.0
-6.7025504,54.020676,0
-5.202997,53.519505,0
-7.300045,56.750557,0
-6.645647,55.675236,0
-4.5733576,55.55183,11.0
-3.5531647,51.576904,8.0
-7.492375,52.60949,0
-2.6134298,53.659252,3.0
-1.820413,57.13811,0
1.9970182,53.357895,0
-1.9039168,52.52907,4.0
-3.263373,51.50184,8.0
-4.0146427,53.820644,0
-7.384118,55.507244,0
-3.9534547,55.78747,11.0
-5.712899,59.14721,0
-6.0582876,52.392048,0
-2.7189252,55.94032,11.0
-6.346121,52.932594,0
-5.6466413,55.846657,0
-3.525483,53.690285,0
1.3117278,53.79182,0
-6.3879366,53.34414,0
0.591852,51.37478,6.0
-6.1212907,57.89626,0
-1.5538899,52.43205,4.0
0.18356118,50.652233,0
-1.4829189,54.957306,7.0
-1.237767,51.75485,6.0
-4.573041,55.814114,11.0
-0.13323912,51.508038,2.0
-4.249283,53.678875,0
2.1691678,52.663567,0
-0.19514403,51.50589,2.0
-2.9336467,59.47183,0
-5.1271715,55.723366,0
-2.9146578,56.74414,11.0
-4.8021593,51.05201,0
0.78719914,51.128567,6.0
-7.474037,54.373398,12.0
-5.3224654,55.030167,0
-7.1366935,53.58966,0
1.0755529,50.49441,0
-6.639792,57.740673,0
-0.30943996,50.838745,6.0
0.18952844,55.46854,0
-5.3567314,52.414078,0
-2.29657,50.534676,0
-4.1382513,53.13922,8.0
-2.965781,50.255745,0
-1.8183883,57.55057,0
-7.1872997,54.000687,0
-5.659562,55.98389,0
-1.8213764,51.09595,10.0
-0.16259374,51.464016,2.0
-4.055234,54.645462,0
0.11926659,51.76766,9.0
0.152235,54.78136,0
-6.568115,52.786537,0
-7.2579393,52.62016,0
-2.6444757,59.061226,0
-0.13207671,51.5882,2.0
0.2048999,55.743393,0
0.2559214,51.233112,6.0
-7.7994785,53.145924,0
-4.972506,53.663097,0
-4.5787144,58.899662,0
-1.9025022,50.742912,10.0
-1.8217328,56.863125,0
-4.8995776,51.907555,8.0
-7.527031,52.8834,0
-7.6901793,54.115635,0
-5.132444,52.55789,0
-4.8437986,58.75656,0
-0.7848514,56.58231,0
1.984246,50.604527,0
-4.810494,51.18947,0
-4.609852,59.311584,0
-4.6543536,52.431946,0
-1.0679065,55.622112,0
-6.202089,54.69029,12.0
-0.12092423,54.235596,0
-5.8976264,53.22351,0
-0.2672577,50.65981,0
-0.27331755,51.44874,2.0
-5.255939,54.20624,0
-2.595307,56.174294,0
-3.190855,58.78242,0
-2.9561493,54.86857,3.0
-6.3738832,53.20696,0
1.5417187,53.647594,0
-3.417041,50.38878,0
-2.1830924,52.575,4.0
-6.9328494,55.939426,0
-3.8011231,55.730827,11.0
-0.66549075,52.29252,1.0
-6.014675,56.93629,0
0.1819417,55.331112,0
-2.8046823,51.972458,4.0
-3.4723506,58.917,0
-5.6993423,50.889328,0
1.0501524,53.52351,0
-1.6168468,53.799576,5.0
-2.9193046,53.3994,3.0
-7.927678,55.757652,0
-2.085766,57.963104,0
-0.5766302,55.20476,0
-6.992125,52.35622,0
-1.816308,57.963,0
-1.1324534,53.58653,5.0
-5.910159,53.36078,0
-3.170204,51.499252,8.0
-0.28038418,51.51802,2.0
-0.24789797,53.598976,5.0
-1.7434714,52.64896,4.0
-6.1841416,56.10483,0
-2.940306,53.4494,3.0
-7.952466,54.240692,0
-3.414224,51.445038,8.0
-0.5533928,51.18685,6.0
0.11648857,54.094078,0
1.8039906,51.161354,0
0.59498215,53.94709,0
-5.999982,56.799126,0
-7.4603877,56.054863,0
-4.7051597,53.256573,0
-5.4074507,58.88046,0
-3.0320175,53.800484,3.0
1.5553386,50.893806,0
-0.514592,56.854416,0
-5.922795,53.498028,0
-3.5156205,53.415234,0
-2.6419132,58.923786,0
2.1176767,52.1146,0
-6.443143,51.551926,0
-5.807229,54.87831,0
-3.4465535,51.35192,0
-1.720378,52.410706,4.0
-1.8223838,56.725628,0
-6.510436,58.84661,0
-0.048895266,55.747684,0
-4.8358974,51.601833,0
-5.9144983,55.97605,0
-1.4568433,52.26432,4.0
-4.59032,51.332207,0
0.4088923,50.64779,0
-3.5729408,50.549694,10.0
-0.5359987,56.304592,0
0.11009325,51.53618,2.0
-6.1545944,55.83053,0
-3.2799485,53.555573,0
-4.992018,53.93785,0
-6.416391,53.618477,0
-4.302098,54.641018,0
-6.5040503,56.644253,0
-0.2169035,51.450905,2.0
-4.934434,53.11352,0
-2.9685743,50.39338,0
-1.1303587,52.615387,1.0
1.090325,54.07299,0
0.62091297,54.35934,0
-1.3267049,53.69982,5.0
1.8499547,51.71061,0
-3.5666177,54.790333,0
1.4963893,53.098324,0
0.8932799,52.24988,9.0
1.3095797,50.62567,0
-5.368738,55.579365,0
-1.0421029,52.122604,1.0
-6.898241,55.665394,0
-1.7572489,53.764114,5.0
-7.509632,52.746445,0
-1.8134123,53.85203,5.0
-4.540328,54.498665,0
-1.2985939,51.744995,6.0
0.86776495,50.775074,0
-5.511587,54.33669,0
-0.3735262,51.225273,6.0
-5.2667947,54.34357,0
-2.8395216,51.454285,10.0
-0.8664558,53.125454,1.0
-6.553819,57.055454,0
-0.29675692,55.88892,0
-1.3720967,51.26425,6.0
1.6624068,52.642395,9.0
-2.4983869,53.74463,3.0
-1.4002041,50.25821,0
-0.9540105,51.09391,6.0
-2.852065,56.17279,0
-1.5121971,54.611233,7.0
-3.8770301,55.85323,11.0
-1.5192386,50.849342,6.0
-0.95295,50.255043,0
-0.35737318,51.50783,2.0
-4.0777254,52.25461,8.0
-4.8975873,52.56388,0
-2.28866,53.032173,4.0
-3.7668037,53.686966,0
-4.021267,53.95812,0
-0.5200148,56.71697,0
-1.4938132,54.90682,7.0
-2.083233,56.863224,0
0.0889476,53.544174,0
-0.52539015,56.579506,0
-1.8475164,50.25966,0
-7.932785,54.103878,0
-4.0279474,54.0956,0
-1.5569994,57.13746,0
-2.2043755,53.453037,3.0
-3.4901452,59.329205,0
-6.0453424,49.63842,0
-0.43933234,51.54679,2.0
-6.1886206,51.285896,0
-2.0874455,58.650433,0
-1.0386872,51.45415,6.0
-0.54593956,51.716312,9.0
-0.044715766,52.79096,1.0
-4.4125543,52.299503,0
-0.7293583,50.25281,0
-4.4200597,52.436974,0
-1.8018419,52.416462,4.0
-2.5215247,50.533886,0
-4.7676864,54.218456,0
-6.864224,55.391335,0
-0.77899957,50.926846,6.0
-0.30869687,55.613995,0
0.87556016,54.49115,0
-4.2866907,54.366135,0
-5.5467324,51.857845,0
-5.0203714,50.90889,0
-5.943651,58.727577,0
-1.1872873,52.933514,1.0
-2.0399137,52.526947,4.0
-2.6799762,54.72156,3.0
0.38376477,54.501854,0
-2.0823293,56.450718,0
-0.5057975,50.250153,0
-4.371036,53.28584,8.0
-2.071195,50.259735,0
-1.3703645,50.90442,6.0
-6.229441,56.516247,0
1.2586817,53.105076,0
-6.239452,51.83489,0
0.5949496,52.297134,9.0
-1.1765671,50.25684,0
1.1026664,50.90673,0
-1.5615753,54.533237,7.0
-5.142278,52.69528,0
-1.8230292,56.588123,0
-2.5504744,51.103447,10.0
-5.721302,51.164017,0
-1.0646293,55.759617,0
-7.115278,57.309174,0
-7.1149225,55.38108,0
-6.4062667,58.024334,0
-0.0625003,55.47279,0
-2.1112957,53.498703,3.0
-4.5157595,49.957172,0
-1.5453835,55.01815,7.0
-0.11322439,51.556767,2.0
-0.31459007,55.47652,0
-3.214944,59.469513,0
-0.7739543,51.28078,6.0
-3.7610695,53.549458,0
-2.161526,50.903442,10.0
-1.1934794,53.836315,5.0
1.9842082,53.220646,0
-0.5717036,55.342247,0
-7.3988943,57.435024,0
-6.6222854,57.603634,0
0.13681476,52.189503,9.0
-2.9151332,58.78467,0
1.0305585,53.248737,0
0.88524973,54.628525,0
-1.2386909,54.555923,7.0
-5.984417,51.568428,0
0.48283073,51.7321,9.0
0.14496447,54.643906,0
-2.8819427,51.34401,10.0
-5.688491,50.75198,0
-1.295022,51.087418,6.0
-1.0837198,50.79481,6.0
-6.711903,56.223476,0
-3.460763,58.642174,0
-0.02979858,51.5087,2.0
0.05371584,51.416443,2.0
-7.274469,52.757168,0
-2.0864286,58.23805,0
-7.0873213,53.17857,0
-6.079922,50.05036,0
-2.12352,52.490307,4.0
-3.7773733,59.463074,0
-1.3113735,56.173805,0
-4.531836,54.36124,0
-0.5815151,55.06726,0
-0.044695597,51.526634,2.0
-3.2223802,53.248363,8.0
0.43461698,50.94302,6.0
-6.4307942,53.755634,0
-3.7961993,54.37443,0
-0.50147676,50.38776,0
-1.2886316,50.67532,6.0
-4.0414762,54.370533,0
-2.4599736,53.89254,3.0
-6.105644,57.759144,0
-2.6628478,53.28672,3.0
-2.631899,58.37398,0
-1.5712054,55.899952,0
-5.8599424,55.42722,0
-5.6725965,56.12112,0
-1.5536851,57.41243,0
-2.2389362,55.05966,7.0
-2.6470628,59.19867,0
-0.047521517,50.51868,0
-4.4429436,52.849384,0
-5.8529687,57.904694,0
-3.404878,49.97595,0
0.008247746,53.292175,1.0
-2.0490112,52.46343,4.0
-4.5086164,49.819637,0
0.6385664,54.63415,0
-6.9162283,51.670746,0
-0.62559545,51.679264,6.0
-5.6545076,58.59853,0
-1.6227674,50.396797,0
-0.52597505,51.384834,6.0
1.2483312,52.967716,0
0.6565204,54.90895,0
-2.897466,58.097454,0
-2.8441098,56.509132,11.0
-5.223911,53.794216,0
0.43348244,51.60365,9.0
-2.0140526,52.367107,4.0
0.05278095,51.524803,2.0
-6.3599453,53.06978,0
-6.475068,58.57254,0
-2.0871036,58.51298,0
1.8383272,51.573303,0
-1.5665947,56.312485,0
-1.826172,55.900578,0
-0.052998483,51.542873,2.0
-2.5147104,53.57138,3.0
0.5696906,53.534805,0
-0.7668927,57.13218,0
-5.950036,54.905502,12.0
-6.3143353,50.17959,0
0.29964563,52.98987,0
-5.9281864,58.590446,0
-4.731514,53.668842,0
-4.19255,52.579044,0
-0.0420037,55.88513,0
-5.9832077,54.24629,12.0
-0.20401105,51.777912,9.0
-3.1723804,58.232697,0
0.45001346,55.601177,0
2.007655,50.879135,0
-2.5928226,51.456474,10.0
-5.0473967,51.3212,0
-5.6360736,52.95648,0
-0.9967118,51.40192,6.0
-1.7559015,53.651085,5.0
-1.5303285,53.845,5.0
0.26353472,51.67685,9.0
-3.3220875,54.47698,3.0
-5.9284353,56.11324,0
-1.9801952,52.245304,4.0
-3.3535044,51.568283,8.0
-7.4116683,53.85301,0
-4.1375704,50.38453,10.0
-3.1852567,51.533028,8.0
-8.053381,54.924664,0
-3.4240162,52.62483,8.0
-3.1599345,54.195335,3.0
1.8974044,52.259792,0
-0.60516465,51.299572,6.0
-5.93709,51.019245,0
-2.1395376,53.54646,3.0
-1.8156017,58.100475,0
-6.487751,56.507164,0
-7.022053,56.624386,0
-0.07587264,55.19789,0
-4.713873,53.394005,0
-6.915471,55.802418,0
-3.1962888,50.528908,0
-5.5836806,55.16038,0
-5.05255,54.762035,0
-3.2029912,55.96785,11.0
-2.8432608,53.69249,3.0
-5.1313334,58.88745,0
-0.27230167,50.522236,0
-2.6679277,55.565067,11.0
-6.4838047,51.963516,0
1.2565862,52.85223,9.0
-7.6749024,55.76962,0
-5.295568,51.589817,0
0.049164902,50.86651,6.0
-6.9287763,53.873863,0
-0.10469842,51.33301,2.0
-7.539358,56.602375,0
-5.698095,59.010044,0
1.5302458,53.510284,0
-5.823832,57.630356,0
-0.35193577,51.574215,2.0
-1.8088843,52.460785,4.0
1.9340042,52.671616,0
-8.322192,55.04876,0
-3.9808693,51.616787,8.0
1.5871274,51.305893,0
0.13775559,54.506454,0
0.9847418,51.06238,6.0
-1.5780935,54.983185,7.0
-5.6148486,49.790386,0
-0.6385948,50.802048,6.0
-2.3397446,56.312775,0
-5.011504,50.771446,0
-0.23170012,53.796906,5.0
-6.961402,52.08205,0
-2.0860958,58.100582,0
-0.932202,54.200546,5.0
-7.7768188,56.45375,0
-2.3607426,58.5125,0
-2.247657,51.847042,10.0
-2.7457387,53.34687,3.0
-3.2100346,59.332108,0
-4.588996,59.036972,0
-0.34809983,53.781036,5.0
-1.8085,52.491665,4.0
-5.846763,49.92063,0
-1.0190048,52.519543,1.0
0.78298146,53.11716,0
-5.210888,57.25013,11.0
-5.886985,55.701645,0
-6.74825,58.562717,0
-0.49273428,50.662945,0
-3.4537938,51.717636,8.0
-3.2758143,53.418034,0
-1.8129481,52.557537,4.0
-2.378913,53.75252,3.0
0.030219343,51.485584,2.0
-0.34115967,51.732075,9.0
-1.8170078,57.82553,0
-3.9775379,50.383156,10.0
-1.2987926,56.861282,0
-4.53021,50.232204,0
-4.369123,55.75589,11.0
-7.2415433,52.483143,0
-1.3967205,50.533493,0
-7.096298,57.172226,0
-1.4151667,51.61461,6.0
1.5532861,53.7849,0
-1.4752555,54.030014,5.0
-5.7324114,51.301346,0
-5.311142,54.89286,0
-1.2019897,52.51809,1.0
1.782391,53.640224,0
-1.4958383,52.917435,1.0
-5.367215,52.551445,0
-1.7423818,51.61986,10.0
-6.0294986,57.07345,0
-4.2790837,54.228695,0
-6.5395584,52.512226,0
0.6747823,55.18373,0
-0.1083231,54.510555,0
0.54501724,53.122486,0
-6.260312,56.790497,0
-0.17422308,51.402714,2.0
-5.68343,58.872883,0
-6.1625104,53.489906,0
-1.0546253,56.17211,0
-1.710283,52.167255,4.0
0.13060671,54.368996,0
0.10260378,53.81913,0
-5.754896,51.576004,0
-4.9533134,53.388313,0
-6.0970097,55.281845,0
-5.846595,55.289997,0
-0.095507815,54.785503,0
-0.31772023,51.609745,2.0
-7.73552,56.180126,0
-6.4083686,55.82168,0
-5.3806844,58.606026,0
-5.7662725,51.713326,0
-4.8756366,50.374752,10.0
-4.0702596,55.669888,11.0
-4.7421837,55.90448,11.0
-5.9355354,53.635284,0
-3.9042072,51.345375,0
-2.6423056,53.563854,3.0
-2.073968,53.40202,3.0
-0.48499468,53.060005,1.0
-4.4276266,52.574455,0
-2.366491,59.062305,0
-2.0820332,56.313213,0
-5.5359626,51.72049,0
-4.458513,53.124302,0
-2.4033828,53.548817,3.0
-1.2962089,56.998775,0
-7.280797,56.613647,0
-6.0709486,52.529305,0
1.7221462,52.95381,0
-4.714639,49.539623,0
-0.8429806,54.657375,0
-2.1786227,53.867744,3.0
-2.085726,50.74881,10.0
-2.6393745,58.786335,0
-5.6593275,53.23108,0
0.55317414,53.259926,0
-2.3621597,58.649956,0
-7.8059115,54.93678,0
-1.2909715,57.27373,0
-6.0901384,57.622005,0
-6.339299,50.4541,0
-6.455582,56.232994,0
-2.518513,50.258602,0
-5.277742,54.480907,0
-1.6249354,50.121502,0
-6.0457287,52.254795,0
-0.272244,56.43872,0
-6.700255,54.70463,12.0
-3.2925591,53.96817,0
-4.696519,53.11915,0
-5.8606367,52.811707,0
-5.4430313,53.51283,0
-4.0337768,59.046875,0
-5.377783,52.688793,0
0.34457642,53.814644,0
1.7459476,53.228386,0
-0.5444782,52.472897,1.0
-7.559537,56.739223,0
-3.7630823,59.188324,0
-1.3363695,52.420944,4.0
-2.7421558,50.257385,0
-1.9563491,54.089592,5.0
-6.402105,53.481308,0
-2.9009342,58.2349,0
-5.897683,58.316162,0
-5.9592614,58.86471,0
0.080820665,51.3545,2.0
-1.0869886,54.797012,0
-0.17991193,51.52475,2.0
-5.8143044,49.508564,0
-2.4484403,52.719555,4.0
-7.039145,52.76742,0
-3.2841175,53.69311,0
-4.1849294,50.763737,10.0
-5.0383177,51.18377,0
-0.79790914,56.16988,0
-1.5520053,57.549908,0
-3.107301,58.995598,11.0
-1.3050417,52.919994,1.0
-6.456589,51.689125,0
-1.4019257,50.12057,0
0.32183376,53.402275,0
-5.4999223,54.199394,0
-0.78042126,56.71979,0
-0.28935987,51.37836,2.0
-5.9139776,50.74462,0
-0.9499216,50.392673,0
-6.6169033,50.994316,0
-5.6693172,54.490707,12.0
-2.3422077,56.587776,0
-1.2936019,57.136253,0
-3.5457056,54.240334,0
-1.3839192,54.901695,7.0
1.1005783,54.210342,0
0.66244113,51.550392,9.0
-1.2883172,57.411213,0
-1.9829886,53.094,4.0
-0.16543975,51.435364,2.0
-0.033732265,51.469883,2.0
-1.6811912,53.71748,5.0
-5.3570204,55.44207,0
2.143215,52.389095,0
1.0935581,50.7693,0
-5.9006824,55.838852,0
-5.625127,49.927776,0
-5.3652363,49.384804,0
-6.234934,58.855957,0
-2.7531807,51.233486,10.0
-3.7781875,50.740383,10.0
-4.662651,52.5694,0
-0.16159822,51.36227,2.0
-4.6298623,51.798946,8.0
-2.4162526,53.599113,3.0
-5.8826413,58.179012,0
-6.127292,50.599537,0
-3.5355098,53.965313,0
0.603554,54.08452,0
-5.1621885,52.970043,0
-1.5455859,53.727253,5.0
-6.604938,57.466602,0
0.66561216,55.046337,0
-7.261717,56.476715,0
-0.87599605,52.264004,1.0
-3.9133437,51.068462,10.0
-5.6564407,50.339905,0
-2.0232537,52.60369,4.0
0.19718124,55.605972,0
-6.72883,56.36052,0
-1.8461827,50.672592,0
-7.634449,53.704956,0
-0.58635813,54.92977,0
-7.365456,55.370316,0
-7.153423,53.726677,0
-5.3674874,58.468807,0
-5.1226883,52.420498,0
-2.36359,58.787407,0
-5.398826,50.105404,10.0
-6.291735,57.064724,0
0.89502215,54.765896,0
-0.3526078,51.537663,2.0
-0.34330812,54.78914,0
-4.646124,52.294495,0
-5.800951,52.12525,0
-2.0829294,56.725727,0
-1.9304786,52.613823,4.0
2.0925448,51.8401,0
-2.6027708,51.541855,10.0
-7.1732473,57.71996,0
-3.7490587,58.91355,0
-5.9566774,56.387615,0
-5.621131,55.572163,0
1.3076032,52.65399,9.0
1.5658522,51.03118,0
-5.394005,58.74324,0
-6.785757,58.836685,0
-0.8021858,56.032402,0
-7.1201005,53.452637,0
-6.044454,57.21059,0
0.25980863,50.779305,6.0
-6.961355,54.147964,0
-5.4655056,53.78747,0
-0.94379395,50.667908,0
-6.1370807,58.03338,0
-4.96287,53.525703,0
-8.0740795,55.06144,0
-5.9483814,53.772522,0
-2.1996682,53.486435,3.0
-4.2869077,55.890728,11.0
-1.5553498,57.274944,0
-2.6294534,58.236526,0
1.861676,51.847916,0
1.6087418,51.580597,0
-8.216332,54.365143,0
-6.528369,58.983635,0
-2.3434556,56.72528,0
-2.294011,50.12174,0
-0.5667347,55.479733,0
-6.9449987,54.010925,0
-0.49712256,50.525356,0
-2.233947,53.51531,3.0
-5.5041614,51.30841,0
-2.9672656,53.395954,3.0
-1.8148891,58.237946,0
1.6530137,52.129936,0
-4.280694,49.686676,0
-7.3787704,57.298153,0
-2.6496742,59.3361,0
-1.5696819,56.037464,0
-1.1674314,53.1739,1.0
-6.6951222,56.086422,0
-1.8358114,52.762672,4.0
-0.32190236,51.480568,2.0
-1.0975931,53.52879,5.0
-1.3138239,56.03631,0
-7.071132,53.041527,0
-4.3002343,50.09932,0
-5.857749,50.05797,0
-0.4731638,53.38962,1.0
0.66254854,50.91847,6.0
-6.1530156,58.17049,0
0.057518654,51.45687,2.0
-0.5911602,54.79227,0
1.322602,53.929153,0
-3.478226,59.0544,0
-2.1765013,51.37944,10.0
-1.3951268,52.615448,1.0
-2.2142372,52.197426,4.0
-6.931167,51.80786,0
-0.068139054,51.719078,9.0
-0.1889367,51.635452,2.0
-0.14345689,51.545235,2.0
-7.948588,55.89443,0
-3.9979687,52.84698,8.0
0.39990678,54.77671,0
-1.3417869,51.457348,6.0
0.8659512,54.353767,0
-2.8535132,53.360817,3.0
-6.125554,55.5562,0
-5.6131945,52.681847,0
-6.429803,51.414722,0
-4.4985714,53.811535,0
-0.78924227,56.444843,0
-6.289755,49.905064,0
-0.07875499,51.590126,2.0
2.182302,52.80079,0
-2.709856,53.770977,3.0
-2.2792122,52.376904,4.0
-5.1130114,52.283104,0
-0.33196798,55.0641,0
-5.011858,54.212597,0
-0.60064334,54.517258,0
0.04487922,51.8163,9.0
-1.3234154,55.48625,0
-2.3593388,58.375034,0
-5.9743958,54.046993,0
-3.0406742,53.158943,8.0
-6.896733,53.599747,0
-6.5825686,52.92369,0
-7.058847,56.898323,0
-1.0512317,56.309612,0
-1.9731581,52.57122,4.0
-1.6766312,53.114357,1.0
-2.3927722,53.30058,3.0
-5.1521926,52.832657,0
-0.59499794,53.529285,5.0
-2.5603447,53.42152,3.0
-6.2517796,58.993027,0
-5.3991785,52.963493,0
-1.505901,51.837326,6.0
1.7704551,50.74936,0
-2.8940291,57.95999,0
-0.81892586,55.482426,0
1.3790646,51.58744,0
-6.818888,52.91432,0
-5.7123914,56.532795,0
-4.9513245,49.809204,0
-4.753496,50.227127,0
1.1588491,51.731243,0
-4.522957,50.09469,0
-0.12094382,51.477985,2.0
1.757996,53.365673,0
-2.9100711,53.43047,3.0
-7.003897,56.487404,0
-1.3257619,55.348736,0
-5.2467785,50.90281,0
-7.694933,55.90646,0
-3.5304756,53.827797,0
-5.867738,58.041862,0
-5.0481243,50.274757,10.0
-4.083446,50.24108,0
-3.2883208,53.830647,0
-2.0867646,58.375507,0
-6.5537786,52.649384,0
1.2902468,53.517136,0
-6.7805142,56.77161,0
-1.0408705,56.722065,0
-0.10912744,51.034565,6.0
-7.0774894,57.035275,0
-1.0797642,52.876564,1.0
0.17028071,51.467606,2.0
-4.3687625,51.474552,0
-5.7102795,51.026676,0
-1.9828926,54.601086,7.0
-6.022727,49.363766,0
-1.0229754,57.40943,0
-2.3538508,57.82517,0
-4.906687,52.701294,0
-7.134427,57.446106,0
-2.0714006,50.39739,0
-3.0583296,56.5031,11.0
1.2870421,52.624973,9.0
-0.55156696,55.89218,0
-6.8721166,51.25939,0
-8.175214,54.091637,0
0.3522836,53.95209,0
-1.4663947,52.42669,4.0
-1.0302298,57.134495,0
-1.5485998,57.824863,0
-7.786216,54.799946,0
-5.9298615,54.55696,12.0
-6.033269,52.117523,0
-1.484741,53.575092,5.0
1.1318594,54.62239,0
-2.7102637,53.47819,3.0
-4.7956204,54.630627,0
-3.1579611,51.656094,8.0
-3.1535084,51.008602,10.0
-0.80642533,55.894917,0
-1.1351808,52.965744,1.0
-1.1741853,50.39448,0
-6.644401,51.26867,0
-1.3673531,53.428074,5.0
1.8153458,51.29867,0
-1.3089014,56.311317,0
-3.0149028,53.521336,3.0
-0.2784529,56.30128,0
-6.176162,51.148636,0
0.8892649,52.058067,9.0
2.0194979,51.016438,0
1.3056931,52.50907,9.0
1.0845201,50.631855,0
0.58333766,52.55526,9.0
-2.8538945,53.449738,3.0
-5.105392,55.448715,0
-4.943835,53.250916,0
-6.074773,57.48488,0
-3.4915686,53.121246,8.0
-6.42323,58.161392,0
-0.28460792,56.163822,0
-1.8424934,52.52451,4.0
-4.0656576,49.828384,0
-0.19044082,51.127205,6.0
-2.2957106,50.397034,0
-4.5825987,51.194725,0
1.2691169,53.242428,0
-3.2653816,57.475235,11.0
-2.1120126,53.633213,3.0
-6.946224,51.944958,0
-7.7151375,56.043293,0
-6.6864696,51.680164,0
-7.1772556,51.934998,0
0.69708407,51.68077,9.0
1.9959053,50.74184,0
-6.537082,56.9184,0
-3.5225992,56.082752,11.0
-6.8697715,57.45663,0
-5.647653,53.09378,0
-0.055726934,55.61024,0
1.1109177,54.347694,0
-0.40844828,51.46466,2.0
-1.1317331,50.959373,6.0
-2.0716083,50.53503,0
-3.8431773,53.13237,8.0
-4.687948,52.981724,0
-2.907968,58.509796,0
-6.766916,58.6997,0
-2.9073985,53.19438,3.0
-5.2758207,51.315025,0
-4.2936707,49.961777,0
-3.8083067,54.6494,0
-7.1929226,57.856873,0
-0.72568357,50.39043,0
-5.5685315,52.132526,0
-1.8466307,50.53495,0
0.17090237,50.37715,0
-5.5795627,52.269867,0
-3.1319861,52.964954,8.0
-7.4219236,55.78107,0
-3.2192798,51.606285,8.0
-4.0684447,55.876915,11.0
-5.0657725,51.596054,0
-4.599375,59.174286,0
-6.729552,52.0916,0
1.7815459,50.88669,0
-1.3390098,54.51305,7.0
-2.62703,58.09907,0
-1.8662968,52.442154,4.0
-2.1625226,57.16656,11.0
-6.403436,51.140285,0
0.109517045,53.9566,0
-1.285639,57.548683,0
-2.75952,54.110012,3.0
-6.3646536,50.728596,0
-7.1036444,53.31561,0
0.0070317695,51.535477,2.0
1.5978922,51.443253,0
-7.132722,55.518066,0
-0.10334346,51.399544,2.0
-6.9823294,58.278435,0
-1.621671,50.53444,0
-7.3079333,53.03117,0
-0.9519146,51.45478,6.0
-6.525451,52.37505,0
-2.778279,52.667656,4.0
-0.38910246,53.73725,5.0
-1.5508256,53.650852,5.0
-2.3409708,56.45028,0
1.9715037,53.083397,0
-2.8602438,57.041245,11.0
-6.318805,52.6582,0
-5.156405,59.161938,0
-2.5974443,56.311802,0
-2.154163,52.58972,4.0
-1.5222336,52.392925,4.0
-2.746156,51.41882,10.0
-1.978547,52.534363,4.0
-0.35996288,54.37666,0
-1.4565336,52.888645,1.0
-0.7928919,51.73401,6.0
-6.457629,58.4355,0
-6.3267694,50.316856,0
-2.1381583,51.147472,10.0
-0.2773065,50.384655,0
-7.242804,56.33979,0
-0.19123285,51.546825,2.0
-0.98964185,50.83387,6.0
-1.847954,50.12201,0
0.79189867,53.25457,0
0.061340116,51.683792,9.0
-4.071542,49.96596,0
2.0678093,51.565563,0
-0.5307178,56.44205,0
-4.3300586,59.31689,0
-2.0746007,51.891235,10.0
-6.4975753,52.100697,0
-4.025696,58.90951,0
