date	temperature
31/05/11 20:12	16.6
31/05/11 20:44	17.2
31/05/11 20:51	13.4
01/06/11 00:02	13.4
01/06/11 00:06	20.3
01/06/11 00:30	16.1
01/06/11 00:51	19.9
01/06/11 04:02	19.6
01/06/11 04:02	14.8
01/06/11 04:26	20.0
01/06/11 04:38	14.8
01/06/11 08:06	21.5
01/06/11 08:12	12.5
01/06/11 08:25	20.7
01/06/11 08:33	11.6
01/06/11 12:27	12.5
01/06/11 12:41	17.9
01/06/11 12:42	17.6
01/06/11 12:58	14.9
01/06/11 16:02	13.8
01/06/11 16:09	15.8
01/06/11 16:17	14.8
01/06/11 16:58	18.0
01/06/11 20:11	16.8
01/06/11 20:17	16.3
01/06/11 20:29	15.7
01/06/11 20:45	16.7
02/06/11 00:12	15.6
02/06/11 00:17	18.4
02/06/11 00:36	14.0
02/06/11 00:43	20.9
02/06/11 04:31	14.9
02/06/11 04:36	19.2
02/06/11 04:41	21.1
02/06/11 04:46	13.1
02/06/11 08:01	21.1
02/06/11 08:12	13.2
02/06/11 08:16	11.5
02/06/11 08:26	20.5
02/06/11 12:14	18.7
02/06/11 12:45	11.8
02/06/11 12:53	17.4
02/06/11 12:55	14.8
02/06/11 16:08	14.2
02/06/11 16:15	16.0
02/06/11 16:15	18.6
02/06/11 16:27	16.2
02/06/11 20:02	16.6
02/06/11 20:51	16.4
02/06/11 20:54	17.8
02/06/11 20:58	14.9
03/06/11 00:25	18.9
03/06/11 00:36	14.2
03/06/11 00:42	19.5
03/06/11 00:51	12.6
03/06/11 04:41	20.8
03/06/11 04:42	12.6
03/06/11 04:47	20.4
03/06/11 04:59	15.2
03/06/11 08:03	13.7
03/06/11 08:35	18.5
03/06/11 08:47	12.0
03/06/11 08:51	20.4
03/06/11 12:01	12.2
03/06/11 12:35	17.3
03/06/11 12:38	13.4
03/06/11 12:53	18.9
03/06/11 16:00	15.6
03/06/11 16:15	16.4
03/06/11 16:24	14.6
03/06/11 16:52	14.9
03/06/11 20:27	14.8
03/06/11 20:33	15.6
03/06/11 20:47	16.6
03/06/11 20:57	13.8
04/06/11 00:11	13.4
04/06/11 00:33	17.4
04/06/11 00:50	13.6
04/06/11 00:56	20.2
04/06/11 04:27	19.0
04/06/11 04:34	12.6
04/06/11 04:45	13.8
04/06/11 04:48	18.7
04/06/11 08:01	19.4
04/06/11 08:18	16.2
04/06/11 08:56	23.4
04/06/11 08:58	10.8
04/06/11 12:32	12.9
04/06/11 12:42	19.6
04/06/11 12:55	12.4
04/06/11 12:56	19.1
04/06/11 16:16	16.4
04/06/11 16:33	18.4
04/06/11 16:36	15.1
04/06/11 16:50	16.6
04/06/11 20:10	15.4
04/06/11 20:39	14.0
04/06/11 20:44	16.4
04/06/11 20:46	16.1
05/06/11 00:12	17.4
05/06/11 00:14	14.5
05/06/11 00:22	19.4
05/06/11 00:54	12.9
05/06/11 04:08	12.7
05/06/11 04:13	18.6
05/06/11 04:32	14.4
05/06/11 04:59	21.4
05/06/11 08:17	20.8
05/06/11 08:27	11.8
05/06/11 08:54	11.4
05/06/11 08:55	21.1
05/06/11 12:05	11.9
05/06/11 12:08	16.9
05/06/11 12:14	17.3
05/06/11 12:14	14.4
05/06/11 16:23	17.0
05/06/11 16:56	13.3
05/06/11 16:57	16.2
05/06/11 16:58	14.8
05/06/11 20:23	17.2
05/06/11 20:27	16.9
05/06/11 20:32	14.1
05/06/11 20:47	15.6
06/06/11 00:09	18.5
06/06/11 00:17	14.9
06/06/11 00:18	16.0
06/06/11 00:55	18.9
06/06/11 04:00	14.7
06/06/11 04:24	20.9
06/06/11 04:28	20.1
06/06/11 04:55	12.0
06/06/11 08:16	19.1
06/06/11 08:28	13.3
06/06/11 08:30	12.1
06/06/11 08:47	19.7
06/06/11 12:03	13.1
06/06/11 12:25	20.3
06/06/11 12:46	18.3
06/06/11 12:53	13.4
06/06/11 16:24	17.2
06/06/11 16:25	16.4
06/06/11 16:28	17.5
06/06/11 16:39	15.7
06/06/11 20:06	14.2
06/06/11 20:44	15.4
06/06/11 20:51	14.0
06/06/11 20:57	18.0
07/06/11 00:00	18.2
07/06/11 00:16	13.4
07/06/11 00:17	19.4
07/06/11 00:53	12.9
07/06/11 04:05	21.2
07/06/11 04:06	10.7
07/06/11 04:26	20.8
07/06/11 04:38	13.9
07/06/11 08:06	20.1
07/06/11 08:22	12.4
07/06/11 08:40	12.9
07/06/11 08:47	20.3
07/06/11 12:05	12.4
07/06/11 12:13	19.4
07/06/11 12:47	17.8
07/06/11 12:50	14.4
07/06/11 16:46	16.3
07/06/11 16:48	16.7
07/06/11 16:50	15.5
07/06/11 16:59	14.6
07/06/11 20:08	14.8
07/06/11 20:18	15.8
07/06/11 20:30	17.1
07/06/11 20:37	16.7
08/06/11 00:05	18.3
08/06/11 00:27	16.1
08/06/11 00:49	18.7
08/06/11 00:57	13.0
08/06/11 04:02	19.7
08/06/11 04:13	12.7
08/06/11 04:32	19.6
08/06/11 04:33	13.7
08/06/11 08:09	9.7
08/06/11 08:21	20.2
08/06/11 08:47	21.1
08/06/11 08:53	13.6
08/06/11 12:15	14.4
08/06/11 12:24	18.9
08/06/11 12:43	14.3
08/06/11 12:47	19.8
08/06/11 16:12	14.7
08/06/11 16:17	19.3
08/06/11 16:34	15.2
08/06/11 16:55	13.7
08/06/11 20:00	18.2
08/06/11 20:22	13.5
08/06/11 20:34	17.7
08/06/11 20:55	14.3
09/06/11 00:03	16.6
09/06/11 00:12	14.1
09/06/11 00:26	19.2
09/06/11 00:48	13.1
09/06/11 04:17	13.8
09/06/11 04:23	18.7
09/06/11 04:32	12.6
09/06/11 04:53	19.3
09/06/11 08:13	11.3
09/06/11 08:43	18.8
09/06/11 08:55	12.6
09/06/11 08:58	20.3
09/06/11 12:30	15.4
09/06/11 12:43	20.8
09/06/11 12:48	13.7
09/06/11 12:50	19.1
09/06/11 16:29	15.7
09/06/11 16:32	14.7
09/06/11 16:40	17.1
09/06/11 16:47	15.6
09/06/11 20:20	17.9
09/06/11 20:32	16.2
09/06/11 20:33	14.8
09/06/11 20:41	17.9
10/06/11 00:06	20.8
10/06/11 00:09	15.8
10/06/11 00:23	13.4
10/06/11 00:35	17.3
10/06/11 04:29	22.0
10/06/11 04:33	11.2
10/06/11 04:38	19.4
10/06/11 04:38	14.2
10/06/11 08:05	21.1
10/06/11 08:13	10.2
10/06/11 08:15	21.3
10/06/11 08:53	12.8
10/06/11 12:06	19.1
10/06/11 12:28	13.8
10/06/11 12:35	13.9
10/06/11 12:51	18.7
10/06/11 16:08	13.8
10/06/11 16:09	17.2
10/06/11 16:14	18.3
10/06/11 16:25	17.0
10/06/11 20:09	18.4
10/06/11 20:39	15.2
10/06/11 20:57	15.7
10/06/11 20:57	18.2
11/06/11 00:04	14.2
11/06/11 00:14	18.7
11/06/11 00:15	18.1
11/06/11 00:35	13.0
11/06/11 04:01	19.7
11/06/11 04:22	13.4
11/06/11 04:27	19.8
11/06/11 04:46	13.1
11/06/11 08:20	19.2
11/06/11 08:28	10.8
11/06/11 08:35	19.2
11/06/11 08:53	13.8
11/06/11 12:07	12.4
11/06/11 12:23	19.6
11/06/11 12:34	13.7
11/06/11 12:56	18.3
11/06/11 16:21	17.8
11/06/11 16:27	14.6
11/06/11 16:50	16.0
11/06/11 16:57	14.1
11/06/11 20:29	18.7
11/06/11 20:46	13.7
11/06/11 20:56	14.6
11/06/11 20:58	17.8
12/06/11 00:14	12.9
12/06/11 00:28	20.9
12/06/11 00:34	15.1
12/06/11 00:44	20.1
12/06/11 04:23	21.4
12/06/11 04:23	14.1
12/06/11 04:44	12.3
12/06/11 04:56	22.5
12/06/11 08:01	18.7
12/06/11 08:21	14.4
12/06/11 08:37	13.3
12/06/11 08:50	21.2
12/06/11 12:02	13.4
12/06/11 12:25	18.3
12/06/11 12:39	15.3
12/06/11 12:40	17.6
12/06/11 16:03	18.4
12/06/11 16:27	14.5
12/06/11 16:45	14.5
12/06/11 16:51	12.4
12/06/11 20:22	15.1
12/06/11 20:29	15.8
12/06/11 20:58	20.3
12/06/11 20:58	13.8
13/06/11 00:10	19.3
13/06/11 00:11	14.7
13/06/11 00:21	21.1
13/06/11 00:55	13.9
13/06/11 04:12	13.4
13/06/11 04:25	22.1
13/06/11 04:27	13.2
13/06/11 04:55	20.7
13/06/11 08:22	20.1
13/06/11 08:37	13.6
13/06/11 08:44	15.2
13/06/11 08:57	20.5
13/06/11 12:05	14.3
13/06/11 12:09	18.8
13/06/11 12:30	18.2
13/06/11 12:33	14.7
13/06/11 16:31	16.7
13/06/11 16:34	13.9
13/06/11 16:42	17.5
13/06/11 16:57	16.4
13/06/11 20:01	16.0
13/06/11 20:28	18.8
13/06/11 20:45	16.4
13/06/11 20:55	16.0
14/06/11 00:16	14.1
14/06/11 00:36	19.8
14/06/11 00:38	18.5
14/06/11 00:54	14.7
14/06/11 04:03	19.1
14/06/11 04:30	14.1
14/06/11 04:34	12.4
14/06/11 04:48	21.8
14/06/11 08:02	20.4
14/06/11 08:11	13.2
14/06/11 08:44	19.8
14/06/11 08:46	12.3
14/06/11 12:33	21.2
14/06/11 12:35	11.7
14/06/11 12:43	17.8
14/06/11 12:50	15.4
14/06/11 16:10	16.8
14/06/11 16:21	16.1
14/06/11 16:23	16.3
14/06/11 16:30	13.7
14/06/11 20:00	16.6
14/06/11 20:01	18.0
14/06/11 20:22	18.2
14/06/11 20:38	13.8
15/06/11 00:04	19.1
15/06/11 00:12	14.8
15/06/11 00:16	15.4
15/06/11 00:35	21.2
15/06/11 04:08	12.6
15/06/11 04:13	20.5
15/06/11 04:31	21.9
15/06/11 04:37	12.2
15/06/11 08:11	20.9
15/06/11 08:19	12.2
15/06/11 08:20	20.8
15/06/11 08:28	15.2
15/06/11 12:14	19.4
15/06/11 12:18	15.0
15/06/11 12:22	20.6
15/06/11 12:53	14.1
15/06/11 16:03	16.8
15/06/11 16:06	17.7
15/06/11 16:44	15.4
15/06/11 16:50	17.8
15/06/11 20:19	18.5
15/06/11 20:39	15.3
15/06/11 20:47	15.9
15/06/11 20:53	19.8
16/06/11 00:03	19.8
16/06/11 00:14	16.1
16/06/11 00:26	19.5
16/06/11 00:52	14.1
16/06/11 04:21	14.0
16/06/11 04:37	20.2
16/06/11 04:49	13.3
16/06/11 04:55	21.7
16/06/11 08:11	13.6
16/06/11 08:21	19.4
16/06/11 08:30	19.0
16/06/11 08:54	14.5
16/06/11 12:01	13.0
16/06/11 12:09	18.3
16/06/11 12:23	18.8
16/06/11 12:32	13.7
16/06/11 16:20	16.4
16/06/11 16:51	16.4
16/06/11 16:51	16.6
16/06/11 16:53	16.4
16/06/11 20:08	17.4
16/06/11 20:34	16.5
16/06/11 20:35	17.0
16/06/11 20:53	17.2
17/06/11 00:31	18.7
17/06/11 00:51	13.3
17/06/11 00:51	13.9
17/06/11 00:57	20.3
17/06/11 04:04	23.3
17/06/11 04:07	11.9
17/06/11 04:17	14.6
17/06/11 04:25	22.3
17/06/11 08:16	12.9
17/06/11 08:39	21.3
17/06/11 08:46	22.2
17/06/11 08:58	13.6
17/06/11 12:22	15.4
17/06/11 12:44	21.9
17/06/11 12:46	18.3
17/06/11 12:49	14.4
17/06/11 16:03	14.4
17/06/11 16:10	18.4
17/06/11 16:14	17.9
17/06/11 16:22	16.0
17/06/11 20:30	14.7
17/06/11 20:38	16.9
17/06/11 20:56	15.3
17/06/11 20:57	20.2
18/06/11 00:12	14.7
18/06/11 00:27	17.3
18/06/11 00:40	15.6
18/06/11 00:46	19.9
18/06/11 04:07	20.7
18/06/11 04:27	15.8
18/06/11 04:36	12.1
18/06/11 04:59	21.2
18/06/11 08:08	12.1
18/06/11 08:34	21.6
18/06/11 08:35	21.1
18/06/11 08:50	14.7
18/06/11 12:01	12.3
18/06/11 12:24	21.3
18/06/11 12:35	12.8
18/06/11 12:45	21.1
18/06/11 16:00	17.7
18/06/11 16:14	16.8
18/06/11 16:15	15.1
18/06/11 16:30	16.3
18/06/11 20:06	17.4
18/06/11 20:25	15.1
18/06/11 20:35	15.2
18/06/11 20:44	21.5
19/06/11 00:12	20.2
19/06/11 00:48	15.7
19/06/11 00:52	14.7
19/06/11 00:56	22.4
19/06/11 04:15	15.1
19/06/11 04:21	20.4
19/06/11 04:22	21.2
19/06/11 04:31	14.7
19/06/11 08:05	12.4
19/06/11 08:06	22.7
19/06/11 08:45	15.8
19/06/11 08:57	21.2
19/06/11 12:04	14.2
19/06/11 12:12	22.7
19/06/11 12:25	19.8
19/06/11 12:55	14.9
19/06/11 16:42	18.9
19/06/11 16:46	17.3
19/06/11 16:48	14.3
19/06/11 16:51	13.7
19/06/11 20:03	16.0
19/06/11 20:13	17.9
19/06/11 20:22	14.8
19/06/11 20:27	19.2
20/06/11 00:06	16.7
20/06/11 00:11	19.4
20/06/11 00:40	19.6
20/06/11 00:55	14.6
20/06/11 04:13	22.4
20/06/11 04:28	14.1
20/06/11 04:32	22.1
20/06/11 04:36	14.8
20/06/11 08:08	14.2
20/06/11 08:36	20.5
20/06/11 08:52	14.7
20/06/11 08:54	21.1
20/06/11 12:07	17.1
20/06/11 12:48	20.9
20/06/11 12:53	20.1
20/06/11 12:57	17.4
20/06/11 16:00	13.5
20/06/11 16:08	17.4
20/06/11 16:15	17.1
20/06/11 16:52	17.1
20/06/11 20:19	16.2
20/06/11 20:42	17.9
20/06/11 20:50	14.4
20/06/11 20:51	17.9
21/06/11 00:04	21.5
21/06/11 00:35	15.9
21/06/11 00:36	19.8
21/06/11 00:51	15.6
21/06/11 04:19	16.0
21/06/11 04:27	19.6
21/06/11 04:34	20.9
21/06/11 04:44	16.7
21/06/11 08:06	14.3
21/06/11 08:10	22.6
21/06/11 08:28	13.9
21/06/11 08:47	20.5
21/06/11 12:08	16.8
21/06/11 12:26	20.9
21/06/11 12:58	21.7
21/06/11 12:59	15.1
21/06/11 16:08	19.6
21/06/11 16:20	16.1
21/06/11 16:44	15.0
21/06/11 16:57	18.6
21/06/11 20:08	16.2
21/06/11 20:13	17.7
21/06/11 20:48	19.6
21/06/11 20:59	17.2
22/06/11 00:02	15.3
22/06/11 00:06	18.1
22/06/11 00:15	20.2
22/06/11 00:50	14.7
22/06/11 04:10	20.4
22/06/11 04:22	14.2
22/06/11 04:23	14.9
22/06/11 04:54	21.2
22/06/11 08:10	22.2
22/06/11 08:26	13.6
22/06/11 08:40	22.3
22/06/11 08:46	11.7
22/06/11 12:12	14.3
22/06/11 12:27	20.9
22/06/11 12:34	15.0
22/06/11 12:52	19.7
22/06/11 16:09	19.3
22/06/11 16:27	15.8
22/06/11 16:45	16.7
22/06/11 16:58	18.6
22/06/11 20:00	18.4
22/06/11 20:12	15.3
22/06/11 20:33	18.7
22/06/11 20:38	17.3
23/06/11 00:24	14.3
23/06/11 00:39	21.0
23/06/11 00:43	14.8
23/06/11 00:48	20.2
23/06/11 04:21	14.1
23/06/11 04:36	23.8
23/06/11 04:50	21.4
23/06/11 04:53	14.1
23/06/11 08:18	14.9
23/06/11 08:24	22.7
23/06/11 08:25	21.3
23/06/11 08:48	14.7
23/06/11 12:03	14.4
23/06/11 12:17	22.8
23/06/11 12:34	16.6
23/06/11 12:48	19.1
23/06/11 16:28	16.3
23/06/11 16:43	18.2
23/06/11 16:50	17.8
23/06/11 16:57	16.5
23/06/11 20:04	17.1
23/06/11 20:11	20.2
23/06/11 20:15	16.3
23/06/11 20:50	19.1
24/06/11 00:16	14.1
24/06/11 00:20	19.2
24/06/11 00:41	22.2
24/06/11 00:44	16.1
24/06/11 04:07	21.0
24/06/11 04:27	15.4
24/06/11 04:37	20.7
24/06/11 04:48	14.4
24/06/11 08:16	23.2
24/06/11 08:20	15.0
24/06/11 08:45	13.3
24/06/11 08:48	21.2
24/06/11 12:22	15.1
24/06/11 12:53	20.4
24/06/11 12:54	14.0
24/06/11 12:55	20.3
24/06/11 16:03	17.4
24/06/11 16:07	17.8
24/06/11 16:24	20.5
24/06/11 16:30	17.1
24/06/11 20:11	17.9
24/06/11 20:21	18.2
24/06/11 20:27	18.6
24/06/11 20:34	15.9
25/06/11 00:03	15.3
25/06/11 00:11	20.7
25/06/11 00:18	15.2
25/06/11 00:35	20.4
25/06/11 04:02	15.7
25/06/11 04:04	20.4
25/06/11 04:21	15.0
25/06/11 04:25	21.3
25/06/11 08:06	24.1
25/06/11 08:10	15.1
25/06/11 08:46	22.4
25/06/11 08:54	14.0
25/06/11 12:06	22.2
25/06/11 12:14	13.1
25/06/11 12:30	14.2
25/06/11 12:35	21.8
25/06/11 16:15	16.6
25/06/11 16:36	19.1
25/06/11 16:46	17.8
25/06/11 16:51	18.4
25/06/11 20:03	17.4
25/06/11 20:04	19.4
25/06/11 20:14	18.9
25/06/11 20:38	18.6
26/06/11 00:07	20.5
26/06/11 00:26	17.8
26/06/11 00:29	20.6
26/06/11 00:53	15.7
26/06/11 04:01	22.7
26/06/11 04:34	13.3
26/06/11 04:34	22.7
26/06/11 04:36	14.9
26/06/11 08:02	16.0
26/06/11 08:08	24.1
26/06/11 08:48	15.6
26/06/11 08:49	24.3
26/06/11 12:13	16.9
26/06/11 12:23	22.3
26/06/11 12:28	13.3
26/06/11 12:47	18.7
26/06/11 16:03	16.5
26/06/11 16:05	20.2
26/06/11 16:15	17.2
26/06/11 16:29	19.7
26/06/11 20:01	17.6
26/06/11 20:08	17.2
26/06/11 20:21	17.4
26/06/11 20:58	20.6
27/06/11 00:03	16.7
27/06/11 00:06	19.2
27/06/11 00:14	22.6
27/06/11 00:30	14.9
27/06/11 04:06	23.3
27/06/11 04:09	15.0
27/06/11 04:24	22.4
27/06/11 04:47	15.4
27/06/11 08:01	16.1
27/06/11 08:18	23.5
27/06/11 08:39	22.4
27/06/11 08:40	13.6
27/06/11 12:27	15.0
27/06/11 12:39	22.9
27/06/11 12:43	20.7
27/06/11 12:59	17.2
27/06/11 16:07	14.6
27/06/11 16:39	17.1
27/06/11 16:49	18.2
27/06/11 16:50	17.4
27/06/11 20:09	18.6
27/06/11 20:21	18.6
27/06/11 20:26	20.7
27/06/11 20:32	16.9
28/06/11 00:01	16.6
28/06/11 00:10	20.1
28/06/11 00:57	15.7
28/06/11 00:59	20.8
28/06/11 04:28	15.6
28/06/11 04:30	23.1
28/06/11 04:30	22.9
28/06/11 04:38	14.5
28/06/11 08:05	13.8
28/06/11 08:13	21.9
28/06/11 08:18	12.2
28/06/11 08:42	24.1
28/06/11 12:00	12.9
28/06/11 12:28	21.4
28/06/11 12:44	16.8
28/06/11 12:48	22.5
28/06/11 16:03	19.4
28/06/11 16:25	16.3
28/06/11 16:30	16.6
28/06/11 16:57	20.2
28/06/11 20:01	19.1
28/06/11 20:32	19.7
28/06/11 20:37	15.8
28/06/11 20:59	20.4
29/06/11 00:00	20.6
29/06/11 00:10	15.8
29/06/11 00:57	15.9
29/06/11 00:59	22.7
29/06/11 04:15	16.1
29/06/11 04:25	23.1
29/06/11 04:39	21.8
29/06/11 04:59	15.8
29/06/11 08:06	15.4
29/06/11 08:09	22.9
29/06/11 08:16	14.8
29/06/11 08:40	21.1
29/06/11 12:37	22.1
29/06/11 12:38	14.9
29/06/11 12:47	22.0
29/06/11 12:58	16.9
29/06/11 16:19	19.3
29/06/11 16:22	17.6
29/06/11 16:34	18.9
29/06/11 16:58	20.1
29/06/11 20:15	16.3
29/06/11 20:21	17.6
29/06/11 20:32	20.4
29/06/11 20:39	16.6
30/06/11 00:05	19.9
30/06/11 00:08	16.3
30/06/11 00:11	16.6
30/06/11 00:26	21.2
30/06/11 04:19	17.0
30/06/11 04:29	22.7
30/06/11 04:45	22.2
30/06/11 04:46	14.8
30/06/11 08:31	13.4
30/06/11 08:33	23.9
30/06/11 08:44	22.9
30/06/11 08:55	14.7
30/06/11 12:24	22.5
30/06/11 12:33	13.7
30/06/11 12:37	17.0
30/06/11 12:49	22.1
30/06/11 16:06	18.2
30/06/11 16:21	20.1
30/06/11 16:27	18.7
30/06/11 16:29	18.7
30/06/11 20:03	16.5
30/06/11 20:18	20.1
30/06/11 20:23	16.2
30/06/11 20:55	19.2
01/07/11 00:05	21.7
01/07/11 00:16	16.5
01/07/11 00:20	16.1
01/07/11 00:44	21.5
01/07/11 04:15	24.6
01/07/11 04:36	15.1
01/07/11 04:41	15.6
01/07/11 04:47	24.8
01/07/11 08:15	15.3
01/07/11 08:22	22.3
01/07/11 08:28	16.2
01/07/11 08:40	24.1
01/07/11 12:12	23.1
01/07/11 12:43	12.8
01/07/11 12:53	17.2
01/07/11 12:54	21.3
01/07/11 16:33	17.8
01/07/11 16:41	21.5
01/07/11 16:49	18.3
01/07/11 16:55	17.7
01/07/11 20:23	16.4
01/07/11 20:45	18.9
01/07/11 20:55	18.1
01/07/11 20:56	21.4
02/07/11 00:12	15.9
02/07/11 00:31	21.5
02/07/11 00:48	21.1
02/07/11 00:59	16.0
02/07/11 04:13	22.7
02/07/11 04:28	15.0
02/07/11 04:31	16.3
02/07/11 04:40	26.3
02/07/11 08:02	24.1
02/07/11 08:05	12.6
02/07/11 08:08	14.9
02/07/11 08:44	22.8
02/07/11 12:12	21.8
02/07/11 12:31	14.3
02/07/11 12:45	21.9
02/07/11 12:57	16.1
02/07/11 16:05	18.7
02/07/11 16:19	15.9
02/07/11 16:37	17.1
02/07/11 16:58	18.2
02/07/11 20:11	20.2
02/07/11 20:11	14.6
02/07/11 20:37	16.2
02/07/11 20:54	19.3
03/07/11 00:09	21.8
03/07/11 00:15	17.3
03/07/11 00:35	14.9
03/07/11 00:44	20.8
03/07/11 04:03	16.1
03/07/11 04:04	23.0
03/07/11 04:10	14.4
03/07/11 04:42	25.0
03/07/11 08:05	15.1
03/07/11 08:23	23.2
03/07/11 08:40	15.2
03/07/11 08:48	24.7
03/07/11 12:02	15.3
03/07/11 12:20	24.6
03/07/11 12:28	20.6
03/07/11 12:30	15.9
03/07/11 16:07	20.1
03/07/11 16:19	15.2
03/07/11 16:41	20.4
03/07/11 16:50	20.3
03/07/11 20:03	18.6
03/07/11 20:07	17.2
03/07/11 20:36	17.8
03/07/11 20:48	19.3
04/07/11 00:06	17.0
04/07/11 00:09	20.6
04/07/11 00:18	17.3
04/07/11 00:26	25.6
04/07/11 04:00	14.1
04/07/11 04:46	22.5
04/07/11 04:53	21.5
04/07/11 04:58	13.9
04/07/11 08:35	13.4
04/07/11 08:40	24.6
04/07/11 08:51	14.8
04/07/11 08:54	24.3
04/07/11 12:15	23.0
04/07/11 12:18	14.1
04/07/11 12:20	16.6
04/07/11 12:24	22.0
04/07/11 16:31	17.4
04/07/11 16:35	19.1
04/07/11 16:55	17.3
04/07/11 16:56	18.9
04/07/11 20:12	22.1
04/07/11 20:32	16.7
04/07/11 20:34	19.3
04/07/11 20:41	16.8
05/07/11 00:00	21.6
05/07/11 00:22	17.7
05/07/11 00:50	22.6
05/07/11 00:57	15.2
05/07/11 04:06	15.3
05/07/11 04:17	22.8
05/07/11 04:33	14.9
05/07/11 04:46	24.8
05/07/11 08:14	13.8
05/07/11 08:27	25.2
05/07/11 08:40	23.8
05/07/11 08:54	15.0
05/07/11 12:11	22.7
05/07/11 12:16	14.7
05/07/11 12:20	15.4
05/07/11 12:36	21.8
05/07/11 16:03	19.3
05/07/11 16:13	19.7
05/07/11 16:20	16.9
05/07/11 16:52	19.2
05/07/11 20:04	18.1
05/07/11 20:33	19.9
05/07/11 20:52	18.0
05/07/11 20:56	19.2
06/07/11 00:20	16.6
06/07/11 00:25	21.3
06/07/11 00:56	17.7
06/07/11 00:58	21.6
06/07/11 04:01	17.7
06/07/11 04:05	21.1
06/07/11 04:16	16.6
06/07/11 04:27	24.1
06/07/11 08:12	21.8
06/07/11 08:15	15.4
06/07/11 08:39	14.7
06/07/11 08:41	23.8
06/07/11 12:22	15.7
06/07/11 12:23	22.3
06/07/11 12:28	17.2
06/07/11 12:40	21.8
06/07/11 16:12	21.4
06/07/11 16:47	16.7
06/07/11 16:49	18.3
06/07/11 16:56	20.1
06/07/11 20:10	18.6
06/07/11 20:12	19.5
06/07/11 20:15	19.3
06/07/11 20:32	17.8
07/07/11 00:20	15.9
07/07/11 00:39	19.9
07/07/11 00:46	22.1
07/07/11 00:51	17.0
07/07/11 04:12	25.4
07/07/11 04:21	15.4
07/07/11 04:33	21.3
07/07/11 04:35	17.4
07/07/11 08:11	13.8
07/07/11 08:17	22.2
07/07/11 08:26	17.1
07/07/11 08:58	23.8
07/07/11 12:05	15.2
07/07/11 12:24	24.7
07/07/11 12:30	17.1
07/07/11 12:41	23.3
07/07/11 16:10	17.1
07/07/11 16:12	20.8
07/07/11 16:34	17.4
07/07/11 16:39	19.4
07/07/11 20:04	17.1
07/07/11 20:40	19.0
07/07/11 20:57	18.4
07/07/11 20:59	20.3
08/07/11 00:34	16.9
08/07/11 00:37	21.1
08/07/11 00:46	15.9
08/07/11 00:50	23.0
08/07/11 04:19	23.9
08/07/11 04:47	13.6
08/07/11 04:51	15.5
08/07/11 04:58	24.9
08/07/11 08:01	23.1
08/07/11 08:41	13.6
08/07/11 08:55	14.8
08/07/11 08:57	24.4
08/07/11 12:06	16.3
08/07/11 12:28	23.6
08/07/11 12:46	16.7
08/07/11 12:48	23.6
08/07/11 16:22	16.6
08/07/11 16:30	20.8
08/07/11 16:36	16.2
08/07/11 16:53	18.4
08/07/11 20:00	16.6
08/07/11 20:00	19.3
08/07/11 20:20	18.6
08/07/11 20:45	22.8
09/07/11 00:01	18.5
09/07/11 00:24	17.3
09/07/11 00:51	16.4
09/07/11 00:51	23.2
09/07/11 04:04	23.6
09/07/11 04:05	14.0
09/07/11 04:38	17.4
09/07/11 04:44	20.2
09/07/11 08:06	26.2
09/07/11 08:06	15.1
09/07/11 08:51	15.0
09/07/11 08:59	21.9
09/07/11 12:15	16.3
09/07/11 12:17	22.8
09/07/11 12:18	18.0
09/07/11 12:58	22.5
09/07/11 16:10	15.9
09/07/11 16:26	21.4
09/07/11 16:34	18.4
09/07/11 16:54	16.7
09/07/11 20:20	18.4
09/07/11 20:23	21.0
09/07/11 20:40	19.4
09/07/11 20:42	19.1
10/07/11 00:05	22.9
10/07/11 00:05	18.1
10/07/11 00:08	23.7
10/07/11 00:22	15.8
10/07/11 04:03	15.1
10/07/11 04:06	21.0
10/07/11 04:21	22.1
10/07/11 04:24	15.2
10/07/11 08:01	14.7
10/07/11 08:08	23.9
10/07/11 08:08	14.7
10/07/11 08:11	23.8
10/07/11 12:28	24.7
10/07/11 12:45	14.9
10/07/11 12:51	21.9
10/07/11 12:59	17.6
10/07/11 16:03	16.3
10/07/11 16:15	18.5
10/07/11 16:23	18.3
10/07/11 16:34	19.7
10/07/11 20:15	16.9
10/07/11 20:21	18.2
10/07/11 20:38	15.8
10/07/11 20:43	20.7
11/07/11 00:20	17.7
11/07/11 00:31	23.3
11/07/11 00:33	14.8
11/07/11 00:42	23.2
11/07/11 04:10	16.5
11/07/11 04:16	24.2
11/07/11 04:40	23.8
11/07/11 04:50	15.7
11/07/11 08:08	24.0
11/07/11 08:24	14.3
11/07/11 08:29	25.2
11/07/11 08:37	13.2
11/07/11 12:11	23.9
11/07/11 12:19	14.5
11/07/11 12:50	15.6
11/07/11 12:59	21.1
11/07/11 16:01	17.2
11/07/11 16:30	20.3
11/07/11 16:38	19.9
11/07/11 16:57	19.5
11/07/11 20:24	16.6
11/07/11 20:31	21.6
11/07/11 20:44	21.4
11/07/11 20:44	17.9
12/07/11 00:26	17.6
12/07/11 00:33	22.3
12/07/11 00:44	18.0
12/07/11 00:49	24.9
12/07/11 04:04	22.8
12/07/11 04:18	16.9
12/07/11 04:32	22.8
12/07/11 04:46	14.8
12/07/11 08:05	26.2
12/07/11 08:16	14.8
12/07/11 08:44	23.9
12/07/11 08:58	15.8
