DateTime,NOX
2018/08/04 21:00,13.7
2018/08/04 21:15,64.4
2018/08/04 21:30,43
2018/08/04 21:45,42.6
2018/08/04 22:00,42.5
2018/08/04 22:15,53.1
2018/08/04 22:30,35.4
2018/08/04 22:45,34
2018/08/04 23:00,17.8
2018/08/04 23:15,19
2018/08/04 23:30,37.9
2018/08/04 23:45,27.6
2018/08/05 00:00,32.4
2018/08/05 00:15,24.2
2018/08/05 00:30,26.2
2018/08/05 00:45,20.1
2018/08/05 01:00,21.7
2018/08/05 01:15,19.9
2018/08/05 01:30,14.9
2018/08/05 01:45,23.5
2018/08/05 02:00,32.1
2018/08/05 02:15,26.1
2018/08/05 02:30,25.8
2018/08/05 02:45,18
2018/08/05 03:00,13
2018/08/05 03:15,16
2018/08/05 03:30,16.8
2018/08/05 03:45,14.4
2018/08/05 04:00,16.8
2018/08/05 04:15,15.5
2018/08/05 04:30,20.2
2018/08/05 04:45,14.1
2018/08/05 05:00,28.3
2018/08/05 05:15,29.7
2018/08/05 05:30,25.5
2018/08/05 05:45,33.5
2018/08/05 06:00,42.4
2018/08/05 06:15,35.2
2018/08/05 06:30,49.1
2018/08/05 06:45,31.1
2018/08/05 07:00,45.7
2018/08/05 07:15,46.1
2018/08/05 07:30,56.2
2018/08/05 07:45,78.2
2018/08/05 08:00,65.4
2018/08/05 08:15,72.6
2018/08/05 08:30,51.4
2018/08/05 08:45,94.6
2018/08/05 09:00,107.2
2018/08/05 09:15,236.1
2018/08/05 09:30,258.1
2018/08/05 09:45,301
2018/08/05 10:00,315
2018/08/05 10:15,280
2018/08/05 10:30,298.8
2018/08/05 10:45,360.6
2018/08/05 11:00,386.9
2018/08/05 11:15,182.9
2018/08/05 11:30,156.8
2018/08/05 11:45,160.4
2018/08/05 12:00,218.8
2018/08/05 12:15,134.7
2018/08/05 12:30,161.2
2018/08/05 12:45,161.1
2018/08/05 13:00,139.6
2018/08/05 13:15,167.3
2018/08/05 13:30,209.5
2018/08/05 13:45,185.8
2018/08/05 14:00,151.9
2018/08/05 14:15,83.8
2018/08/05 14:30,132.7
2018/08/05 14:45,173.6
2018/08/05 15:00,160.9
2018/08/05 15:15,125.3
2018/08/05 15:30,137
2018/08/05 15:45,151.3
2018/08/05 16:00,127.7
2018/08/05 16:15,135.8
2018/08/05 16:30,158.2
2018/08/05 16:45,139.3
2018/08/05 17:00,220.3
2018/08/05 17:15,117.8
2018/08/05 17:30,174.6
2018/08/05 17:45,113.4
2018/08/05 18:00,89.8
2018/08/05 18:15,133.6
2018/08/05 18:30,93.7
2018/08/05 18:45,150.6
2018/08/05 19:00,333.2
2018/08/05 19:15,142.5
2018/08/05 19:30,103.6
2018/08/05 19:45,237
2018/08/05 20:00,220
2018/08/05 20:15,199.8
2018/08/05 20:30,233.4
2018/08/05 20:45,259
2018/08/05 21:00,183.4
2018/08/05 21:15,322.4
2018/08/05 21:30,244.3
2018/08/05 21:45,216.8
2018/08/05 22:00,193.5
2018/08/05 22:15,123.9
2018/08/05 22:30,141.5
2018/08/05 22:45,195.2
2018/08/05 23:00,126.7
2018/08/05 23:15,117.2
2018/08/05 23:30,136.8
2018/08/05 23:45,146.5
2018/08/06 00:00,156.4
2018/08/06 00:15,133.1
2018/08/06 00:30,123.7
2018/08/06 00:45,120.6
2018/08/06 01:00,82.2
2018/08/06 01:15,124
2018/08/06 01:30,126.4
2018/08/06 01:45,96.9
2018/08/06 02:00,109.7
2018/08/06 02:15,123.4
2018/08/06 02:30,134.5
2018/08/06 02:45,112.2
2018/08/06 03:00,118.1
2018/08/06 03:15,119.5
2018/08/06 03:30,109.5
2018/08/06 03:45,80.4
2018/08/06 04:00,65.4
2018/08/06 04:15,72.7
2018/08/06 04:30,66.6
2018/08/06 04:45,49.7
2018/08/06 05:00,98.9
2018/08/06 05:15,59
2018/08/06 05:30,51.3
2018/08/06 05:45,41.1
2018/08/06 06:00,41
2018/08/06 06:15,37
2018/08/06 06:30,38.5
2018/08/06 06:45,43.9
2018/08/06 07:00,39.9
2018/08/06 07:15,43.9
2018/08/06 07:30,34.4
2018/08/06 07:45,49.9
2018/08/06 08:00,101.5
2018/08/06 08:15,129.7
2018/08/06 08:30,110.4
2018/08/06 08:45,156.8
2018/08/06 09:00,265.1
2018/08/06 09:15,273.6
2018/08/06 09:30,212.3
2018/08/06 09:45,225.5
2018/08/06 10:00,248.1
2018/08/06 10:15,282
2018/08/06 10:30,230.4
2018/08/06 10:45,306
2018/08/06 11:00,249.8
2018/08/06 11:15,249
2018/08/06 11:30,249.1
2018/08/06 11:45,232
2018/08/06 12:00,228
2018/08/06 12:15,301.2
2018/08/06 12:30,141
2018/08/06 12:45,181.9
2018/08/06 13:00,269.3
2018/08/06 13:15,137.9
2018/08/06 13:30,243.2
2018/08/06 13:45,200.4
2018/08/06 14:00,258.2
2018/08/06 14:15,329.4
2018/08/06 14:30,217.3
2018/08/06 14:45,108.9
2018/08/06 15:00,168.6
2018/08/06 15:15,200.2
2018/08/06 15:30,104.9
2018/08/06 15:45,186.3
2018/08/06 16:00,75.6
2018/08/06 16:15,156
2018/08/06 16:30,252.7
2018/08/06 16:45,232
2018/08/06 17:00,168.5
2018/08/06 17:15,201.8
2018/08/06 17:30,200.6
2018/08/06 17:45,143.3
2018/08/06 18:00,203.4
2018/08/06 18:15,230.8
2018/08/06 18:30,150.9
2018/08/06 18:45,253.2
2018/08/06 19:00,217.7
2018/08/06 19:15,191.1
2018/08/06 19:30,262.1
2018/08/06 19:45,212.1
2018/08/06 20:00,228.6
2018/08/06 20:15,305.4
2018/08/06 20:30,233
2018/08/06 20:45,216.4
2018/08/06 21:00,166.2
2018/08/06 21:15,220
2018/08/06 21:30,170.6
2018/08/06 21:45,206.5
2018/08/06 22:00,246.8
2018/08/06 22:15,196.4
2018/08/06 22:30,159.7
2018/08/06 22:45,196
2018/08/06 23:00,140.3
2018/08/06 23:15,123.8
2018/08/06 23:30,85.9
2018/08/06 23:45,80.9
2018/08/07 00:00,84.4
2018/08/07 00:15,62.6
2018/08/07 00:30,101.2
2018/08/07 00:45,99.3
2018/08/07 01:00,70.9
2018/08/07 01:15,114.3
2018/08/07 01:30,106.9
2018/08/07 01:45,101.9
2018/08/07 02:00,169.1
2018/08/07 02:15,112.4
2018/08/07 02:30,89.5
2018/08/07 02:45,74.6
2018/08/07 03:00,62.2
2018/08/07 03:15,86
2018/08/07 03:30,87.4
2018/08/07 03:45,52.7
2018/08/07 04:00,68.8
2018/08/07 04:15,78.7
2018/08/07 04:30,63.2
2018/08/07 04:45,39.5
2018/08/07 05:00,64.8
2018/08/07 05:15,33.5
2018/08/07 05:30,27
2018/08/07 05:45,18.7
2018/08/07 06:00,30.7
2018/08/07 06:15,16.2
2018/08/07 06:30,31.3
2018/08/07 06:45,18.6
2018/08/07 07:00,21.2
2018/08/07 07:15,25.6
2018/08/07 07:30,35.4
2018/08/07 07:45,27.1
2018/08/07 08:00,54.6
2018/08/07 08:15,88.7
2018/08/07 08:30,65.6
2018/08/07 08:45,100.9
2018/08/07 09:00,91.2
2018/08/07 09:15,124.4
2018/08/07 09:30,163.1
2018/08/07 09:45,184.4
2018/08/07 10:00,300
2018/08/07 10:15,252
2018/08/07 10:30,176.4
2018/08/07 10:45,200
2018/08/07 11:00,167.2
2018/08/07 11:15,187.7
2018/08/07 11:30,276.3
2018/08/07 11:45,186.6
2018/08/07 12:00,187.5
2018/08/07 12:15,192.2
2018/08/07 12:30,145.7
2018/08/07 12:45,199.2
2018/08/07 13:00,211.8
2018/08/07 13:15,151.1
2018/08/07 13:30,150.7
2018/08/07 13:45,110
2018/08/07 14:00,168.1
2018/08/07 14:15,144.2
2018/08/07 14:30,158.8
2018/08/07 14:45,139.8
2018/08/07 15:00,126.1
2018/08/07 15:15,119.8
2018/08/07 15:30,172.6
2018/08/07 15:45,143.8
2018/08/07 16:00,149.5
2018/08/07 16:15,137.1
2018/08/07 16:30,109.7
2018/08/07 16:45,176.1
2018/08/07 17:00,139.5
2018/08/07 17:15,177.8
2018/08/07 17:30,183.5
2018/08/07 17:45,158.7
2018/08/07 18:00,165.1
2018/08/07 18:15,141.5
2018/08/07 18:30,118.2
2018/08/07 18:45,157
2018/08/07 19:00,126.2
2018/08/07 19:15,173.7
2018/08/07 19:30,138.9
2018/08/07 19:45,150.6
2018/08/07 20:00,143.8
2018/08/07 20:15,186.8
2018/08/07 20:30,148.8
2018/08/07 20:45,131.4
2018/08/07 21:00,121.2
2018/08/07 21:15,117.3
2018/08/07 21:30,124.2
2018/08/07 21:45,122.6
2018/08/07 22:00,97.2
2018/08/07 22:15,100.8
2018/08/07 22:30,168.9
2018/08/07 22:45,146.3
2018/08/07 23:00,97
2018/08/07 23:15,95.6
2018/08/07 23:30,116.4
2018/08/07 23:45,145
2018/08/08 00:00,89.5
2018/08/08 00:15,98
2018/08/08 00:30,88.9
2018/08/08 00:45,106.5
2018/08/08 01:00,67.1
2018/08/08 01:15,94
2018/08/08 01:30,83
2018/08/08 01:45,128.6
2018/08/08 02:00,86.8
2018/08/08 02:15,103.2
2018/08/08 02:30,86.3
2018/08/08 02:45,85.9
2018/08/08 03:00,108.6
2018/08/08 03:15,83.6
2018/08/08 03:30,75.8
2018/08/08 03:45,79.9
2018/08/08 04:00,107.8
2018/08/08 04:15,67.8
2018/08/08 04:30,55.2
2018/08/08 04:45,61.2
2018/08/08 05:00,34
2018/08/08 05:15,30
2018/08/08 05:30,28.7
2018/08/08 05:45,40.7
2018/08/08 06:00,50.8
2018/08/08 06:15,44.6
2018/08/08 06:30,30.5
2018/08/08 06:45,56.1
2018/08/08 07:00,43.3
2018/08/08 07:15,47.2
2018/08/08 07:30,91.6
2018/08/08 07:45,73.1
2018/08/08 08:00,60.5
2018/08/08 08:15,46.4
2018/08/08 08:30,123.1
2018/08/08 08:45,153.2
2018/08/08 09:00,164.4
2018/08/08 09:15,224.9
2018/08/08 09:30,133.3
2018/08/08 09:45,203.4
2018/08/08 10:00,213.9
2018/08/08 10:15,252.1
2018/08/08 10:30,264.4
2018/08/08 10:45,244.3
2018/08/08 11:00,261.1
2018/08/08 11:15,310.1
2018/08/08 11:30,256
2018/08/08 11:45,187.4
2018/08/08 12:00,217
2018/08/08 12:15,95.7
2018/08/08 12:30,205
2018/08/08 12:45,310.3
2018/08/08 13:00,378.3
2018/08/08 13:15,303.5
2018/08/08 13:30,324.2
2018/08/08 13:45,255.2
2018/08/08 14:00,283.7
2018/08/08 14:15,409
2018/08/08 14:30,420.5
2018/08/08 14:45,428.6
2018/08/08 15:00,384.4
2018/08/08 15:15,437.6
2018/08/08 15:30,489.1
2018/08/08 15:45,308
2018/08/08 16:00,252.8
2018/08/08 16:15,269.1
2018/08/08 16:30,325.2
2018/08/08 16:45,331.8
2018/08/08 17:00,337.5
2018/08/08 17:15,311.6
2018/08/08 17:30,377.6
2018/08/08 17:45,494.2
2018/08/08 18:00,403.1
2018/08/08 18:15,353.8
2018/08/08 18:30,261.1
2018/08/08 18:45,340.2
2018/08/08 19:00,358.6
2018/08/08 19:15,273.3
2018/08/08 19:30,224.1
2018/08/08 19:45,160.2
2018/08/08 20:00,213
2018/08/08 20:15,287.6
2018/08/08 20:30,125.8
2018/08/08 20:45,92
2018/08/08 21:00,90.2
2018/08/08 21:15,97.7
2018/08/08 21:30,77.8
2018/08/08 21:45,78.6
2018/08/08 22:00,98
2018/08/08 22:15,89.1
2018/08/08 22:30,96.4
2018/08/08 22:45,93.8
2018/08/08 23:00,129.2
2018/08/08 23:15,243.2
2018/08/08 23:30,147.1
2018/08/08 23:45,231.7
2018/08/09 00:00,175
2018/08/09 00:15,90.7
2018/08/09 00:30,90.4
2018/08/09 00:45,76.5
2018/08/09 01:00,90.9
2018/08/09 01:15,144.5
2018/08/09 01:30,195.2
2018/08/09 01:45,193.9
2018/08/09 02:00,221.9
2018/08/09 02:15,213.4
2018/08/09 02:30,182.6
2018/08/09 02:45,173.9
2018/08/09 03:00,180.1
2018/08/09 03:15,156.6
2018/08/09 03:30,233.9
2018/08/09 03:45,173.3
2018/08/09 04:00,143.2
2018/08/09 04:15,122.7
2018/08/09 04:30,119.8
2018/08/09 04:45,77.2
2018/08/09 05:00,108.1
2018/08/09 05:15,92.5
2018/08/09 05:30,82.3
2018/08/09 05:45,80
2018/08/09 06:00,115.8
2018/08/09 06:15,76.3
2018/08/09 06:30,68
2018/08/09 06:45,67.4
2018/08/09 07:00,85.5
2018/08/09 07:15,68.8
2018/08/09 07:30,159.1
2018/08/09 07:45,148.2
2018/08/09 08:00,167.3
2018/08/09 08:15,187.5
2018/08/09 08:30,219
2018/08/09 08:45,277.5
2018/08/09 09:00,303.6
2018/08/09 09:15,292.1
2018/08/09 09:30,336.1
2018/08/09 09:45,225.3
2018/08/09 10:00,277.4
2018/08/09 10:30,296.5
2018/08/09 10:45,253.7
2018/08/09 11:00,287
2018/08/09 11:15,174.4
2018/08/09 11:30,157.7
2018/08/09 11:45,182.4
2018/08/09 12:00,189.4
2018/08/09 12:15,191.8
2018/08/09 12:30,194.1
2018/08/09 12:45,262.7
2018/08/09 13:00,276.4
2018/08/09 13:15,195.9
2018/08/09 13:30,277.5
2018/08/09 13:45,208.2
2018/08/09 14:00,213.5
2018/08/09 14:15,206.5
2018/08/09 14:30,204.3
2018/08/09 14:45,135.3
2018/08/09 15:00,145
2018/08/09 15:15,162.2
2018/08/09 15:30,177.9
2018/08/09 15:45,130.4
2018/08/09 16:00,153.1
2018/08/09 16:15,153.9
2018/08/09 16:30,170.4
2018/08/09 16:45,241.3
2018/08/09 17:00,286.9
2018/08/09 17:15,280.1
2018/08/09 17:30,232.7
2018/08/09 17:45,277.7
2018/08/09 18:00,220.7
2018/08/09 18:15,239
2018/08/09 18:30,153.7
2018/08/09 18:45,205
2018/08/09 19:00,200
2018/08/09 19:15,171.5
2018/08/09 19:30,223.1
2018/08/09 19:45,266.6
2018/08/09 20:00,247.8
2018/08/09 20:15,210.2
2018/08/09 20:30,212.7
2018/08/09 20:45,205.5
2018/08/09 21:00,233.7
2018/08/09 21:15,185.2
2018/08/09 21:30,132.6
2018/08/09 21:45,140.9
2018/08/09 22:00,158.9
2018/08/09 22:15,117.7
2018/08/09 22:30,108.4
2018/08/09 22:45,133.3
2018/08/09 23:00,141.3
2018/08/09 23:15,191.4
2018/08/09 23:30,321.5
2018/08/09 23:45,261.2
2018/08/10 00:00,239
2018/08/10 00:15,190.2
2018/08/10 00:30,177.4
2018/08/10 00:45,238.7
2018/08/10 01:00,224
2018/08/10 01:15,215.3
2018/08/10 01:30,289.3
2018/08/10 01:45,282.1
2018/08/10 02:00,212.1
2018/08/10 02:15,264.7
2018/08/10 02:30,222.3
2018/08/10 02:45,242.3
2018/08/10 03:00,276.5
2018/08/10 03:15,257.2
2018/08/10 03:30,198.9
2018/08/10 03:45,214.7
2018/08/10 04:00,191.1
2018/08/10 04:15,143.7
2018/08/10 04:30,137.8
2018/08/10 04:45,152.5
2018/08/10 05:00,165.5
2018/08/10 05:15,122.5
2018/08/10 05:30,152.7
2018/08/10 05:45,104.9
2018/08/10 06:00,116.7
2018/08/10 06:15,122.3
2018/08/10 06:30,106.1
2018/08/10 06:45,108.8
2018/08/10 07:00,110.1
2018/08/10 07:15,89.4
2018/08/10 07:30,107.9
2018/08/10 07:45,150.3
2018/08/10 08:00,156.6
2018/08/10 08:15,139.7
2018/08/10 08:30,167.2
2018/08/10 08:45,196.6
2018/08/10 09:00,188.8
2018/08/10 09:15,195.6
2018/08/10 09:30,169.8
2018/08/10 09:45,210.4
2018/08/10 10:00,176.2
2018/08/10 10:15,194.4
2018/08/10 10:30,187.2
2018/08/10 10:45,200.6
2018/08/10 11:00,220.2
2018/08/10 11:15,234
2018/08/10 11:30,164.5
2018/08/10 11:45,185.1
2018/08/10 12:00,179.5
2018/08/10 12:15,224
2018/08/10 12:30,184.7
2018/08/10 12:45,159.5
2018/08/10 13:00,136.2
2018/08/10 13:15,207.7
2018/08/10 13:30,190.5
2018/08/10 13:45,192.6
2018/08/10 14:00,165.6
2018/08/10 14:15,149.5
2018/08/10 14:30,190.3
2018/08/10 14:45,189.7
2018/08/10 15:00,108
2018/08/10 15:15,160.6
2018/08/10 15:30,233.5
2018/08/10 15:45,160.4
2018/08/10 16:00,149.6
2018/08/10 16:15,147.4
2018/08/10 16:30,175
2018/08/10 16:45,199.8
2018/08/10 17:00,173.8
2018/08/10 17:15,173.4
2018/08/10 17:30,153.6
2018/08/10 17:45,175.8
2018/08/10 18:00,159.7
2018/08/10 18:15,140.8
2018/08/10 18:30,165.1
2018/08/10 18:45,134.5
2018/08/10 19:00,128.6
2018/08/10 19:15,127.4
2018/08/10 19:30,128.1
2018/08/10 19:45,170.1
2018/08/10 20:00,146
2018/08/10 20:15,180.2
2018/08/10 20:30,171
2018/08/10 20:45,149.1
2018/08/10 21:00,116
2018/08/10 21:15,146.3
2018/08/10 21:30,137.5
2018/08/10 21:45,168.4
2018/08/10 22:00,131.7
2018/08/10 22:15,188.4
2018/08/10 22:30,183.7
2018/08/10 22:45,156.3
2018/08/10 23:00,151.2
2018/08/10 23:15,104.5
2018/08/10 23:30,106.6
2018/08/10 23:45,61.9
2018/08/11 00:00,60.4
2018/08/11 00:15,57.8
2018/08/11 00:30,57.6
2018/08/11 00:45,58.6
2018/08/11 01:00,59.2
2018/08/11 01:15,60.6
2018/08/11 01:30,92.1
2018/08/11 01:45,67
2018/08/11 02:00,58.8
2018/08/11 02:15,74.6
2018/08/11 02:30,59.7
2018/08/11 02:45,61.7
2018/08/11 03:00,54.1
2018/08/11 03:15,64.2
2018/08/11 03:30,66.2
2018/08/11 03:45,59.2
2018/08/11 04:00,53.1
2018/08/11 04:15,52.1
2018/08/11 04:30,46.3
2018/08/11 04:45,54.8
2018/08/11 05:00,49
2018/08/11 05:15,44.6
2018/08/11 05:30,55.6
2018/08/11 05:45,44.6
2018/08/11 06:00,41.4
2018/08/11 06:15,45
2018/08/11 06:30,39.3
2018/08/11 06:45,44.9
2018/08/11 07:00,34.8
2018/08/11 07:15,38.6
2018/08/11 07:30,57.5
2018/08/11 07:45,63.1
2018/08/11 08:00,59.6
2018/08/11 08:15,69.7
2018/08/11 08:30,64.1
2018/08/11 08:45,75.9
2018/08/11 09:00,67.5
2018/08/11 09:15,83.9
2018/08/11 09:30,75
2018/08/11 09:45,75.7
2018/08/11 10:00,78.9
2018/08/11 10:15,108.5
2018/08/11 10:30,89.8
2018/08/11 10:45,91.3
2018/08/11 11:00,96.9
2018/08/11 11:15,119.9
2018/08/11 11:30,102.1
2018/08/11 11:45,150.9
2018/08/11 12:00,111.8
2018/08/11 12:15,145
2018/08/11 12:30,99.4
2018/08/11 12:45,91.1
2018/08/11 13:00,78.5
2018/08/11 13:15,82.1
2018/08/11 13:30,83.8
2018/08/11 13:45,94.9
2018/08/11 14:00,102.4
2018/08/11 14:15,99.3
2018/08/11 14:30,143.6
2018/08/11 14:45,104.4
2018/08/11 15:00,136.6
2018/08/11 15:15,170.8
2018/08/11 15:30,162.8
2018/08/11 15:45,160.2
2018/08/11 16:00,118.4
2018/08/11 16:15,157.1
2018/08/11 16:30,132.6
2018/08/11 16:45,134.5
2018/08/11 17:00,137.7
2018/08/11 17:15,163.1
2018/08/11 17:30,147.5
2018/08/11 17:45,120.1
2018/08/11 18:00,173.6
2018/08/11 18:15,146.6
2018/08/11 18:30,162.1
2018/08/11 18:45,124.4
2018/08/11 19:00,163
2018/08/11 19:15,147.4
2018/08/11 19:30,149.1
2018/08/11 19:45,158.1
2018/08/11 20:00,109.7
2018/08/11 20:15,147.7
2018/08/11 20:30,134.8
2018/08/11 20:45,140.4
2018/08/11 21:00,133.9
2018/08/11 21:15,199.6
2018/08/11 21:30,149.1
2018/08/11 21:45,125.5
2018/08/11 22:00,121.1
2018/08/11 22:15,131.2
2018/08/11 22:30,86.9
2018/08/11 22:45,119.4
2018/08/11 23:00,132.1
2018/08/11 23:15,136.2
2018/08/11 23:30,73.7
2018/08/11 23:45,132.5
2018/08/12 00:00,125.4
2018/08/12 00:15,123.9
2018/08/12 00:30,112.9
2018/08/12 00:45,90.4
2018/08/12 01:00,104
2018/08/12 01:15,95.2
2018/08/12 01:30,100.2
2018/08/12 01:45,129.6
2018/08/12 02:00,149.1
2018/08/12 02:15,102.9
2018/08/12 02:30,77.8
2018/08/12 02:45,52.3
2018/08/12 03:00,83.3
2018/08/12 03:15,82.3
2018/08/12 03:30,56.6
2018/08/12 03:45,43.5
2018/08/12 04:00,43.5
2018/08/12 04:15,71.4
2018/08/12 04:30,82.1
2018/08/12 04:45,61.6
2018/08/12 05:00,64.9
2018/08/12 05:15,62.6
2018/08/12 05:30,65.9
2018/08/12 05:45,115
2018/08/12 06:00,69.3
2018/08/12 06:15,84.2
2018/08/12 06:30,89.8
2018/08/12 06:45,82.3
2018/08/12 07:00,76
2018/08/12 07:15,74.4
2018/08/12 07:30,199.2
2018/08/12 07:45,146.6
2018/08/12 08:00,174.8
2018/08/12 08:15,163.5
2018/08/12 08:30,175.3
2018/08/12 08:45,212.3
2018/08/12 09:00,183.6
2018/08/12 09:15,291.4
2018/08/12 09:30,261.4
2018/08/12 09:45,294.8
2018/08/12 10:00,349.9
2018/08/12 10:15,213.3
2018/08/12 10:30,294.4
2018/08/12 10:45,216.5
2018/08/12 11:00,267.4
2018/08/12 11:15,339.4
2018/08/12 11:30,275.5
2018/08/12 11:45,292.5
2018/08/12 12:00,323.5
2018/08/12 12:15,298
2018/08/12 12:30,266
2018/08/12 12:45,286.6
2018/08/12 13:00,326.2
2018/08/12 13:15,231.8
2018/08/12 13:30,269.8
2018/08/12 13:45,176.1
2018/08/12 14:00,242
2018/08/12 14:15,221.1
2018/08/12 14:30,309.5
2018/08/12 14:45,274.2
2018/08/12 15:00,261.4
2018/08/12 15:15,239.5
2018/08/12 15:30,220.6
2018/08/12 15:45,207.7
2018/08/12 16:00,239.5
2018/08/12 16:15,201.2
2018/08/12 16:30,186.4
2018/08/12 16:45,173.6
2018/08/12 17:00,190
2018/08/12 17:15,202.2
2018/08/12 17:30,199.1
2018/08/12 17:45,239.9
2018/08/12 18:00,174.5
2018/08/12 18:15,309.6
2018/08/12 18:30,303.5
2018/08/12 18:45,209.3
2018/08/12 19:00,220.7
2018/08/12 19:15,293.7
2018/08/12 19:30,261.6
2018/08/12 19:45,248.6
2018/08/12 20:00,218.3
2018/08/12 20:15,112.5
2018/08/12 20:30,177.1
2018/08/12 20:45,328
2018/08/12 21:00,202.8
2018/08/12 21:15,166.5
2018/08/12 21:30,162.5
2018/08/12 21:45,148.5
2018/08/12 22:00,135.1
2018/08/12 22:15,166
2018/08/12 22:30,121.9
2018/08/12 22:45,100.2
2018/08/12 23:00,74.9
2018/08/12 23:15,75.9
2018/08/12 23:30,81.9
2018/08/12 23:45,90.4
2018/08/13 00:00,117.7
2018/08/13 00:15,89.3
2018/08/13 00:30,82.1
2018/08/13 00:45,83.5
2018/08/13 01:00,127.7
2018/08/13 01:15,135.8
2018/08/13 01:30,95.7
2018/08/13 01:45,128.5
2018/08/13 02:00,100.7
2018/08/13 02:15,114.5
2018/08/13 02:30,113.6
2018/08/13 02:45,110.9
2018/08/13 03:00,106.7
2018/08/13 03:15,92.8
2018/08/13 03:30,100.6
2018/08/13 03:45,115.9
2018/08/13 04:00,108.8
2018/08/13 04:15,92.4
2018/08/13 04:30,88.7
2018/08/13 04:45,73.4
2018/08/13 05:00,69.4
2018/08/13 05:15,93
2018/08/13 05:30,99.9
2018/08/13 05:45,83.3
2018/08/13 06:00,89.1
2018/08/13 06:15,84
2018/08/13 06:30,69.6
2018/08/13 06:45,76.1
2018/08/13 07:00,117.1
2018/08/13 07:15,105.7
2018/08/13 07:30,164
2018/08/13 07:45,232.9
2018/08/13 08:00,252.5
2018/08/13 08:15,216.6
2018/08/13 08:30,233.3
2018/08/13 08:45,328.7
2018/08/13 09:00,294.9
2018/08/13 09:15,344.7
2018/08/13 09:30,354.2
2018/08/13 09:45,442.9
2018/08/13 10:00,417.2
2018/08/13 10:15,558.3
2018/08/13 10:30,327.8
2018/08/13 10:45,413
2018/08/13 11:00,335
2018/08/13 11:15,341.2
2018/08/13 11:30,338.1
2018/08/13 11:45,313.9
2018/08/13 12:00,303.9
2018/08/13 12:15,324.5
2018/08/13 12:30,284.7
2018/08/13 12:45,314.9
2018/08/13 13:00,270.4
2018/08/13 13:15,302.3
2018/08/13 13:30,229.3
2018/08/13 13:45,236.6
2018/08/13 14:00,255.4
2018/08/13 14:15,185.8
2018/08/13 14:30,225.8
2018/08/13 14:45,192.6
2018/08/13 15:00,380.2
2018/08/13 15:15,282.6
2018/08/13 15:30,271.9
2018/08/13 15:45,294.5
2018/08/13 16:00,250.5
2018/08/13 16:15,224.3
2018/08/13 16:30,273
2018/08/13 16:45,316.9
2018/08/13 17:00,265.7
2018/08/13 17:15,309.3
2018/08/13 17:30,258.3
2018/08/13 17:45,265.4
2018/08/13 18:00,260
2018/08/13 18:15,237.5
2018/08/13 18:30,309.4
2018/08/13 18:45,288.5
2018/08/13 19:00,297.1
2018/08/13 19:15,224.8
2018/08/13 19:30,221.8
2018/08/13 19:45,248.3
2018/08/13 20:00,245.1
2018/08/13 20:15,221.9
2018/08/13 20:30,255.3
2018/08/13 20:45,249.2
2018/08/13 21:00,240.4
2018/08/13 21:15,154.3
2018/08/13 21:30,211.1
2018/08/13 21:45,256
2018/08/13 22:00,182.7
2018/08/13 22:15,287.9
2018/08/13 22:30,244.7
2018/08/13 22:45,128.1
2018/08/13 23:00,168.9
2018/08/13 23:15,93.8
2018/08/13 23:30,121.8
2018/08/13 23:45,155.3
2018/08/14 00:00,145.8
2018/08/14 00:15,96.9
2018/08/14 00:30,160.6
2018/08/14 00:45,189.6
2018/08/14 01:00,148.6
2018/08/14 01:15,113.9
2018/08/14 01:30,193
2018/08/14 01:45,170.7
2018/08/14 02:00,91.2
2018/08/14 02:15,80.8
2018/08/14 02:30,88.9
2018/08/14 02:45,63.1
2018/08/14 03:00,78.1
2018/08/14 03:15,99.6
2018/08/14 03:30,106.6
2018/08/14 03:45,79.8
2018/08/14 04:00,80.9
2018/08/14 04:15,60.7
2018/08/14 04:30,50
2018/08/14 04:45,53
2018/08/14 05:00,82.2
2018/08/14 05:15,47.1
2018/08/14 05:30,55.5
2018/08/14 05:45,47
2018/08/14 06:00,49.3
2018/08/14 06:15,56.6
2018/08/14 06:30,53.5
2018/08/14 06:45,72.6
2018/08/14 07:00,83.8
2018/08/14 07:15,66.7
2018/08/14 07:30,115.4
2018/08/14 07:45,127
2018/08/14 08:00,155.7
2018/08/14 08:15,162
2018/08/14 08:30,176.1
2018/08/14 08:45,220
2018/08/14 09:00,193.1
2018/08/14 09:15,229
2018/08/14 09:30,278.8
2018/08/14 09:45,307.6
2018/08/14 10:00,307.5
2018/08/14 10:15,292.2
2018/08/14 10:30,357.5
2018/08/14 10:45,329
2018/08/14 11:00,266.1
2018/08/14 11:15,210.6
2018/08/14 11:30,190.3
2018/08/14 11:45,200.4
2018/08/14 12:00,191
2018/08/14 12:15,265.6
2018/08/14 12:30,173.2
2018/08/14 12:45,186.2
2018/08/14 13:00,229.1
2018/08/14 13:15,183.5
2018/08/14 13:30,212.3
2018/08/14 13:45,211.7
2018/08/14 14:00,188.9
2018/08/14 14:15,199.4
2018/08/14 14:30,214.2
2018/08/14 14:45,258.9
2018/08/14 15:00,234.6
2018/08/14 15:15,187.7
2018/08/14 15:30,138.6
2018/08/14 15:45,165.3
2018/08/14 16:00,145.1
2018/08/14 16:15,174.7
2018/08/14 16:30,162
2018/08/14 16:45,192.2
2018/08/14 17:00,209.9
2018/08/14 17:15,196.2
2018/08/14 17:30,194.4
