region,councilName,wardName,DistrictGSS,WardGSS,partyFullName,party,candidateFullName,candidateFirstName,candidateLastName,numVotes,elected
London,wandsworth,bedford,E09000032,E05000611,Conservative and Unionist Party,Con,Shaun Wright,Shaun,Wright,1794,0
London,wandsworth,bedford,E09000032,E05000611,Green Party,Grn,Albert Roy Vickery,Albert,Vickery,525,0
London,wandsworth,bedford,E09000032,E05000611,Liberal Democrats,LD,David Philip Lane,David,Lane,354,0
London,wandsworth,bedford,E09000032,E05000611,Liberal Democrats,LD,Mark Andrew Robinson,Mark,Robinson,317,0
London,wandsworth,bedford,E09000032,E05000611,Liberal Democrats,LD,William Elliot Woodward,William,Woodward,295,0
London,wandsworth,earlsfield,E09000032,E05000612,Labour Party,Lab,Jo Rigby,Jo,Rigby,2664,1
London,wandsworth,earlsfield,E09000032,E05000612,Labour Party,Lab,Graeme Paul Henderson,Graeme,Henderson,2642,1
London,wandsworth,earlsfield,E09000032,E05000612,Conservative and Unionist Party,Con,Angela Graham,Angela,Graham,2595,1
London,wandsworth,earlsfield,E09000032,E05000612,Labour Party,Lab,Alan Joseph McDonald,Alan,McDonald,2585,0
London,wandsworth,earlsfield,E09000032,E05000612,Conservative and Unionist Party,Con,Lewis Preston,Lewis,Preston,2314,0
London,wandsworth,earlsfield,E09000032,E05000612,Conservative and Unionist Party,Con,James Jeffreys,James,Jeffreys,2309,0
London,wandsworth,earlsfield,E09000032,E05000612,Green Party,Grn,Glyn Kerry Goodwin,Glyn,Goodwin,470,0
London,wandsworth,earlsfield,E09000032,E05000612,Green Party,Grn,Vanessa Anne Mieville,Vanessa,Mieville,385,0
London,wandsworth,earlsfield,E09000032,E05000612,Liberal Democrats,LD,Paul Edgeworth,Paul,Edgeworth,335,0
London,wandsworth,earlsfield,E09000032,E05000612,Liberal Democrats,LD,David Laurent Chapireau,David,Chapireau,309,0
London,wandsworth,earlsfield,E09000032,E05000612,Liberal Democrats,LD,Russell Philip Henley,Russell,Henley,273,0
London,wandsworth,east putney,E09000032,E05000613,Conservative and Unionist Party,Con,Sarah Binder,Sarah,Binder,2627,1
London,wandsworth,east putney,E09000032,E05000613,Conservative and Unionist Party,Con,George Crivelli,George,Crivelli,2503,1
London,wandsworth,east putney,E09000032,E05000613,Conservative and Unionist Party,Con,Ravi Govindia,Ravi,Govindia,2418,1
London,wandsworth,east putney,E09000032,E05000613,Labour Party,Lab,Finna Ayres,Finna,Ayres,1296,0
London,wandsworth,east putney,E09000032,E05000613,Labour Party,Lab,Eileen Ann Flanagan,Eileen,Flanagan,1232,0
London,wandsworth,east putney,E09000032,E05000613,Labour Party,Lab,Hugh Rhys Samuel,Hugh,Samuel,1098,0
London,wandsworth,east putney,E09000032,E05000613,Liberal Democrats,LD,Josi Ignacio Rodriguez Andres,Josi,Andres,795,0
London,wandsworth,east putney,E09000032,E05000613,Green Party,Grn,Richard John Morris,Richard,Morris,743,0
London,wandsworth,east putney,E09000032,E05000613,Liberal Democrats,LD,John Morris Williams,John,Williams,743,0
London,wandsworth,east putney,E09000032,E05000613,Liberal Democrats,LD,Timothy Guyse Williams,Timothy,Williams,633,0
London,wandsworth,east putney,E09000032,E05000613,Green Party,Grn,Anita Claire Gray,Anita,Gray,389,0
London,wandsworth,east putney,E09000032,E05000613,Green Party,Grn,Jonathan Stuart Croall,Jonathan,Croall,324,0
London,wandsworth,fairfield,E09000032,E05000614,Conservative and Unionist Party,Con,Piers McCausland,Piers,McCausland,2325,1
London,wandsworth,fairfield,E09000032,E05000614,Conservative and Unionist Party,Con,Will Sweet,Will,Sweet,2172,1
London,wandsworth,fairfield,E09000032,E05000614,Conservative and Unionist Party,Con,Rory O'Broin,Rory,O'Broin,2154,1
London,wandsworth,fairfield,E09000032,E05000614,Labour Party,Lab,Juliana Annan,Juliana,Annan,1430,0
London,wandsworth,fairfield,E09000032,E05000614,Labour Party,Lab,Lynne Jackson,Lynne,Jackson,1414,0
London,wandsworth,fairfield,E09000032,E05000614,Labour Party,Lab,Ian Jewesbury,Ian,Jewesbury,1351,0
London,wandsworth,fairfield,E09000032,E05000614,Green Party,Grn,David Carlyon,David,Carlyon,533,0
London,wandsworth,fairfield,E09000032,E05000614,Liberal Democrats,LD,David Patterson,David,Patterson,443,0
London,wandsworth,fairfield,E09000032,E05000614,Liberal Democrats,LD,Patrick Warren,Patrick,Warren,355,0
London,wandsworth,fairfield,E09000032,E05000614,Renew,Other,George Hilton,George,Hilton,321,0
London,wandsworth,fairfield,E09000032,E05000614,Liberal Democrats,LD,Paul Scaping,Paul,Scaping,316,0
London,wandsworth,furzedown,E09000032,E05000615,Labour Party,Lab,Leonie Cooper,Leonie,Cooper,3488,1
London,wandsworth,furzedown,E09000032,E05000615,Labour Party,Lab,Judi Gasser,Judi,Gasser,3371,1
London,wandsworth,furzedown,E09000032,E05000615,Labour Party,Lab,Candida Jones,Candida,Jones,3254,1
London,wandsworth,furzedown,E09000032,E05000615,Conservative and Unionist Party,Con,Claire Clay,Claire,Clay,1174,0
London,wandsworth,furzedown,E09000032,E05000615,Conservative and Unionist Party,Con,Robert Broadhurst,Robert,Broadhurst,1167,0
London,wandsworth,furzedown,E09000032,E05000615,Conservative and Unionist Party,Con,Nabi Toktas,Nabi,Toktas,982,0
London,wandsworth,furzedown,E09000032,E05000615,Green Party,Grn,Gerard Harrison,Gerard,Harrison,526,0
London,wandsworth,furzedown,E09000032,E05000615,Liberal Democrats,LD,Raaid Casoojee,Raaid,Casoojee,292,0
London,wandsworth,furzedown,E09000032,E05000615,Liberal Democrats,LD,John Pindar,John,Pindar,197,0
London,wandsworth,furzedown,E09000032,E05000615,Liberal Democrats,LD,Gary Wilson,Gary,Wilson,190,0
London,wandsworth,graveney,E09000032,E05000616,Labour Party,Lab,Kemi Akinola,Kemi,Akinola,3025,1
London,wandsworth,graveney,E09000032,E05000616,Labour Party,Lab,Andrew Gibbons,Andrew,Gibbons,2984,1
London,wandsworth,graveney,E09000032,E05000616,Labour Party,Lab,Kate Alexandra Forbes,Kate,Forbes,2982,1
London,wandsworth,graveney,E09000032,E05000616,Conservative and Unionist Party,Con,Miles Aaron Francois Bassett,Miles,Bassett,950,0
London,wandsworth,graveney,E09000032,E05000616,Conservative and Unionist Party,Con,Antonia Felicity Pownall Dunn,Antonia,Dunn,939,0
London,wandsworth,graveney,E09000032,E05000616,Conservative and Unionist Party,Con,Toby Edward Williams,Toby,Williams,938,0
London,wandsworth,graveney,E09000032,E05000616,Green Party,Grn,Esther Obiri-Darko,Esther,Obiri-Darko,491,0
London,wandsworth,graveney,E09000032,E05000616,Liberal Democrats,LD,Stephen Paul Bieniek,Stephen,Bieniek,188,0
London,wandsworth,graveney,E09000032,E05000616,Liberal Democrats,LD,Giles Derrington,Giles,Derrington,184,0
London,wandsworth,graveney,E09000032,E05000616,Liberal Democrats,LD,Colin Alonzo Hamilton-Williams,Colin,Hamilton-Williams,126,0
London,wandsworth,graveney,E09000032,E05000616,Duma Polska = Polish Pride,Other,Dorota Zalewska-Kinash,Dorota,Zalewska-Kinash,96,0
London,wandsworth,latchmere,E09000032,E05000617,Labour Party,Lab,Tony  Belton,Tony,Belton,2587,1
London,wandsworth,latchmere,E09000032,E05000617,Labour Party,Lab,Kate  Stock,Kate,Stock,2519,1
London,wandsworth,latchmere,E09000032,E05000617,Labour Party,Lab,Simon Hogg,Simon,Hogg,2442,1
London,wandsworth,latchmere,E09000032,E05000617,Conservative and Unionist Party,Con,Robert Peter Flavio Carington,Robert,Carington,994,0
London,wandsworth,latchmere,E09000032,E05000617,Conservative and Unionist Party,Con,Alex Stewart-Clark,Alex,Stewart-Clark,913,0
London,wandsworth,latchmere,E09000032,E05000617,Conservative and Unionist Party,Con,Joseph Ridout,Joseph,Ridout,890,0
London,wandsworth,latchmere,E09000032,E05000617,Green Party,Grn,Sheaian Margaret Lee,Sheaian,Lee,349,0
London,wandsworth,latchmere,E09000032,E05000617,Liberal Democrats,LD,Jonathan James Alexander,Jonathan,Alexander,257,0
London,wandsworth,latchmere,E09000032,E05000617,Liberal Democrats,LD,Mark Graham Bennett,Mark,Bennett,231,0
London,wandsworth,latchmere,E09000032,E05000617,Liberal Democrats,LD,Philip Malcolm Walder,Philip,Walder,218,0
London,wandsworth,latchmere,E09000032,E05000617,Independent,Other,Alex McHugh,Alex,McHugh,148,0
London,wandsworth,latchmere,E09000032,E05000617,Renew,Other,Caroline Poeschl,Caroline,Poeschl,99,0
London,wandsworth,latchmere,E09000032,E05000617,UK Independence Party (UKIP),UKIP,Charles John  Skeffington,Charles,Skeffington,71,0
London,wandsworth,latchmere,E09000032,E05000617,UK Independence Party (UKIP),UKIP,Eugene Power,Eugene,Power,71,0
London,wandsworth,latchmere,E09000032,E05000617,Democrats and Veterans Party,Other,Ruth Price,Ruth,Price,26,0
London,wandsworth,nightingale,E09000032,E05000618,Conservative and Unionist Party,Con,Sarah McDermott,Sarah,McDermott,2535,1
London,wandsworth,nightingale,E09000032,E05000618,Conservative and Unionist Party,Con,Richard Field,Richard,Field,2461,1
London,wandsworth,nightingale,E09000032,E05000618,Conservative and Unionist Party,Con,Ian Hart,Ian,Hart,2383,1
London,wandsworth,nightingale,E09000032,E05000618,Labour Party,Lab,Rebecca Wilson,Rebecca,Wilson,2321,0
London,wandsworth,nightingale,E09000032,E05000618,Labour Party,Lab,Henry Fowler,Henry,Fowler,2186,0
London,wandsworth,nightingale,E09000032,E05000618,Labour Party,Lab,Colm O'Flynn,Colm,O'Flynn,2158,0
London,wandsworth,nightingale,E09000032,E05000618,Liberal Democrats,LD,Olly Glover,Olly,Glover,607,0
London,wandsworth,nightingale,E09000032,E05000618,Liberal Democrats,LD,Provence Maydew,Provence,Maydew,560,0
London,wandsworth,nightingale,E09000032,E05000618,Green Party,Grn,Patrick Ellen,Patrick,Ellen,499,0
London,wandsworth,nightingale,E09000032,E05000618,Liberal Democrats,LD,Jon Irwin,Jon,Irwin,477,0
London,wandsworth,nightingale,E09000032,E05000618,Renew,Other,James Blair,James,Blair,134,0
London,wandsworth,nightingale,E09000032,E05000618,UK Independence Party (UKIP),UKIP,Strachan McDonald,Strachan,McDonald,47,0
London,wandsworth,northcote,E09000032,E05000619,Conservative and Unionist Party,Con,Peter Dawson,Peter,Dawson,2516,1
London,wandsworth,northcote,E09000032,E05000619,Conservative and Unionist Party,Con,Louise Nathanson,Louise,Nathanson,2389,1
London,wandsworth,northcote,E09000032,E05000619,Conservative and Unionist Party,Con,Aled Richards-Jones,Aled,Richards-Jones,2323,1
London,wandsworth,northcote,E09000032,E05000619,Labour Party,Lab,Amy Mae Merrigan,Amy,Merrigan,1168,0
London,wandsworth,northcote,E09000032,E05000619,Labour Party,Lab,Chloe Louise Ingram,Chloe,Ingram,1097,0
London,wandsworth,northcote,E09000032,E05000619,Labour Party,Lab,Tom Hymas,Tom,Hymas,982,0
London,wandsworth,northcote,E09000032,E05000619,Liberal Democrats,LD,David Alexander Linden,David,Linden,880,0
London,wandsworth,northcote,E09000032,E05000619,Liberal Democrats,LD,Muriel Beatrice Cronin,Muriel,Cronin,588,0
London,wandsworth,northcote,E09000032,E05000619,Green Party,Grn,Caroline Margaret Austin,Caroline,Austin,545,0
London,wandsworth,northcote,E09000032,E05000619,Renew,Other,Jane Sharman Hilton,Jane,Hilton,458,0
London,wandsworth,northcote,E09000032,E05000619,Liberal Democrats,LD,Daniel Marcus Jayson,Daniel,Jayson,417,0
London,wandsworth,queenstown,E09000032,E05000620,Labour Party,Lab,Aydin Dikerdem,Aydin,Dikerdem,2637,1
London,wandsworth,queenstown,E09000032,E05000620,Labour Party,Lab,Paula Walker,Paula,Walker,2425,1
London,wandsworth,queenstown,E09000032,E05000620,Labour Party,Lab,Maurice Mcleod,Maurice,Mcleod,2366,1
London,wandsworth,queenstown,E09000032,E05000620,Conservative and Unionist Party,Con,Matthew Corner,Matthew,Corner,1734,0
London,wandsworth,queenstown,E09000032,E05000620,Conservative and Unionist Party,Con,Marie Hanson,Marie,Hanson,1712,0
London,wandsworth,queenstown,E09000032,E05000620,Conservative and Unionist Party,Con,Justin Taylor,Justin,Taylor,1699,0
London,wandsworth,queenstown,E09000032,E05000620,Green Party,Grn,Stella Baker,Stella,Baker,384,0
London,wandsworth,queenstown,E09000032,E05000620,Liberal Democrats,LD,Florence Mele,Florence,Mele,365,0
London,wandsworth,queenstown,E09000032,E05000620,Liberal Democrats,LD,Mark Gitsham,Mark,Gitsham,335,0
London,wandsworth,queenstown,E09000032,E05000620,Liberal Democrats,LD,Jordi Lage Martinez,Jordi,Martinez,293,0
London,wandsworth,queenstown,E09000032,E05000620,Green Party,Grn,Joe Stuart,Joe,Stuart,246,0
London,wandsworth,queenstown,E09000032,E05000620,Renew,Other,Daria Hass,Daria,Hass,134,0
London,wandsworth,roehampton and putney heath,E09000032,E05000621,Labour Party,Lab,Jeremy Noel Ambache,Jeremy,Ambache,1806,1
London,wandsworth,roehampton and putney heath,E09000032,E05000621,Labour Party,Lab,Sue Mckinney,Sue,Mckinney,1787,1
London,wandsworth,roehampton and putney heath,E09000032,E05000621,Labour Party,Lab,Claire Gilbert,Claire,Gilbert,1723,1
London,wandsworth,roehampton and putney heath,E09000032,E05000621,Conservative and Unionist Party,Con,Mohammad Masood,Mohammad,Masood,1249,0
London,wandsworth,roehampton and putney heath,E09000032,E05000621,Conservative and Unionist Party,Con,Kyle Knight,Kyle,Knight,1231,0
London,wandsworth,roehampton and putney heath,E09000032,E05000621,Conservative and Unionist Party,Con,Dan Francis Lynch,Dan,Lynch,1197,0
London,wandsworth,roehampton and putney heath,E09000032,E05000621,Green Party,Grn,Fergal Joseph McEntee,Fergal,McEntee,319,0
London,wandsworth,roehampton and putney heath,E09000032,E05000621,Liberal Democrats,LD,Ben Speedy,Ben,Speedy,250,0
London,wandsworth,roehampton and putney heath,E09000032,E05000621,Liberal Democrats,LD,Hugh Palmer Brown,Hugh,Brown,226,0
London,wandsworth,roehampton and putney heath,E09000032,E05000621,Liberal Democrats,LD,Helen Margaret Speedy,Helen,Speedy,208,0
London,wandsworth,shaftesbury,E09000032,E05000623,Conservative and Unionist Party,Con,Hugh Byrne,Hugh,Byrne,2131,1
London,wandsworth,shaftesbury,E09000032,E05000623,Conservative and Unionist Party,Con,Jonathan Cook,Jonathan,Cook,2085,1
London,wandsworth,shaftesbury,E09000032,E05000623,Conservative and Unionist Party,Con,Guy Senior,Guy,Senior,1934,1
London,wandsworth,shaftesbury,E09000032,E05000623,Labour Party,Lab,Samantha Heath,Samantha,Heath,1899,0
London,wandsworth,shaftesbury,E09000032,E05000623,Labour Party,Lab,Sara Linton,Sara,Linton,1892,0
London,wandsworth,shaftesbury,E09000032,E05000623,Labour Party,Lab,Mohammad Zaheer,Mohammad,Zaheer,1565,0
London,wandsworth,shaftesbury,E09000032,E05000623,Green Party,Grn,James Frew,James,Frew,460,0
London,wandsworth,shaftesbury,E09000032,E05000623,Liberal Democrats,LD,Richard Davis,Richard,Davis,410,0
London,wandsworth,shaftesbury,E09000032,E05000623,Renew,Other,James Cousins,James,Cousins,399,0
London,wandsworth,shaftesbury,E09000032,E05000623,Liberal Democrats,LD,Alexander Harlow,Alexander,Harlow,277,0
London,wandsworth,shaftesbury,E09000032,E05000623,Liberal Democrats,LD,Simon Shields,Simon,Shields,267,0
London,wandsworth,southfields,E09000032,E05000624,Conservative and Unionist Party,Con,Kim Caddy,Kim,Caddy,2981,1
London,wandsworth,southfields,E09000032,E05000624,Conservative and Unionist Party,Con,Guy Humphries,Guy,Humphries,2912,1
London,wandsworth,southfields,E09000032,E05000624,Conservative and Unionist Party,Con,Terry Walsh,Terry,Walsh,2888,1
London,wandsworth,southfields,E09000032,E05000624,Labour Party,Lab,Sheila Boswell,Sheila,Boswell,2338,0
London,wandsworth,southfields,E09000032,E05000624,Labour Party,Lab,Guy Griffith,Guy,Griffith,2155,0
London,wandsworth,southfields,E09000032,E05000624,Labour Party,Lab,Sam Alex Nicholas,Sam,Nicholas,2137,0
London,wandsworth,southfields,E09000032,E05000624,Liberal Democrats,LD,Sue Wixley,Sue,Wixley,716,0
London,wandsworth,southfields,E09000032,E05000624,Liberal Democrats,LD,Pat Durai-Bates,Pat,Durai-Bates,696,0
London,wandsworth,southfields,E09000032,E05000624,Liberal Democrats,LD,Duncan James Anton Lyons,Duncan,Lyons,643,0
London,wandsworth,southfields,E09000032,E05000624,Green Party,Grn,Ben Fletcher,Ben,Fletcher,462,0
London,wandsworth,southfields,E09000032,E05000624,Green Party,Grn,Lauren Jayne Harris,Lauren,Harris,402,0
London,wandsworth,southfields,E09000032,E05000624,Renew,Other,Nicky Frost,Nicky,Frost,94,0
London,wandsworth,southfields,E09000032,E05000624,UK Independence Party (UKIP),UKIP,Patricia Ward,Patricia,Ward,80,0
London,wandsworth,st marys park,E09000032,todo,Conservative and Unionist Party,Con,Melanie Hampton,Melanie,Hampton,2602,1
London,wandsworth,st marys park,E09000032,todo,Conservative and Unionist Party,Con,Rhodri Morgan,Rhodri,Morgan,2498,1
London,wandsworth,st marys park,E09000032,todo,Labour Party,Lab,Emily Wintle,Emily,Wintle,2495,1
London,wandsworth,st marys park,E09000032,todo,Conservative and Unionist Party,Con,Charles Pitt,Charles,Pitt,2484,0
London,wandsworth,st marys park,E09000032,todo,Labour Party,Lab,Matt Valentine,Matt,Valentine,2468,0
London,wandsworth,st marys park,E09000032,todo,Labour Party,Lab,Steve Worrall,Steve,Worrall,2162,0
London,wandsworth,st marys park,E09000032,todo,Green Party,Grn,Lois Davis,Lois,Davis,561,0
London,wandsworth,st marys park,E09000032,todo,Liberal Democrats,LD,Sian Emily Hughes Kroon,Sian,Kroon,380,0
London,wandsworth,st marys park,E09000032,todo,Liberal Democrats,LD,Robert Anderson,Robert,Anderson,314,0
London,wandsworth,st marys park,E09000032,todo,Liberal Democrats,LD,Michael Andrew Leitch,Michael,Leitch,308,0
London,wandsworth,st marys park,E09000032,todo,Renew,Other,David Britten,David,Britten,267,0
London,wandsworth,thamesfield,E09000032,E05000625,Conservative and Unionist Party,Con,Rosemary Torrington,Rosemary,Torrington,2697,1
London,wandsworth,thamesfield,E09000032,E05000625,Conservative and Unionist Party,Con,Mike Ryder,Mike,Ryder,2618,1
London,wandsworth,thamesfield,E09000032,E05000625,Conservative and Unionist Party,Con,John Locker,John,Locker,2492,1
London,wandsworth,thamesfield,E09000032,E05000625,Labour Party,Lab,Sally Anne Warren,Sally,Warren,1103,0
London,wandsworth,thamesfield,E09000032,E05000625,Labour Party,Lab,Stephen Gibbons,Stephen,Gibbons,1019,0
London,wandsworth,thamesfield,E09000032,E05000625,Labour Party,Lab,Chris Locke,Chris,Locke,1011,0
London,wandsworth,thamesfield,E09000032,E05000625,Liberal Democrats,LD,Paul Benton,Paul,Benton,975,0
London,wandsworth,thamesfield,E09000032,E05000625,Liberal Democrats,LD,Ryan Mercer,Ryan,Mercer,929,0
London,wandsworth,thamesfield,E09000032,E05000625,Liberal Democrats,LD,James Keep,James,Keep,877,0
London,wandsworth,thamesfield,E09000032,E05000625,Green Party,Grn,Di McCann,Di,McCann,739,0
London,wandsworth,thamesfield,E09000032,E05000625,Green Party,Grn,Richard Carter,Richard,Carter,468,0
London,wandsworth,thamesfield,E09000032,E05000625,Green Party,Grn,Ann Pasola,Ann,Pasola,430,0
London,wandsworth,tooting,E09000032,E05000626,Labour Party,Lab,Annamarie Marina Critchard,Annamarie,Critchard,3106,1
London,wandsworth,tooting,E09000032,E05000626,Labour Party,Lab,James Guy David Daley,James,Daley,2917,1
London,wandsworth,tooting,E09000032,E05000626,Labour Party,Lab,Paul John White,Paul,White,2694,1
London,wandsworth,tooting,E09000032,E05000626,Conservative and Unionist Party,Con,Louise Mason-Rutherford,Louise,Mason-Rutherford,1150,0
London,wandsworth,tooting,E09000032,E05000626,Conservative and Unionist Party,Con,Ed Gibbs,Ed,Gibbs,1118,0
London,wandsworth,tooting,E09000032,E05000626,Conservative and Unionist Party,Con,Andrew  Zwain,Andrew,Zwain,1017,0
London,wandsworth,tooting,E09000032,E05000626,Green Party,Grn,Liam Bailey-Morgan,Liam,Bailey-Morgan,511,0
London,wandsworth,tooting,E09000032,E05000626,Liberal Democrats,LD,Vijay Thumar,Vijay,Thumar,256,0
London,wandsworth,tooting,E09000032,E05000626,Liberal Democrats,LD,John Robert Lee,John,Lee,232,0
London,wandsworth,tooting,E09000032,E05000626,Liberal Democrats,LD,Daniel George Morse,Daniel,Morse,202,0
London,wandsworth,wandsworth common,E09000032,E05000627,Conservative and Unionist Party,Con,Rosemary Birchall,Rosemary,Birchall,3124,1
London,wandsworth,wandsworth common,E09000032,E05000627,Conservative and Unionist Party,Con,Peter Graham,Peter,Graham,2932,1
London,wandsworth,wandsworth common,E09000032,E05000627,Conservative and Unionist Party,Con,Adrian Flook,Adrian,Flook,2903,1
London,wandsworth,wandsworth common,E09000032,E05000627,Labour Party,Lab,Marium Irfan,Marium,Irfan,1206,0
London,wandsworth,wandsworth common,E09000032,E05000627,Labour Party,Lab,Peter Blowes,Peter,Blowes,1206,0
London,wandsworth,wandsworth common,E09000032,E05000627,Labour Party,Lab,Matty  Tong,Matty,Tong,1074,0
London,wandsworth,wandsworth common,E09000032,E05000627,Liberal Democrats,LD,Eileen Riley Arms,Eileen,Arms,491,0
London,wandsworth,wandsworth common,E09000032,E05000627,Green Party,Grn,Simon James  Hudd,Simon,Hudd,457,0
London,wandsworth,wandsworth common,E09000032,E05000627,Liberal Democrats,LD,Caroline Ogden,Caroline,Ogden,409,0
London,wandsworth,wandsworth common,E09000032,E05000627,Liberal Democrats,LD,Simon Anthony Sharich,Simon,Sharich,268,0
London,wandsworth,west hill,E09000032,E05000628,Independent,Other,Malcolm Grimston,Malcolm,Grimston,4002,1
London,wandsworth,west hill,E09000032,E05000628,Labour Party,Lab,Angela Ireland,Angela,Ireland,1850,1
London,wandsworth,west hill,E09000032,E05000628,Labour Party,Lab,Peter Carpenter,Peter,Carpenter,1687,1
London,wandsworth,west hill,E09000032,E05000628,Conservative and Unionist Party,Con,Alison Rodwell,Alison,Rodwell,1626,0
London,wandsworth,west hill,E09000032,E05000628,Labour Party,Lab,Nobuco Hara,Nobuco,Hara,1606,0
London,wandsworth,west hill,E09000032,E05000628,Conservative and Unionist Party,Con,Salvatore Murtas,Salvatore,Murtas,1363,0
London,wandsworth,west hill,E09000032,E05000628,Conservative and Unionist Party,Con,Robert Hughes,Robert,Hughes,1265,0
London,wandsworth,west hill,E09000032,E05000628,Green Party,Grn,Terry Brown,Terry,Brown,448,0
London,wandsworth,west hill,E09000032,E05000628,Green Party,Grn,Penny Bianca Staniaszek,Penny,Staniaszek,364,0
London,wandsworth,west hill,E09000032,E05000628,Liberal Democrats,LD,Eleanor Doody,Eleanor,Doody,264,0
London,wandsworth,west hill,E09000032,E05000628,Liberal Democrats,LD,Andrew Hinton,Andrew,Hinton,250,0
London,wandsworth,west hill,E09000032,E05000628,Liberal Democrats,LD,Linda Joy,Linda,Joy,249,0
London,wandsworth,west putney,E09000032,E05000629,Conservative and Unionist Party,Con,Jane Cooper,Jane,Cooper,2684,1
London,wandsworth,west putney,E09000032,E05000629,Conservative and Unionist Party,Con,Ian Lewer,Ian,Lewer,2604,1
London,wandsworth,west putney,E09000032,E05000629,Conservative and Unionist Party,Con,Steffi Sutters,Steffi,Sutters,2584,1
London,wandsworth,west putney,E09000032,E05000629,Labour Party,Lab,Yasin Inan,Yasin,Inan,1419,0
London,wandsworth,west putney,E09000032,E05000629,Labour Party,Lab,Jim McKinney,Jim,McKinney,1405,0
London,wandsworth,west putney,E09000032,E05000629,Labour Party,Lab,Susan Olech,Susan,Olech,1304,0
London,wandsworth,west putney,E09000032,E05000629,Liberal Democrats,LD,Helen Maria Compson,Helen,Compson,580,0
London,wandsworth,west putney,E09000032,E05000629,Liberal Democrats,LD,Charles Gillbe,Charles,Gillbe,458,0
London,wandsworth,west putney,E09000032,E05000629,Liberal Democrats,LD,Sharon Ruth Davis,Sharon,Davis,419,0
London,wandsworth,west putney,E09000032,E05000629,Green Party,Grn,Emma Josephine Killick,Emma,Killick,369,0
London,wandsworth,west putney,E09000032,E05000629,Green Party,Grn,Jennifer Pang,Jennifer,Pang,342,0
London,wandsworth,west putney,E09000032,E05000629,Green Party,Grn,Chris Poole,Chris,Poole,266,0
London,westminster,abbey road,E09000033,E05000630,Conservative and Unionist Party,Con,Lindsey Hall,Lindsey,Hall,1542,1
London,westminster,abbey road,E09000033,E05000630,Conservative and Unionist Party,Con,Peter Ashley Freeman,Peter,Freeman,1503,1
London,westminster,abbey road,E09000033,E05000630,Conservative and Unionist Party,Con,Judith Anne Warner,Judith,Warner,1480,1
London,westminster,abbey road,E09000033,E05000630,Labour Party,Lab,Phillida Rosamond Luis Inman,Phillida,Inman,480,0
London,westminster,abbey road,E09000033,E05000630,Labour Party,Lab,Sam Gardner,Sam,Gardner,479,0
London,westminster,abbey road,E09000033,E05000630,Labour Party,Lab,Connor Lewis Jones,Connor,Jones,402,0
London,westminster,abbey road,E09000033,E05000630,Liberal Democrats,LD,Helen Patricia Davies,Helen,Davies,294,0
London,westminster,abbey road,E09000033,E05000630,Green Party,Grn,Emmanuelle Tandy,Emmanuelle,Tandy,212,0
London,westminster,abbey road,E09000033,E05000630,Liberal Democrats,LD,Seth Barney Weisz,Seth,Weisz,203,0
London,westminster,abbey road,E09000033,E05000630,Liberal Democrats,LD,Peter Howard Toeman,Peter,Toeman,193,0
London,westminster,bayswater,E09000033,E05000631,Labour Party,Lab,Maggie Carman,Maggie,Carman,1018,1
London,westminster,bayswater,E09000033,E05000631,Conservative and Unionist Party,Con,Francis Richard Elcho,Francis,Elcho,1013,1
London,westminster,bayswater,E09000033,E05000631,Conservative and Unionist Party,Con,Emily Payne,Emily,Payne,1011,1
London,westminster,bayswater,E09000033,E05000631,Conservative and Unionist Party,Con,Richard Holloway,Richard,Holloway,937,0
London,westminster,bayswater,E09000033,E05000631,Labour Party,Lab,Dafydd Wyn Elis,Dafydd,Elis,916,0
London,westminster,bayswater,E09000033,E05000631,Labour Party,Lab,Max Sullivan,Max,Sullivan,851,0
London,westminster,bayswater,E09000033,E05000631,Liberal Democrats,LD,Phillip Lindsay Kerle,Phillip,Kerle,532,0
London,westminster,bayswater,E09000033,E05000631,Liberal Democrats,LD,Sarah Gonzales Ryan,Sarah,Ryan,509,0
London,westminster,bayswater,E09000033,E05000631,Liberal Democrats,LD,Patrick Joseph Ryan,Patrick,Ryan,449,0
London,westminster,bayswater,E09000033,E05000631,Green Party,Grn,Lionel Fry,Lionel,Fry,233,0
London,westminster,bryanston and dorset square,E09000033,E05000632,Conservative and Unionist Party,Con,Richard Martin Beddoe,Richard,Beddoe,1137,1
London,westminster,bryanston and dorset square,E09000033,E05000632,Conservative and Unionist Party,Con,Barbara Jolanda Arzymanow,Barbara,Arzymanow,1069,1
London,westminster,bryanston and dorset square,E09000033,E05000632,Conservative and Unionist Party,Con,Eoghain Leo Murphy,Eoghain,Murphy,986,1
London,westminster,bryanston and dorset square,E09000033,E05000632,Labour Party,Lab,Rima Elizabeth Horton,Rima,Horton,585,0
London,westminster,bryanston and dorset square,E09000033,E05000632,Labour Party,Lab,Mohamed Rashid Hammeda,Mohamed,Hammeda,473,0
London,westminster,bryanston and dorset square,E09000033,E05000632,Labour Party,Lab,Neil Macrae Taylor,Neil,Taylor,455,0
London,westminster,bryanston and dorset square,E09000033,E05000632,Campaign Against Pedestrianisation of Oxford Street,Other,Kevin Richard Coyne,Kevin,Coyne,452,0
London,westminster,bryanston and dorset square,E09000033,E05000632,Liberal Democrats,LD,Nicola Browne,Nicola,Browne,351,0
