id,sGroup,sTime,Villaines,Fougeres,Tinteniac,Loudeac,St Nicolas,Carhaix,Brest,Carhaix2,Loudeac2,Tinteniac2,Fougeres2,Villaines2,Mortagne,Dreux,Guyancourt
S278,90h,2015-08-16T19:46Z,37703,55489,67783,86256,99851,124490,147145,167489,190457,223655,236762,258050,284045,304607,320936
M159,90h,2015-08-16T18:46Z,43774,60453,76371,97505,123368,130839,150911,173589,197572,229026,243243,260921,287539,307994,320959
J133,90h,2015-08-16T18:02Z,38524,59739,69980,89785,112588,120178,144990,167210,187195,221528,235199,256719,280546,304282,320965
T165,90h,2015-08-16T20:01Z,36834,55695,65716,85973,114706,121036,139650,167747,188493,220386,243397,261664,284304,309386,320992
H015,90h,2015-08-16T17:47Z,39105,54423,67122,89931,103518,119625,146174,171413,195814,218320,238254,262493,285443,305402,320998
H082,90h,2015-08-16T17:46Z,49986,70214,84214,102517,124806,130887,155066,176384,197372,226385,239193,262609,283068,304564,321006
N099,90h,2015-08-16T19:01Z,34812,53246,66131,87505,111215,118907,140529,165054,189944,227890,239148,261916,287546,310337,321034
H237,90h,2015-08-16T17:46Z,40717,62523,77001,96810,126082,133682,155449,178513,199773,222610,237550,264185,289135,308240,321046
J214,90h,2015-08-16T18:02Z,40047,67157,78571,100172,123290,129911,150478,174673,197443,221978,236913,261478,281770,305234,321046
S011,90h,2015-08-16T19:46Z,42607,64777,80715,99712,122427,130140,152890,173813,201654,225548,237133,258781,277232,305040,321049
T246,90h,2015-08-16T20:01Z,39438,57085,70276,91517,115837,122421,142256,166212,186447,220755,232895,255948,278378,304450,321050
H010,90h,2015-08-16T17:46Z,34108,51651,61154,77580,89121,95402,119533,174392,196953,224043,237142,260671,280963,304462,321056
H095,90h,2015-08-16T17:46Z,36540,57133,70224,91239,105149,128740,152458,174548,196935,224107,237131,260678,281203,304460,321060
S008,90h,2015-08-16T19:47Z,44453,69456,81775,101852,124167,130732,152495,174129,198156,224612,238743,262481,285869,305866,321073
G129,90h,2015-08-16T17:32Z,42115,62717,74863,95030,118691,127858,150855,171798,197119,224685,238566,262438,284328,305203,321081
G140,90h,2015-08-16T17:31Z,44088,63764,74841,98496,117858,127283,149006,173930,197773,224247,237626,263956,283474,307898,321100
M158,90h,2015-08-16T18:46Z,41287,64283,77710,95286,116264,123799,147266,175898,198780,221941,237729,262770,286505,308038,321112
R025,90h,2015-08-16T19:31Z,42666,61815,78346,97812,120874,128628,149418,173332,197185,223698,235124,259835,285563,308410,321118
R217,90h,2015-08-16T19:30Z,32822,51269,65996,87107,103985,117243,139901,160373,180458,216906,229807,249881,268094,298357,321124
R196,90h,2015-08-16T19:30Z,32819,51293,66002,87105,103985,117239,139902,160367,180455,216901,229850,249841,268095,297699,321124
G105,90h,2015-08-16T17:31Z,35404,54848,69677,86497,97347,105444,134748,163166,183397,209913,228169,251964,275271,301994,321134
G229,90h,2015-08-16T17:31Z,40540,60506,74467,94687,109129,119207,143880,167002,188624,215599,230112,255293,280622,306083,321144
H054,90h,2015-08-16T17:47Z,39101,57191,74466,94735,107203,124167,146921,170038,196777,222490,236982,254997,282414,304252,321148
T169,90h,2015-08-16T20:02Z,40885,58444,71502,102780,120737,127282,149748,171911,197743,232078,242320,263735,284755,304014,321162
T063,90h,2015-08-16T20:03Z,45652,66082,82607,110576,128828,136308,157033,177308,202332,224097,243870,265211,288974,307001,321169
L159,90h,2015-08-16T18:32Z,41086,60348,72258,89069,126719,134696,152707,172873,193981,228608,240820,264689,287514,307998,321176
H280,90h,2015-08-16T17:46Z,34041,53189,65871,86527,112191,121867,146276,168711,188794,220855,235576,261421,281795,304549,321181
L058,90h,2015-08-16T18:31Z,34566,54044,78729,94446,125125,130139,149634,171611,191950,223456,233954,260578,281941,308971,321199
H302,90h,2015-08-16T17:46Z,40296,61405,76035,93418,111813,118517,140347,167521,194962,218891,237195,260292,281796,302445,321203
R315,90h,2015-08-16T19:31Z,41677,61110,80204,98706,112802,126568,146226,174419,199244,225406,237100,262563,289021,308476,321217
N153,90h,2015-08-16T19:02Z,45118,66447,80021,98193,117304,125917,147961,170850,192987,221789,236605,261015,284727,305489,321230
T122,90h,2015-08-16T20:01Z,45191,65572,80164,100842,126926,132401,152249,173028,204704,224224,239498,260205,287191,306641,321230
F043,90h,2015-08-16T17:17Z,37499,56822,67678,86079,104225,112299,145013,167959,191458,223262,238502,261306,274462,300192,321235
N337,90h,2015-08-16T19:02Z,45594,66284,78524,96258,125218,131699,154112,173721,196025,223886,238755,261187,283527,307167,321257
M335,90h,2015-08-16T19:02Z,45772,66277,78514,96131,125223,131838,154124,173728,196062,223624,238650,261298,286141,307963,321261
S317,90h,2015-08-16T19:46Z,42936,60426,73165,93569,125958,131929,153158,180037,217079,233526,246635,275416,293079,308635,321265
K300,90h,2015-08-16T18:17Z,43639,62229,75104,95575,108560,117085,150567,170702,190640,218019,236341,257730,275786,306808,321270
S030,90h,2015-08-16T19:46Z,38524,65219,81712,102632,125038,131891,151660,172217,207337,225954,242926,261779,285929,307973,321273
G319,90h,2015-08-16T17:31Z,36205,55253,69942,87436,110221,117579,141118,168067,189355,222094,235694,259232,280420,308203,321274
G010,90h,2015-08-16T17:32Z,32658,53653,67571,90056,105146,121812,148915,173299,193288,218463,237443,258458,283043,303812,321278
H086,90h,2015-08-16T17:47Z,38204,59955,75278,94504,117635,126560,149985,173758,193961,220155,236096,256209,278138,309532,321281
H085,90h,2015-08-16T17:47Z,38204,59954,75284,94509,117641,126565,149985,173757,193958,220148,236103,256211,278137,309526,321281
H029,90h,2015-08-16T17:47Z,38910,56225,70387,90058,115766,126459,148299,172528,196244,229994,240079,263585,284269,306997,321284
J147,90h,2015-08-16T18:02Z,36785,58354,76498,94470,113736,120137,147023,171012,194037,222955,239016,262415,284831,305799,321288
K298,90h,2015-08-16T18:17Z,43641,63821,74635,95569,108574,117111,150583,170705,190643,218045,236340,257732,275475,306821,321290
J220,90h,2015-08-16T18:02Z,39065,60371,73498,91988,119385,126592,151755,171915,190533,226722,245617,261659,284388,307518,321304
P035,90h,2015-08-16T19:17Z,43882,64189,76155,99459,118029,124713,145504,173782,195771,220814,237498,261870,284454,305141,321309
J230,90h,2015-08-16T18:01Z,35806,55972,67819,85486,117699,125351,142578,161142,179056,221440,232715,256389,278354,302226,321318
R222,90h,2015-08-16T19:31Z,39538,57246,69041,88236,101070,125765,145888,169025,191328,221201,234770,258943,283248,306614,321333
J212,90h,2015-08-16T18:01Z,38467,60087,73439,92317,111069,122018,141695,168421,189821,218580,231935,256430,278336,302268,321352
J172,90h,2015-08-16T18:01Z,46688,64543,79124,98124,114302,122529,144904,168929,190569,224458,235231,256718,276818,300929,321356
T001,90h,2015-08-16T20:01Z,51840,73230,85683,109594,124703,131060,152905,173828,209879,228103,239554,265229,287384,307492,321362
N103,90h,2015-08-16T19:01Z,34504,60479,70004,86889,96208,134335,149856,165323,179421,224031,233075,248453,262045,275468,321365
P208,90h,2015-08-16T19:17Z,40957,60232,74213,91102,106245,113931,150016,169419,191655,234247,246483,264470,287970,307649,321367
G076,90h,2015-08-16T17:31Z,36818,53894,64129,84337,93868,101674,128831,156532,179186,195873,208656,231729,263006,307909,321378
P014,90h,2015-08-16T19:17Z,39495,57214,70468,86509,99659,107765,144282,165732,198161,217245,229898,254659,282506,306274,321414
J019,90h,2015-08-16T18:01Z,32987,56728,66926,94126,106853,113564,143235,164859,183689,219079,232412,258641,281477,304039,321419
H028,90h,2015-08-16T17:46Z,37984,61299,74012,92418,112469,119373,150239,169764,191375,221185,233137,258649,278349,307221,321423
J039,90h,2015-08-16T18:00Z,47729,68203,83592,105063,116693,125222,148224,169934,191127,213354,227310,250312,271247,298848,321431
H207,90h,2015-08-16T17:46Z,50071,70973,84405,99312,116159,130545,154235,177946,197075,223026,239206,258567,277115,305685,321452
T030,90h,2015-08-16T20:01Z,37977,58235,71570,110957,124358,131478,151710,173679,198358,227185,241122,265295,293577,308425,321486
J171,90h,2015-08-16T18:02Z,42473,62378,74913,97379,122676,129584,151352,172817,195345,223761,238969,258699,280138,303184,321493
N074,90h,2015-08-16T19:02Z,43904,63417,77593,96869,131188,137730,155737,174309,194305,233052,242582,264958,289164,307903,321498
N084,90h,2015-08-16T19:02Z,41374,63408,77597,96874,131264,138136,155748,174304,194241,233059,242581,265067,289162,307906,321499
M040,90h,2015-08-16T18:47Z,42712,63849,78298,99408,116657,127597,149283,173994,199341,225636,238623,263910,288226,309073,321502
J213,90h,2015-08-16T18:02Z,40051,67157,77707,100173,123309,130791,150446,174669,196713,221974,236907,261478,281779,305242,321505
S194,90h,2015-08-16T19:46Z,55253,77811,91497,113295,124700,133500,157235,179636,201503,224437,238838,262572,284173,304707,321508
T009,90h,2015-08-16T20:01Z,37974,58219,71567,110947,124255,131472,151710,173677,198336,227394,241169,265294,293532,308468,321537
S046,90h,2015-08-16T19:46Z,48342,68087,80796,100057,124769,130243,153144,173785,197485,224938,238538,261679,283995,306869,321544
L192,90h,2015-08-16T18:32Z,42267,58608,73381,97402,112827,128251,144484,164427,180995,214852,237407,255129,284421,302996,321568
S098,90h,2015-08-16T19:46Z,39231,58538,73460,93757,108635,118646,148577,168940,190659,218534,233502,255918,282075,305616,321569
J217,90h,2015-08-16T18:02Z,36752,59312,67927,86068,117720,130863,153177,177303,196358,223143,236989,260941,284161,305035,321597
K063,90h,2015-08-16T18:15Z,33691,56618,69956,88326,101753,107191,148731,166954,186666,223431,235619,256112,277424,303117,321600
M202,90h,2015-08-16T18:47Z,43073,61707,74056,93581,121058,129958,148499,169960,194027,226613,239647,264546,287495,306492,321603
R049,90h,2015-08-16T19:32Z,38883,55676,71028,94288,106501,129694,147936,171067,201524,221985,240222,259502,286111,306437,321622
N187,90h,2015-08-16T19:01Z,34793,56949,68812,89659,98072,104134,146954,166101,187217,223577,236771,257938,281158,302646,321623
R184,90h,2015-08-16T19:32Z,38893,55678,71024,94286,106502,129694,147936,171069,201527,221988,240222,259502,286113,306385,321624
J012,90h,2015-08-16T18:02Z,43826,64419,77999,100060,116094,129323,154578,176567,198229,224794,239044,262966,284142,307520,321694
R242,90h,2015-08-16T19:32Z,43788,63442,77020,93070,118009,125115,146573,168313,200886,222110,238477,261150,283644,305384,321704
N257,90h,2015-08-16T19:01Z,33687,54118,65057,82289,123911,130851,151541,170252,188004,235363,245330,263393,288109,309749,321707
R040,90h,2015-08-16T19:31Z,38762,57327,69996,87655,114962,121919,142341,163497,182047,217395,229354,255575,283271,305146,321710
L318,90h,2015-08-16T18:32Z,36871,57235,71115,89307,118511,125429,145484,169395,188816,227318,238090,259001,284104,307352,321744
K214,90h,2015-08-16T18:17Z,46883,67496,82604,103769,120843,130828,151743,174337,196687,224440,240162,262750,288417,308619,321758
T083,90h,2015-08-16T20:01Z,41188,60872,76124,95884,120405,127026,150789,174656,199880,226857,239739,262935,293418,309252,321766
H024,90h,2015-08-16T17:46Z,40550,64472,79368,99632,116760,125416,150845,172467,195160,221266,237626,263700,285410,305391,321767
L102,90h,2015-08-16T18:32Z,42807,64192,77302,108202,128251,134938,154368,175676,197824,222879,237910,260403,285139,305752,321783
L041,90h,2015-08-16T18:31Z,37205,55955,70784,89274,119053,126074,148816,172487,193060,221899,237922,260859,286893,309444,321786
R078,90h,2015-08-16T19:31Z,43612,66311,81504,101719,124869,132314,155965,178949,200022,228323,242739,264749,287790,306878,321786
R191,90h,2015-08-16T19:31Z,39443,58511,73141,89049,117782,125852,143944,164847,188577,225254,237656,257851,292089,310393,321791
R141,90h,2015-08-16T19:30Z,38363,58826,71107,91685,104089,117001,141180,167758,190055,221828,235574,257610,282190,305640,321798
M073,90h,2015-08-16T18:47Z,43443,62873,78295,99844,116646,127835,149233,173476,198712,225230,240098,264366,287442,308970,321803
J256,90h,2015-08-16T18:02Z,36686,52045,63385,81688,110437,117608,137883,164541,183358,222147,237267,263051,280801,300841,321803
L248,90h,2015-08-16T18:30Z,39351,56811,70816,95407,132798,140644,160051,181511,201653,234819,245470,269121,294825,310406,321812
T273,90h,2015-08-16T20:01Z,42121,62418,74041,90811,119738,126168,144092,167847,201887,221521,236845,256247,287542,307733,321821
L039,90h,2015-08-16T18:32Z,43071,66312,78812,103182,122084,128334,155207,178390,201702,227216,243452,272239,291042,309274,321822
M161,90h,2015-08-16T18:46Z,50213,68471,81703,101553,126817,134752,156950,179380,204243,232736,245201,268331,290285,309916,321824
L161,90h,2015-08-16T18:31Z,47546,68916,79821,100987,118291,128506,155748,179066,201712,226019,244316,267797,294368,309284,321832
H192,90h,2015-08-16T17:46Z,38333,59055,72425,90264,114075,122916,146245,166497,184740,221073,233711,256845,279385,302666,321847
J268,90h,2015-08-16T18:01Z,34284,51800,63815,83034,92750,114011,133060,159861,182532,215070,233504,256074,277348,305671,321861
R116,90h,2015-08-16T19:31Z,40172,59551,71284,94202,123672,130889,153049,178923,210634,234163,246729,267594,294566,310416,321873
G095,90h,2015-08-16T17:31Z,40441,61464,75316,97109,120778,130396,155250,188364,216350,235089,246881,267109,286536,310492,321883
J316,90h,2015-08-16T18:01Z,43469,66975,80328,104517,119094,128774,149669,172273,195745,223663,237943,259155,281323,301657,321894
S047,90h,2015-08-16T19:47Z,48574,71114,83551,106372,127856,133739,156152,179209,201775,226032,242808,263069,289017,307094,321900
G289,90h,2015-08-16T17:31Z,41787,63393,77876,97686,125683,134334,156319,177283,197196,229451,241227,265051,290036,309155,321910
J179,90h,2015-08-16T18:01Z,37545,60121,72700,94159,120224,127858,147179,165109,187063,222654,233722,254117,273081,308261,321914
R046,90h,2015-08-16T19:31Z,41838,64715,76712,95363,124958,132376,154473,180942,217116,238322,249599,268746,294006,310130,321915
N033,90h,2015-08-16T19:17Z,38341,58524,71102,90188,102306,126148,147260,169755,190515,225131,239160,261364,284185,307037,321917
H002,90h,2015-08-16T17:47Z,39933,61599,76988,96222,123570,129460,151862,172041,189067,231799,244606,266546,291055,308941,321947
G078,90h,2015-08-16T17:31Z,45418,67326,80367,99852,118627,125676,151363,175243,195201,224674,238207,262073,279538,303304,321955
R330,90h,2015-08-16T19:31Z,43808,64621,79835,102121,125503,131908,156844,184558,212086,232973,244820,265479,288750,308556,321962
P089,90h,2015-08-16T19:17Z,42824,63979,78794,99754,124482,130306,150514,171146,188543,224310,240192,262413,291330,306992,321971
K174,90h,2015-08-16T18:16Z,38263,57423,69554,89715,101782,121393,146017,168141,190367,225411,238236,261477,286168,306641,321995
R311,90h,2015-08-16T19:31Z,39776,58848,69593,94008,106113,120642,140810,168337,184989,227624,237812,258011,284506,304395,322007
L136,90h,2015-08-16T18:31Z,42241,67368,78827,100988,136567,142571,162019,181251,203295,235617,248532,269601,291823,311053,322008
J320,90h,2015-08-16T18:02Z,35964,56903,71104,88895,113709,121225,140317,159388,179710,217374,229385,253044,272243,306924,322008
S071,90h,2015-08-16T19:47Z,44720,69431,80380,101861,124186,130773,153343,173329,196186,224838,238860,262499,288472,308371,322043
M254,90h,2015-08-16T18:46Z,35820,55727,68314,86664,100576,107518,144221,169732,191597,225494,235764,257892,278869,306766,322073
R079,90h,2015-08-16T19:31Z,43416,60546,72765,91373,120131,127004,149446,171357,191605,223655,239174,261609,285692,306092,322087
H159,90h,2015-08-16T17:47Z,37313,52302,63875,80482,105901,114560,149752,172812,193115,222536,235655,257272,276083,305560,322095
H097,90h,2015-08-16T17:46Z,39504,60708,70947,90760,113556,121137,145963,169282,186271,222677,236168,257695,281513,305489,322110
H066,90h,2015-08-16T17:45Z,29569,45530,55404,72426,86056,94469,147253,167795,182753,201290,239443,257941,276592,304421,322111
G338,90h,2015-08-16T17:32Z,34886,68780,80912,98407,115233,123575,152985,173641,190568,230026,244510,263301,281162,309139,322136
M208,90h,2015-08-16T18:46Z,40023,67073,81956,101972,127401,133704,151698,176391,197867,224905,239927,264044,285871,308658,322210
H255,90h,2015-08-16T17:46Z,36698,56640,70476,91625,106800,114101,150733,172522,192705,216142,232983,261136,283361,306950,322243
J040,90h,2015-08-16T18:01Z,42508,62475,79693,103006,118919,127594,149923,174071,198399,222914,236289,262341,284001,306594,322250
F058,90h,2015-08-16T17:16Z,35902,52669,67088,87566,102265,109859,144752,172801,190842,224536,237085,260671,278961,305981,322263
R224,90h,2015-08-16T19:31Z,38569,57669,73991,97346,113082,126410,146830,172386,197271,219396,233993,258294,279321,305041,322299
J010,90h,2015-08-16T18:02Z,45784,63613,74861,91496,126644,133835,150071,172240,192868,233682,246770,268100,291652,310179,322353
P175,90h,2015-08-16T19:17Z,42945,58867,70043,87710,109292,117953,148540,174598,200500,225211,238222,259978,277745,304144,322360
R325,90h,2015-08-16T19:31Z,34740,52984,65809,106177,116438,123914,146543,165797,186150,227437,241209,261609,292530,309978,322385
M115,90h,2015-08-16T18:47Z,38192,59500,71259,93797,108877,116569,142533,161584,181696,222192,236195,261177,285812,305452,322391
L313,90h,2015-08-16T18:32Z,40632,58260,71079,89307,118547,125513,145736,169396,188811,226335,238676,258991,277666,309240,322413
L319,90h,2015-08-16T18:32Z,40627,58333,71118,89312,118497,125324,145833,169359,188807,226339,238679,259006,277654,309236,322415
K204,90h,2015-08-16T18:17Z,42479,66198,76505,94581,109035,130303,152259,173624,193965,229475,243004,261479,286076,308382,322430
H062,90h,2015-08-16T17:46Z,37716,55548,67507,88474,99697,112926,134875,161609,184963,207219,238584,260468,280416,304707,322450
S251,90h,2015-08-16T19:46Z,40346,59904,71179,89900,111233,120676,146426,167287,195950,221135,236965,258645,282224,304497,322451
F069,90h,2015-08-16T17:17Z,39098,60092,72561,94907,110880,120956,144629,171575,193806,217695,234605,259357,283481,305529,322453
J194,90h,2015-08-16T18:01Z,33262,51160,66148,82904,116360,122992,144737,165378,185297,222393,237431,260388,285540,303758,322461
F076,90h,2015-08-16T17:16Z,42233,61739,74335,93150,106428,129267,150250,172192,195349,222023,237994,259894,282761,306363,322468
T057,90h,2015-08-16T20:02Z,38641,59212,76812,102792,127226,133893,154510,174400,204224,229940,242473,264039,285771,307781,322501
S113,90h,2015-08-16T19:47Z,45274,67286,81536,100643,118933,133270,153957,175703,208777,228509,241980,265504,290925,308340,322510
P022,90h,2015-08-16T19:17Z,50829,71216,84268,138454,148285,155038,171945,202518,232364,246752,259283,277803,292905,310807,322517
N159,90h,2015-08-16T19:01Z,42325,62658,78790,102683,122221,128122,153226,173941,201944,223491,240359,264121,288419,306017,322551
N047,90h,2015-08-16T19:01Z,39671,62750,74638,95061,122445,130447,153112,175466,199914,224665,240383,264261,286329,306017,322556
S286,90h,2015-08-16T19:46Z,34948,52443,63096,82105,95454,102873,145193,164364,181198,223092,238384,258927,286670,308152,322591
G003,90h,2015-08-16T17:32Z,31750,47698,62577,79746,93690,100023,152929,172554,190626,211949,229038,250616,272872,298825,322599
G170,90h,2015-08-16T17:32Z,36269,54609,67247,85199,98306,105876,148512,170300,190434,213804,237956,261918,278813,297157,322604
G051,90h,2015-08-16T17:32Z,36258,54602,67252,85909,98058,105774,148589,170335,191288,213658,237977,262126,279445,297039,322604
L048,90h,2015-08-16T18:30Z,37098,59429,73354,95035,112374,126625,149423,169985,194173,227613,239217,260542,284052,309615,322610
G124,90h,2015-08-16T17:32Z,36275,54586,67249,85200,98279,105875,148366,170374,190401,213764,237865,261921,278671,296976,322612
G171,90h,2015-08-16T17:32Z,30356,45267,55443,68238,77901,83644,99736,163242,189852,213469,237987,261934,278683,296903,322615
G125,90h,2015-08-16T17:32Z,36272,54613,67255,85228,109736,121229,148418,170242,190287,222215,238518,260447,282429,301448,322617
H025,90h,2015-08-16T17:47Z,33590,59210,71332,88481,117184,124391,151832,173145,192786,223439,239876,261761,278340,305188,322652
F009,90h,2015-08-16T17:17Z,38173,59604,70935,91337,104936,111982,147409,172471,193491,223571,237822,262644,284329,307231,322655
F008,90h,2015-08-16T17:17Z,38176,59608,70918,91338,104941,111987,147409,172475,193500,223578,237824,262644,284328,307236,322655
N288,90h,2015-08-16T19:01Z,37052,57427,67667,86649,101470,116379,139742,164491,187032,221094,234531,258797,285245,308300,322664
N072,90h,2015-08-16T19:02Z,35690,54820,70915,91011,108354,119716,148279,170156,191802,219697,237098,258756,281658,308005,322664
P065,90h,2015-08-16T19:16Z,41423,61994,75785,96686,112207,121433,153403,177349,200124,222878,239200,263377,290325,306745,322665
H138,90h,2015-08-16T17:47Z,39105,54417,67128,89925,103525,119622,146128,171395,195811,222192,238633,262779,285630,308071,322667
H118,90h,2015-08-16T17:47Z,39102,54428,67123,89935,103518,119634,146164,171401,195564,222198,238632,263255,285619,308077,322674
F027,90h,2015-08-16T17:16Z,35029,55439,70036,88745,106277,119573,150176,177667,199439,232876,247731,268746,286374,310248,322728
S009,90h,2015-08-16T19:46Z,47679,69871,83405,104894,125219,130341,152976,175193,199383,224303,238337,261511,283908,305921,322728
J276,90h,2015-08-16T18:01Z,38151,57312,69531,90300,105559,112129,137110,171093,201469,220937,235194,259979,285734,304241,322733
S235,90h,2015-08-16T19:46Z,37060,56587,69635,86871,101138,120228,143763,167559,193265,225602,239591,261020,283920,305102,322737
K199,90h,2015-08-16T18:16Z,37192,56626,68999,88614,102081,108478,146194,165778,187494,206141,234510,260092,282769,304372,322741
N055,90h,2015-08-16T19:01Z,35931,51609,62306,77300,92966,108159,132772,154968,185916,222901,235886,258617,284289,308293,322764
F050,90h,2015-08-16T17:17Z,42608,60228,71101,91456,113585,124744,156561,178463,200643,228475,246490,266381,288449,309539,322832
K070,90h,2015-08-16T18:17Z,41689,62782,78532,97016,119643,125698,150264,174573,197365,221109,235765,259624,288073,310150,322843
N096,90h,2015-08-16T19:02Z,38908,60182,73327,93840,116648,127745,146967,169169,197214,225817,241379,263595,291793,310854,322846
R283,90h,2015-08-16T19:31Z,46448,66512,78403,95889,127877,136028,155691,175093,197358,229019,243734,265039,290241,309132,322862
L249,90h,2015-08-16T18:31Z,39321,58101,74390,99384,112462,122053,147919,172332,196163,219076,233463,257175,278756,303018,322868
L147,90h,2015-08-16T18:31Z,37256,59330,74817,91782,117575,125111,148157,169712,193585,222382,237280,261033,286502,310579,322880
S096,90h,2015-08-16T19:47Z,46879,70665,83751,104893,126635,133057,154192,178383,208504,232237,247004,266895,292011,311534,322943
F218,90h,2015-08-16T17:17Z,37682,55701,67088,84804,118494,126251,143435,161569,182316,218977,230136,253500,275137,311708,322953
F158,90h,2015-08-16T17:17Z,39203,59389,71241,94402,113199,122044,149061,172470,197387,225197,240006,262366,287516,303702,322960
R118,90h,2015-08-16T19:31Z,36669,55904,68836,87556,100348,126460,146445,170785,188078,223488,235770,257970,281170,306739,322969
P239,90h,2015-08-16T19:17Z,39369,59479,73950,88708,126435,131708,148406,165296,180904,219323,229008,247851,259412,310460,322978
P287,90h,2015-08-16T19:17Z,39766,61661,74114,88966,126380,131811,148398,165804,181059,222204,232961,254658,271889,310655,322978
G019,90h,2015-08-16T17:31Z,41322,62634,73600,94175,107143,115766,150103,169947,191146,219239,233713,260061,282269,303616,322988
P253,90h,2015-08-16T19:16Z,38729,58475,75875,95633,128461,136588,155608,177123,212540,231881,245188,264855,292292,310437,322999
K234,90h,2015-08-16T18:16Z,38557,58513,69831,91509,105426,128971,150860,173776,199060,230016,244794,265520,289023,308706,323001
H311,90h,2015-08-16T17:47Z,36076,58216,68123,85938,98302,105404,146612,168524,185061,222892,236051,258819,276523,311450,323045
N282,90h,2015-08-16T19:02Z,41201,61407,79362,96825,126499,134715,156872,176534,216020,234532,247530,266025,296229,311047,323086
S086,90h,2015-08-16T19:47Z,40620,59419,71944,90002,116218,126646,148469,170645,194925,225283,237153,259617,286117,308414,323086
N269,90h,2015-08-16T19:02Z,41211,61405,78986,96813,126501,134674,156871,176517,216075,234469,247540,266025,296268,311051,323087
N274,90h,2015-08-16T19:02Z,41198,61389,79044,96601,126513,134713,156858,176505,216012,234583,247535,266020,296197,311047,323087
K312,90h,2015-08-16T19:46Z,37104,57525,70789,90428,132229,137686,156619,176675,200383,228037,239882,267060,290203,310181,323147
S166,90h,2015-08-16T19:46Z,36555,57531,70801,90431,132238,137714,156596,176681,200393,228048,239891,267068,290215,310189,323155
N309,90h,2015-08-16T19:01Z,41914,61274,75438,94667,114284,130158,150829,171733,198564,225263,239057,262133,288146,308503,323191
H163,90h,2015-08-16T17:47Z,42447,63390,76154,96218,121088,130706,154202,178368,201908,228167,245976,267952,292174,310909,323212
T154,90h,2015-08-16T20:02Z,37676,56734,73662,96331,110718,129097,145845,174367,209745,230397,241397,263554,294306,311572,323233
T118,90h,2015-08-16T20:02Z,43780,62685,77071,103977,118634,128150,150962,173894,201517,224591,238656,262709,290406,310128,323234
K240,90h,2015-08-16T18:16Z,38558,58515,69692,91509,105427,128970,150871,173776,199058,230015,244796,265518,289025,308708,323236
S062,90h,2015-08-16T19:47Z,37489,55624,66699,87864,101150,111063,132086,154892,177538,211720,229603,254760,278283,306926,323252
K051,90h,2015-08-16T18:17Z,40776,61723,74610,96464,109965,118097,147273,171147,195552,223648,238665,263942,288096,306495,323293
G193,90h,2015-08-16T17:32Z,35357,62025,75601,94091,111484,130363,151729,175824,197894,230756,246277,267199,287886,310385,323296
H340,90h,2015-08-16T17:47Z,39973,61440,79719,104492,123941,129681,150986,173100,195246,221754,239014,263764,283769,309423,323312
H339,90h,2015-08-16T17:47Z,39973,61443,79722,104490,123943,129684,150988,173099,195245,221771,239014,263764,283770,309620,323314
H191,90h,2015-08-16T17:47Z,48050,71963,85980,107034,125481,136976,158897,181466,211008,237931,247686,269172,288552,309929,323322
S002,90h,2015-08-16T19:47Z,36656,56380,69411,90747,121041,128785,149366,171414,194936,221510,237281,260746,285553,307511,323383
M068,90h,2015-08-16T18:46Z,38175,58455,73304,90330,117574,125160,145826,169347,193119,222908,246751,270560,295447,312008,323404
T053,90h,2015-08-16T20:02Z,37131,59400,72316,90458,120017,128792,150425,172332,194207,223950,236162,256235,277988,307194,323421
L224,90h,2015-08-16T18:31Z,40885,61857,80354,101012,121177,128608,151946,178494,198130,223142,236086,261348,285183,308256,323424
H140,90h,2015-08-16T17:46Z,43968,64331,78054,98068,117094,127008,153155,177176,201297,234448,247888,271864,294623,312175,323425
N279,90h,2015-08-16T19:02Z,44874,63082,76654,97296,116363,129159,150489,175238,199924,226713,239185,262622,290565,310584,323468
N004,90h,2015-08-16T19:01Z,32542,50666,61848,81477,113585,120042,139335,158018,199174,218898,232909,260186,279311,309724,323488
N232,90h,2015-08-16T19:02Z,38911,60283,73340,93848,116647,127746,147286,169400,197071,223452,238659,262550,286489,308189,323492
J092,90h,2015-08-16T18:01Z,41234,59630,71577,90367,102130,123051,143915,166946,187481,219736,232654,255603,276025,306593,323494
R131,90h,2015-08-16T19:31Z,42457,65793,79634,105964,122541,130399,149658,175505,206341,229479,243355,266846,291052,310228,323510
N081,90h,2015-08-16T19:02Z,37570,60287,73340,93845,116647,127743,147034,169410,197083,221212,234227,257807,285652,308580,323516
P012,90h,2015-08-16T19:16Z,39297,56585,67933,102592,115974,125195,146128,168299,187849,223176,235467,259124,282820,306483,323524
S119,90h,2015-08-16T19:46Z,35339,58443,72003,117702,126980,132194,150195,169378,190412,220489,234027,256720,277566,303192,323600
H210,90h,2015-08-16T17:46Z,39279,66322,81725,100937,122990,130066,150337,175337,193201,221443,236505,259390,283159,305442,323766
F178,90h,2015-08-16T17:16Z,37186,56923,73882,94233,111099,122903,156952,176509,200945,232343,243349,266850,289529,310864,323789
M097,90h,2015-08-16T18:46Z,38470,61778,75964,98043,117782,126020,152346,175194,221101,241570,253539,271884,294586,312803,323797
R084,90h,2015-08-16T19:31Z,42266,68035,81164,102371,126924,135581,154751,177389,208502,235869,249463,272623,295844,315213,323858
T265,90h,2015-08-16T20:02Z,43235,61535,77444,96870,115233,124294,147302,172392,200269,228648,244047,266696,293899,311134,323873
