code,geography,category,value
E12000006,Region,37,3943
E12000006,Region,38,69472
E12000006,Region,39,41421
E12000006,Region,40,21677
E12000006,Region,41,13159
E12000006,Region,42,3637
E12000006,Region,43,18065
E12000006,Region,44,6654
E12000006,Region,45,4193
E12000006,Region,46,13004
E12000006,Region,47,1056
E12000006,Region,48,35388
E12000006,Region,49,6618
E12000006,Region,50,469
E12000006,Region,51,1995
E12000006,Region,52,17240
E12000006,Region,53,8343
E12000006,Region,54,8811
E12000006,Region,55,10364
E12000006,Region,56,4790
E12000006,Region,57,13
E12000006,Region,58,1082
E12000006,Region,59,11
E12000007,Region,-8,0
E12000007,Region,1,5075165
E12000007,Region,2,28248
E12000007,Region,3,75004
E12000007,Region,4,44806
E12000007,Region,5,119
E12000007,Region,6,644
E12000007,Region,7,96566
E12000007,Region,8,77715
E12000007,Region,9,50364
E12000007,Region,10,126059
E12000007,Region,11,56963
E12000007,Region,12,68114
E12000007,Region,13,103000
E12000007,Region,14,45378
E12000007,Region,15,149397
E12000007,Region,16,175991
E12000007,Region,17,167657
E12000007,Region,18,5353
E12000007,Region,19,72867
E12000007,Region,20,171006
E12000007,Region,21,66268
E12000007,Region,22,65905
E12000007,Region,23,117145
E12000007,Region,24,71963
E12000007,Region,25,58020
E12000007,Region,26,66288
E12000007,Region,27,47964
E12000007,Region,28,17000
E12000007,Region,29,113143
E12000007,Region,30,1669
E12000007,Region,31,43852
E12000007,Region,32,30365
E12000007,Region,33,74794
E12000007,Region,34,56116
E12000007,Region,35,33760
E12000007,Region,36,35577
E12000007,Region,37,47706
E12000007,Region,38,322644
E12000007,Region,39,129774
E12000007,Region,40,138895
E12000007,Region,41,80379
E12000007,Region,42,22977
E12000007,Region,43,54930
E12000007,Region,44,20215
E12000007,Region,45,10357
E12000007,Region,46,37697
E12000007,Region,47,6207
E12000007,Region,48,71127
E12000007,Region,49,21772
E12000007,Region,50,1027
E12000007,Region,51,8331
E12000007,Region,52,142318
E12000007,Region,53,75676
E12000007,Region,54,52613
E12000007,Region,55,43418
E12000007,Region,56,19058
E12000007,Region,57,14
E12000007,Region,58,2324
E12000007,Region,59,21
E12000008,Region,-8,0
E12000008,Region,1,7579637
E12000008,Region,2,32637
E12000008,Region,3,118021
E12000008,Region,4,85199
E12000008,Region,5,76
E12000008,Region,6,378
E12000008,Region,7,51803
E12000008,Region,8,25589
E12000008,Region,9,50154
E12000008,Region,10,33965
E12000008,Region,11,25576
E12000008,Region,12,25438
E12000008,Region,13,48146
E12000008,Region,14,19071
E12000008,Region,15,112415
E12000008,Region,16,74693
E12000008,Region,17,89575
E12000008,Region,18,2224
E12000008,Region,19,13357
E12000008,Region,20,54839
E12000008,Region,21,20720
E12000008,Region,22,16713
E12000008,Region,23,32468
E12000008,Region,24,13446
E12000008,Region,25,19169
E12000008,Region,26,4021
E12000008,Region,27,65920
E12000008,Region,28,28096
E12000008,Region,29,34115
E12000008,Region,30,529
E12000008,Region,31,11601
E12000008,Region,32,6876
E12000008,Region,33,23495
E12000008,Region,34,26069
E12000008,Region,35,24708
E12000008,Region,36,10857
E12000008,Region,37,7311
E12000008,Region,38,132608
E12000008,Region,39,60610
E12000008,Region,40,18440
E12000008,Region,41,20164
E12000008,Region,42,34105
E12000008,Region,43,28291
E12000008,Region,44,11163
E12000008,Region,45,9163
E12000008,Region,46,23419
E12000008,Region,47,1988
E12000008,Region,48,35828
E12000008,Region,49,13992
E12000008,Region,50,1153
E12000008,Region,51,3697
E12000008,Region,52,36775
E12000008,Region,53,8299
E12000008,Region,54,14081
E12000008,Region,55,22459
E12000008,Region,56,10239
E12000008,Region,57,5
E12000008,Region,58,2659
E12000008,Region,59,19
E12000009,Region,-8,0
E12000009,Region,1,4925038
E12000009,Region,2,20573
E12000009,Region,3,69883
E12000009,Region,4,103669
E12000009,Region,5,86
E12000009,Region,6,243
E12000009,Region,7,21296
E12000009,Region,8,11186
E12000009,Region,9,33077
E12000009,Region,10,13090
E12000009,Region,11,11715
E12000009,Region,12,12751
E12000009,Region,13,19626
E12000009,Region,14,7565
E12000009,Region,15,63159
E12000009,Region,16,31583
E12000009,Region,17,38860
E12000009,Region,18,616
E12000009,Region,19,5525
E12000009,Region,20,19352
E12000009,Region,21,7968
E12000009,Region,22,3027
E12000009,Region,23,7691
E12000009,Region,24,5284
E12000009,Region,25,5895
E12000009,Region,26,5088
E12000009,Region,27,23752
E12000009,Region,28,9066
E12000009,Region,29,10505
E12000009,Region,30,240
E12000009,Region,31,4007
E12000009,Region,32,2612
E12000009,Region,33,10988
E12000009,Region,34,11091
E12000009,Region,35,10631
E12000009,Region,36,3918
E12000009,Region,37,1514
E12000009,Region,38,40742
E12000009,Region,39,8154
E12000009,Region,40,6085
E12000009,Region,41,3728
E12000009,Region,42,6529
E12000009,Region,43,12053
E12000009,Region,44,5195
E12000009,Region,45,5447
E12000009,Region,46,10167
E12000009,Region,47,707
E12000009,Region,48,15779
E12000009,Region,49,7079
