code,geography,category,value
E07000222,LA,Female,74605
E07000222,LA,Male,73847
E07000223,LA,Female,33329
E07000223,LA,Male,31215
E07000224,LA,Female,85430
E07000224,LA,Male,79459
E07000225,LA,Female,64553
E07000225,LA,Male,59515
E07000226,LA,Female,59492
E07000226,LA,Male,59001
E07000227,LA,Female,75145
E07000227,LA,Male,71633
E07000228,LA,Female,78500
E07000228,LA,Male,74066
E07000229,LA,Female,57509
E07000229,LA,Male,53829
E07000234,LA,Female,50730
E07000234,LA,Male,48453
E07000235,LA,Female,40849
E07000235,LA,Male,38637
E07000236,LA,Female,44049
E07000236,LA,Male,42987
E07000237,LA,Female,52999
E07000237,LA,Male,50873
E07000238,LA,Female,67499
E07000238,LA,Male,64993
E07000239,LA,Female,51785
E07000239,LA,Male,49822
E07000240,LA,Female,75871
E07000240,LA,Male,72296
E07000241,LA,Female,60930
E07000241,LA,Male,58907
E07000242,LA,Female,76655
E07000242,LA,Male,73503
E07000243,LA,Female,45337
E07000243,LA,Male,44158
E07000244,LA,Female,126223
E07000244,LA,Male,119835
E07000245,LA,Female,89834
E07000245,LA,Male,90114
E07000246,LA,Female,80970
E07000246,LA,Male,76475
E08000001,LA,Female,150056
E08000001,LA,Male,145907
E08000002,LA,Female,98741
E08000002,LA,Male,95110
E08000003,LA,Female,277877
E08000003,LA,Male,274061
E08000004,LA,Female,123766
E08000004,LA,Male,118323
E08000005,LA,Female,114055
E08000005,LA,Male,109718
E08000006,LA,Female,134389
E08000006,LA,Male,135534
E08000007,LA,Female,151373
E08000007,LA,Male,143400
E08000008,LA,Female,117797
E08000008,LA,Male,113276
E08000009,LA,Female,120644
E08000009,LA,Male,114408
E08000010,LA,Female,166333
E08000010,LA,Male,162997
E08000011,LA,Female,80668
E08000011,LA,Male,73849
E08000012,LA,Female,249460
E08000012,LA,Male,236628
E08000013,LA,Female,93334
E08000013,LA,Male,89914
E08000014,LA,Female,143990
E08000014,LA,Male,135243
E08000015,LA,Female,165122
E08000015,LA,Male,155077
E08000016,LA,Female,124293
E08000016,LA,Male,120279
E08000017,LA,Female,155280
E08000017,LA,Male,152826
E08000018,LA,Female,135547
E08000018,LA,Male,130260
E08000019,LA,Female,282327
E08000019,LA,Male,274194
E08000021,LA,Female,151802
E08000021,LA,Male,148323
E08000022,LA,Female,107630
E08000022,LA,Male,101337
E08000023,LA,Female,76062
E08000023,LA,Male,71714
E08000024,LA,Female,141078
E08000024,LA,Male,133093
E08000025,LA,Female,584496
E08000025,LA,Male,560423
E08000026,LA,Female,173137
E08000026,LA,Male,172187
E08000027,LA,Female,164471
E08000027,LA,Male,159017
E08000028,LA,Female,173577
E08000028,LA,Male,168255
E08000029,LA,Female,111280
E08000029,LA,Male,104960
E08000030,LA,Female,145467
E08000030,LA,Male,138657
E08000031,LA,Female,134175
E08000031,LA,Male,129552
E08000032,LA,Female,278968
E08000032,LA,Male,267444
E08000033,LA,Female,105901
E08000033,LA,Male,100730
E08000034,LA,Female,220870
E08000034,LA,Male,212346
E08000035,LA,Female,415579
E08000035,LA,Male,396374
E08000036,LA,Female,179539
E08000036,LA,Male,173831
E08000037,LA,Female,99952
E08000037,LA,Male,96199
E09000001,LA,Female,3861
E09000001,LA,Male,4722
E09000002,LA,Female,112288
E09000002,LA,Male,106581
E09000003,LA,Female,200799
E09000003,LA,Male,188545
E09000004,LA,Female,127970
E09000004,LA,Male,118502
E09000005,LA,Female,173121
E09000005,LA,Male,166695
E09000006,LA,Female,171733
E09000006,LA,Male,158258
E09000007,LA,Female,110652
E09000007,LA,Male,99484
E09000008,LA,Female,203086
E09000008,LA,Male,187633
E09000009,LA,Female,186205
E09000009,LA,Male,180910
E09000010,LA,Female,172473
E09000010,LA,Male,157511
E09000011,LA,Female,148570
E09000011,LA,Male,140498
E09000012,LA,Female,135303
E09000012,LA,Male,123843
E09000013,LA,Female,97214
E09000013,LA,Male,85943
E09000014,LA,Female,136994
E09000014,LA,Male,127244
E09000015,LA,Female,132406
E09000015,LA,Male,128797
E09000016,LA,Female,135668
E09000016,LA,Male,126384
E09000017,LA,Female,154860
E09000017,LA,Male,151049
E09000018,LA,Female,144979
E09000018,LA,Male,143202
E09000019,LA,Female,113291
E09000019,LA,Male,103298
E09000020,LA,Female,76312
E09000020,LA,Male,67063
E09000021,LA,Female,87047
E09000021,LA,Male,81016
E09000022,LA,Female,163713
E09000022,LA,Male,153941
E09000023,LA,Female,157820
E09000023,LA,Male,142733
E09000024,LA,Female,110531
E09000024,LA,Male,104656
E09000025,LA,Female,175723
E09000025,LA,Male,175313
E09000026,LA,Female,156929
E09000026,LA,Male,153331
E09000027,LA,Female,101317
E09000027,LA,Male,93961
E09000028,LA,Female,158633
E09000028,LA,Male,149004
E09000029,LA,Female,108156
E09000029,LA,Male,101483
E09000030,LA,Female,154437
E09000030,LA,Male,155869
E09000031,LA,Female,141951
E09000031,LA,Male,136474
E09000032,LA,Female,172253
E09000032,LA,Male,155253
E09000033,LA,Female,105327
E09000033,LA,Male,98909
W06000001,LA,Female,35219
W06000001,LA,Male,33659
W06000002,LA,Female,59868
W06000002,LA,Male,57525
W06000003,LA,Female,59156
W06000003,LA,Male,55585
W06000004,LA,Female,49209
W06000004,LA,Male,46609
