code,geography,category,value
E07000120,LA,household,81479
E07000120,LA,communal,755
E07000121,LA,household,134704
E07000121,LA,communal,8230
E07000122,LA,household,95218
E07000122,LA,communal,539
E07000123,LA,household,141777
E07000123,LA,communal,6058
E07000124,LA,household,60562
E07000124,LA,communal,999
E07000125,LA,household,70101
E07000125,LA,communal,770
E07000126,LA,household,110251
E07000126,LA,communal,784
E07000127,LA,household,112818
E07000127,LA,communal,4611
E07000128,LA,household,110300
E07000128,LA,communal,1646
E07000129,LA,household,102512
E07000129,LA,communal,414
E07000130,LA,household,175238
E07000130,LA,communal,8733
E07000131,LA,household,96295
E07000131,LA,communal,1330
E07000132,LA,household,112857
E07000132,LA,communal,785
E07000133,LA,household,51372
E07000133,LA,communal,380
E07000134,LA,household,104252
E07000134,LA,communal,454
E07000135,LA,household,55910
E07000135,LA,communal,1837
E07000136,LA,household,69727
E07000136,LA,communal,775
E07000137,LA,household,139926
E07000137,LA,communal,2370
E07000138,LA,household,96559
E07000138,LA,communal,7254
E07000139,LA,household,116050
E07000139,LA,communal,2025
E07000140,LA,household,94342
E07000140,LA,communal,780
E07000141,LA,household,142186
E07000141,LA,communal,1218
E07000142,LA,household,94032
E07000142,LA,communal,1124
E07000143,LA,household,139070
E07000143,LA,communal,2406
E07000144,LA,household,130407
E07000144,LA,communal,1314
E07000145,LA,household,98793
E07000145,LA,communal,955
E07000146,LA,household,152559
E07000146,LA,communal,1766
E07000147,LA,household,100869
E07000147,LA,communal,2111
E07000148,LA,household,137487
E07000148,LA,communal,6435
E07000149,LA,household,140165
E07000149,LA,communal,1783
E07000163,LA,household,56221
E07000163,LA,communal,706
E07000164,LA,household,89584
E07000164,LA,communal,1106
E07000165,LA,household,158140
E07000165,LA,communal,4526
E07000166,LA,household,46936
E07000166,LA,communal,2840
E07000167,LA,household,53962
E07000167,LA,communal,745
E07000168,LA,household,107270
E07000168,LA,communal,1466
E07000169,LA,household,91377
E07000169,LA,communal,611
E07000170,LA,household,125185
E07000170,LA,communal,1115
E07000171,LA,household,115553
E07000171,LA,communal,2251
E07000172,LA,household,108922
E07000172,LA,communal,2018
E07000173,LA,household,116655
E07000173,LA,communal,609
E07000174,LA,household,109697
E07000174,LA,communal,785
E07000175,LA,household,120606
E07000175,LA,communal,2350
E07000176,LA,household,116531
E07000176,LA,communal,2546
E07000177,LA,household,158826
E07000177,LA,communal,2190
E07000178,LA,household,140818
E07000178,LA,communal,21222
E07000179,LA,household,146743
E07000179,LA,communal,2342
E07000180,LA,household,135950
E07000180,LA,communal,2963
E07000181,LA,household,111783
E07000181,LA,communal,2454
E07000187,LA,household,113818
E07000187,LA,communal,2271
E07000188,LA,household,123933
E07000188,LA,communal,1410
E07000189,LA,household,170026
E07000189,LA,communal,2645
E07000192,LA,household,100018
E07000192,LA,communal,501
E07000193,LA,household,122048
E07000193,LA,communal,1972
E07000194,LA,household,105042
E07000194,LA,communal,1394
E07000195,LA,household,120082
E07000195,LA,communal,3217
E07000196,LA,household,106646
E07000196,LA,communal,3826
E07000197,LA,household,134656
E07000197,LA,communal,2211
E07000198,LA,household,94929
E07000198,LA,communal,916
E07000199,LA,household,78316
E07000199,LA,communal,330
E07000200,LA,household,91163
E07000200,LA,communal,1178
E07000202,LA,household,137973
E07000202,LA,communal,1669
E07000203,LA,household,101464
E07000203,LA,communal,1235
E07000207,LA,household,137252
E07000207,LA,communal,1502
E07000208,LA,household,80045
E07000208,LA,communal,893
E07000209,LA,household,135272
E07000209,LA,communal,8378
E07000210,LA,household,86114
E07000210,LA,communal,1272
E07000211,LA,household,147544
E07000211,LA,communal,3302
E07000212,LA,household,84214
E07000212,LA,communal,3865
E07000213,LA,household,102184
E07000213,LA,communal,772
E07000214,LA,household,88901
E07000214,LA,communal,1552
E07000215,LA,household,86072
E07000215,LA,communal,1804
E07000216,LA,household,124354
E07000216,LA,communal,3875
E07000217,LA,household,103230
E07000217,LA,communal,713
E07000218,LA,household,64369
E07000218,LA,communal,666
E07000219,LA,household,133473
E07000219,LA,communal,724
E07000220,LA,household,112667
E07000220,LA,communal,1696
E07000221,LA,household,133589
E07000221,LA,communal,1136
E07000222,LA,household,144575
E07000222,LA,communal,3878
E07000223,LA,household,63852
E07000223,LA,communal,692
E07000224,LA,household,161434
E07000224,LA,communal,3455
E07000225,LA,household,120153
E07000225,LA,communal,3915
E07000226,LA,household,117928
E07000226,LA,communal,565
E07000227,LA,household,144257
E07000227,LA,communal,2521
E07000228,LA,household,150616
E07000228,LA,communal,1950
E07000229,LA,household,109661
E07000229,LA,communal,1677
E07000234,LA,household,97206
E07000234,LA,communal,1977
E07000235,LA,household,77675
E07000235,LA,communal,1811
E07000236,LA,household,86708
E07000236,LA,communal,328
E07000237,LA,household,102059
E07000237,LA,communal,1813
E07000238,LA,household,131014
E07000238,LA,communal,1478
E07000239,LA,household,100609
E07000239,LA,communal,998
E07000240,LA,household,146953
E07000240,LA,communal,1214
E07000241,LA,household,114710
E07000241,LA,communal,5126
E07000242,LA,household,148223
E07000242,LA,communal,1935
E07000243,LA,household,88830
E07000243,LA,communal,665
E07000244,LA,household,242404
E07000244,LA,communal,3654
E07000245,LA,household,175502
E07000245,LA,communal,4446
E07000246,LA,household,154259
E07000246,LA,communal,3186
E08000001,LA,household,293703
E08000001,LA,communal,2260
E08000002,LA,household,192043
E08000002,LA,communal,1808
E08000003,LA,household,530136
E08000003,LA,communal,21802
E08000004,LA,household,240652
E08000004,LA,communal,1436
E08000005,LA,household,221889
E08000005,LA,communal,1884
E08000006,LA,household,264237
E08000006,LA,communal,5686
E08000007,LA,household,292555
E08000007,LA,communal,2218
E08000008,LA,household,229686
E08000008,LA,communal,1385
E08000009,LA,household,233668
E08000009,LA,communal,1384
E08000010,LA,household,326849
E08000010,LA,communal,2481
E08000011,LA,household,153686
E08000011,LA,communal,833
E08000012,LA,household,463875
E08000012,LA,communal,22213
E08000013,LA,household,182025
E08000013,LA,communal,1223
E08000014,LA,household,275697
E08000014,LA,communal,3536
E08000015,LA,household,317403
E08000015,LA,communal,2796
E08000016,LA,household,242877
E08000016,LA,communal,1695
E08000017,LA,household,303172
E08000017,LA,communal,4934
E08000018,LA,household,263955
E08000018,LA,communal,1852
E08000019,LA,household,535893
E08000019,LA,communal,20628
E08000021,LA,household,282879
E08000021,LA,communal,17246
E08000022,LA,household,207717
E08000022,LA,communal,1250
E08000023,LA,household,146598
E08000023,LA,communal,1178
E08000024,LA,household,270386
E08000024,LA,communal,3786
E08000025,LA,household,1117851
E08000025,LA,communal,27068
E08000026,LA,household,332606
E08000026,LA,communal,12719
E08000027,LA,household,321496
E08000027,LA,communal,1990
E08000028,LA,household,339791
E08000028,LA,communal,2041
E08000029,LA,household,214970
E08000029,LA,communal,1270
E08000030,LA,household,282392
E08000030,LA,communal,1732
E08000031,LA,household,260321
E08000031,LA,communal,3406
E08000032,LA,household,540549
E08000032,LA,communal,5863
E08000033,LA,household,205315
E08000033,LA,communal,1316
E08000034,LA,household,427649
E08000034,LA,communal,5567
E08000035,LA,household,790515
E08000035,LA,communal,21441
E08000036,LA,household,349825
E08000036,LA,communal,3543
E08000037,LA,household,193596
E08000037,LA,communal,2555
E09000001,LA,household,8373
E09000001,LA,communal,210
E09000002,LA,household,217949
E09000002,LA,communal,920
E09000003,LA,household,385950
E09000003,LA,communal,3394
E09000004,LA,household,245266
E09000004,LA,communal,1206
E09000005,LA,household,335806
E09000005,LA,communal,4010
E09000006,LA,household,328202
E09000006,LA,communal,1790
E09000007,LA,household,202702
E09000007,LA,communal,7434
E09000008,LA,household,387377
E09000008,LA,communal,3342
E09000009,LA,household,362907
E09000009,LA,communal,4208
E09000010,LA,household,328106
E09000010,LA,communal,1878
E09000011,LA,household,284650
E09000011,LA,communal,4418
E09000012,LA,household,256633
E09000012,LA,communal,2513
E09000013,LA,household,180589
E09000013,LA,communal,2568
E09000014,LA,household,262070
E09000014,LA,communal,2168
E09000015,LA,household,259007
E09000015,LA,communal,2196
E09000016,LA,household,260555
E09000016,LA,communal,1497
E09000017,LA,household,300420
E09000017,LA,communal,5489
E09000018,LA,household,286381
E09000018,LA,communal,1800
E09000019,LA,household,211332
E09000019,LA,communal,5257
E09000020,LA,household,141067
E09000020,LA,communal,2308
E09000021,LA,household,164689
E09000021,LA,communal,3374
E09000022,LA,household,313264
E09000022,LA,communal,4390
E09000023,LA,household,297876
E09000023,LA,communal,2677
E09000024,LA,household,214115
