code,geography,category,value
E06000021,LA,13,113
E06000021,LA,14,126
E06000021,LA,15,281
E06000021,LA,16,540
E06000021,LA,17,16
E06000021,LA,18,2
E06000021,LA,19,21
E06000022,LA,1,168
E06000022,LA,2,2724
E06000022,LA,3,161
E06000022,LA,4,57
E06000022,LA,5,101
E06000022,LA,6,58
E06000022,LA,7,109
E06000022,LA,8,116
E06000022,LA,9,161
E06000022,LA,10,3148
E06000022,LA,11,126
E06000022,LA,12,51
E06000022,LA,13,74
E06000022,LA,14,64
E06000022,LA,15,153
E06000022,LA,16,465
E06000022,LA,17,109
E06000022,LA,18,30
E06000022,LA,19,96
E06000023,LA,1,79
E06000023,LA,2,5046
E06000023,LA,3,497
E06000023,LA,4,306
E06000023,LA,5,247
E06000023,LA,6,201
E06000023,LA,7,228
E06000023,LA,8,206
E06000023,LA,9,119
E06000023,LA,10,5595
E06000023,LA,11,308
E06000023,LA,12,93
E06000023,LA,13,149
E06000023,LA,14,124
E06000023,LA,15,327
E06000023,LA,16,723
E06000023,LA,17,35
E06000023,LA,18,39
E06000023,LA,19,294
E06000024,LA,1,12
E06000024,LA,2,95
E06000024,LA,3,41
E06000024,LA,4,61
E06000024,LA,5,134
E06000024,LA,6,140
E06000024,LA,7,190
E06000024,LA,8,234
E06000024,LA,9,13
E06000024,LA,10,60
E06000024,LA,11,16
E06000024,LA,12,59
E06000024,LA,13,95
E06000024,LA,14,118
E06000024,LA,15,321
E06000024,LA,16,758
E06000024,LA,17,49
E06000024,LA,18,22
E06000024,LA,19,14
E06000025,LA,1,4
E06000025,LA,2,1361
E06000025,LA,3,290
E06000025,LA,4,314
E06000025,LA,5,390
E06000025,LA,6,152
E06000025,LA,7,170
E06000025,LA,8,190
E06000025,LA,9,4
E06000025,LA,10,1091
E06000025,LA,11,170
E06000025,LA,12,153
E06000025,LA,13,120
E06000025,LA,14,59
E06000025,LA,15,229
E06000025,LA,16,559
E06000025,LA,17,63
E06000025,LA,18,17
E06000025,LA,19,60
E06000026,LA,1,29
E06000026,LA,2,1990
E06000026,LA,3,301
E06000026,LA,4,176
E06000026,LA,5,141
E06000026,LA,6,118
E06000026,LA,7,216
E06000026,LA,8,211
E06000026,LA,9,26
E06000026,LA,10,2427
E06000026,LA,11,156
E06000026,LA,12,73
E06000026,LA,13,87
E06000026,LA,14,113
E06000026,LA,15,280
E06000026,LA,16,672
E06000026,LA,17,42
E06000026,LA,18,48
E06000026,LA,19,96
E06000027,LA,1,9
E06000027,LA,2,26
E06000027,LA,3,34
E06000027,LA,4,83
E06000027,LA,5,117
E06000027,LA,6,129
E06000027,LA,7,155
E06000027,LA,8,186
E06000027,LA,9,3
E06000027,LA,10,15
E06000027,LA,11,26
E06000027,LA,12,31
E06000027,LA,13,92
E06000027,LA,14,124
E06000027,LA,15,256
E06000027,LA,16,582
E06000027,LA,17,103
E06000027,LA,18,39
E06000027,LA,19,25
E06000030,LA,1,1
E06000030,LA,2,50
E06000030,LA,3,41
E06000030,LA,4,38
E06000030,LA,5,79
E06000030,LA,6,70
E06000030,LA,7,83
E06000030,LA,8,101
E06000030,LA,9,0
E06000030,LA,10,27
E06000030,LA,11,17
E06000030,LA,12,21
E06000030,LA,13,46
E06000030,LA,14,53
E06000030,LA,15,172
E06000030,LA,16,320
E06000030,LA,17,15
E06000030,LA,18,5
E06000030,LA,19,37
E06000031,LA,1,7
E06000031,LA,2,243
E06000031,LA,3,315
E06000031,LA,4,241
E06000031,LA,5,153
E06000031,LA,6,77
E06000031,LA,7,99
E06000031,LA,8,91
E06000031,LA,9,12
E06000031,LA,10,76
E06000031,LA,11,82
E06000031,LA,12,112
E06000031,LA,13,102
E06000031,LA,14,57
E06000031,LA,15,160
E06000031,LA,16,292
E06000031,LA,17,11
E06000031,LA,18,6
E06000031,LA,19,75
E06000032,LA,1,0
E06000032,LA,2,299
E06000032,LA,3,188
E06000032,LA,4,205
E06000032,LA,5,142
E06000032,LA,6,88
E06000032,LA,7,71
E06000032,LA,8,55
E06000032,LA,9,1
E06000032,LA,10,403
E06000032,LA,11,136
E06000032,LA,12,61
E06000032,LA,13,74
E06000032,LA,14,47
E06000032,LA,15,126
E06000032,LA,16,225
E06000032,LA,17,20
E06000032,LA,18,1
E06000032,LA,19,157
E06000033,LA,1,0
E06000033,LA,2,125
E06000033,LA,3,52
E06000033,LA,4,62
E06000033,LA,5,144
E06000033,LA,6,127
E06000033,LA,7,101
E06000033,LA,8,122
E06000033,LA,9,0
E06000033,LA,10,210
E06000033,LA,11,51
E06000033,LA,12,50
E06000033,LA,13,88
E06000033,LA,14,94
E06000033,LA,15,221
E06000033,LA,16,540
E06000033,LA,17,23
E06000033,LA,18,2
E06000033,LA,19,27
E06000034,LA,1,1
E06000034,LA,2,8
E06000034,LA,3,14
E06000034,LA,4,18
E06000034,LA,5,25
E06000034,LA,6,46
E06000034,LA,7,49
E06000034,LA,8,51
E06000034,LA,9,0
E06000034,LA,10,7
E06000034,LA,11,13
E06000034,LA,12,10
E06000034,LA,13,37
E06000034,LA,14,40
E06000034,LA,15,108
E06000034,LA,16,229
E06000034,LA,17,7
E06000034,LA,18,6
E06000034,LA,19,5
E06000035,LA,1,17
E06000035,LA,2,996
E06000035,LA,3,374
E06000035,LA,4,259
E06000035,LA,5,132
E06000035,LA,6,75
E06000035,LA,7,111
E06000035,LA,8,103
E06000035,LA,9,17
E06000035,LA,10,589
E06000035,LA,11,63
E06000035,LA,12,33
E06000035,LA,13,78
E06000035,LA,14,101
E06000035,LA,15,226
E06000035,LA,16,425
E06000035,LA,17,24
E06000035,LA,18,8
E06000035,LA,19,118
E06000036,LA,1,231
E06000036,LA,2,627
E06000036,LA,3,290
E06000036,LA,4,140
E06000036,LA,5,60
E06000036,LA,6,12
E06000036,LA,7,28
E06000036,LA,8,30
E06000036,LA,9,302
E06000036,LA,10,297
E06000036,LA,11,63
E06000036,LA,12,56
E06000036,LA,13,25
E06000036,LA,14,16
E06000036,LA,15,53
E06000036,LA,16,134
E06000036,LA,17,60
E06000036,LA,18,10
E06000036,LA,19,65
E06000037,LA,1,331
E06000037,LA,2,416
E06000037,LA,3,112
E06000037,LA,4,98
E06000037,LA,5,90
E06000037,LA,6,51
E06000037,LA,7,77
E06000037,LA,8,74
E06000037,LA,9,508
E06000037,LA,10,410
E06000037,LA,11,37
E06000037,LA,12,39
E06000037,LA,13,51
E06000037,LA,14,30
E06000037,LA,15,88
E06000037,LA,16,260
E06000037,LA,17,123
E06000037,LA,18,30
E06000037,LA,19,39
E06000038,LA,1,86
E06000038,LA,2,1665
E06000038,LA,3,176
E06000038,LA,4,106
E06000038,LA,5,93
E06000038,LA,6,33
E06000038,LA,7,49
E06000038,LA,8,53
E06000038,LA,9,102
E06000038,LA,10,1937
E06000038,LA,11,161
E06000038,LA,12,54
E06000038,LA,13,51
E06000038,LA,14,36
E06000038,LA,15,85
E06000038,LA,16,203
E06000038,LA,17,49
E06000038,LA,18,29
E06000038,LA,19,93
E06000039,LA,1,0
E06000039,LA,2,16
E06000039,LA,3,21
E06000039,LA,4,37
E06000039,LA,5,35
E06000039,LA,6,36
E06000039,LA,7,48
E06000039,LA,8,31
E06000039,LA,9,0
E06000039,LA,10,2
E06000039,LA,11,20
E06000039,LA,12,17
E06000039,LA,13,22
E06000039,LA,14,25
E06000039,LA,15,73
E06000039,LA,16,111
E06000039,LA,17,4
E06000039,LA,18,2
E06000039,LA,19,67
E06000040,LA,1,806
E06000040,LA,2,969
E06000040,LA,3,183
E06000040,LA,4,47
E06000040,LA,5,58
E06000040,LA,6,54
E06000040,LA,7,97
E06000040,LA,8,119
E06000040,LA,9,337
E06000040,LA,10,262
E06000040,LA,11,34
E06000040,LA,12,36
E06000040,LA,13,41
E06000040,LA,14,57
E06000040,LA,15,153
E06000040,LA,16,406
E06000040,LA,17,267
E06000040,LA,18,123
E06000040,LA,19,28
E06000041,LA,1,198
E06000041,LA,2,584
E06000041,LA,3,53
E06000041,LA,4,39
E06000041,LA,5,84
E06000041,LA,6,52
E06000041,LA,7,68
E06000041,LA,8,111
E06000041,LA,9,25
E06000041,LA,10,872
E06000041,LA,11,53
E06000041,LA,12,34
E06000041,LA,13,37
E06000041,LA,14,48
E06000041,LA,15,132
E06000041,LA,16,372
E06000041,LA,17,23
E06000041,LA,18,3
E06000041,LA,19,34
E06000042,LA,1,15
E06000042,LA,2,143
E06000042,LA,3,268
E06000042,LA,4,228
E06000042,LA,5,150
E06000042,LA,6,71
E06000042,LA,7,92
E06000042,LA,8,98
E06000042,LA,9,5
E06000042,LA,10,44
E06000042,LA,11,30
E06000042,LA,12,43
E06000042,LA,13,81
E06000042,LA,14,81
E06000042,LA,15,193
E06000042,LA,16,434
E06000042,LA,17,12
E06000042,LA,18,3
E06000042,LA,19,74
E06000043,LA,1,91
E06000043,LA,2,2373
E06000043,LA,3,225
E06000043,LA,4,160
E06000043,LA,5,176
E06000043,LA,6,105
E06000043,LA,7,124
E06000043,LA,8,163
E06000043,LA,9,214
E06000043,LA,10,3261
E06000043,LA,11,225
E06000043,LA,12,79
E06000043,LA,13,114
E06000043,LA,14,85
E06000043,LA,15,229
E06000043,LA,16,534
E06000043,LA,17,90
E06000043,LA,18,19
E06000043,LA,19,237
E06000044,LA,1,5
E06000044,LA,2,2804
E06000044,LA,3,146
E06000044,LA,4,77
E06000044,LA,5,69
E06000044,LA,6,75
E06000044,LA,7,69
E06000044,LA,8,71
E06000044,LA,9,4
E06000044,LA,10,2542
E06000044,LA,11,79
E06000044,LA,12,30
E06000044,LA,13,44
E06000044,LA,14,51
E06000044,LA,15,116
E06000044,LA,16,324
E06000044,LA,17,31
E06000044,LA,18,5
E06000044,LA,19,100
E06000045,LA,1,5
E06000045,LA,2,4199
E06000045,LA,3,389
E06000045,LA,4,109
E06000045,LA,5,75
E06000045,LA,6,78
E06000045,LA,7,98
E06000045,LA,8,98
E06000045,LA,9,7
E06000045,LA,10,3871
E06000045,LA,11,362
E06000045,LA,12,43
E06000045,LA,13,53
E06000045,LA,14,55
E06000045,LA,15,168
E06000045,LA,16,344
E06000045,LA,17,31
E06000045,LA,18,7
E06000045,LA,19,161
E06000046,LA,1,20
E06000046,LA,2,136
E06000046,LA,3,243
E06000046,LA,4,309
E06000046,LA,5,342
E06000046,LA,6,172
E06000046,LA,7,168
E06000046,LA,8,131
E06000046,LA,9,8
E06000046,LA,10,50
E06000046,LA,11,33
E06000046,LA,12,57
E06000046,LA,13,120
E06000046,LA,14,110
E06000046,LA,15,206
E06000046,LA,16,506
E06000046,LA,17,172
E06000046,LA,18,100
E06000046,LA,19,57
E06000047,LA,1,75
E06000047,LA,2,3470
E06000047,LA,3,656
E06000047,LA,4,591
E06000047,LA,5,504
E06000047,LA,6,290
E06000047,LA,7,428
E06000047,LA,8,393
E06000047,LA,9,47
E06000047,LA,10,3622
E06000047,LA,11,272
E06000047,LA,12,199
E06000047,LA,13,215
E06000047,LA,14,257
E06000047,LA,15,714
E06000047,LA,16,1319
E06000047,LA,17,55
E06000047,LA,18,28
E06000047,LA,19,168
E06000049,LA,1,39
E06000049,LA,2,257
E06000049,LA,3,121
E06000049,LA,4,73
E06000049,LA,5,105
E06000049,LA,6,134
E06000049,LA,7,273
E06000049,LA,8,305
E06000049,LA,9,13
E06000049,LA,10,445
E06000049,LA,11,195
E06000049,LA,12,161
E06000049,LA,13,123
E06000049,LA,14,149
E06000049,LA,15,540
E06000049,LA,16,1215
E06000049,LA,17,60
E06000049,LA,18,15
E06000049,LA,19,177
E06000050,LA,1,23
E06000050,LA,2,821
E06000050,LA,3,350
E06000050,LA,4,180
E06000050,LA,5,81
E06000050,LA,6,112
E06000050,LA,7,192
E06000050,LA,8,216
E06000050,LA,9,41
E06000050,LA,10,1191
E06000050,LA,11,139
E06000050,LA,12,41
E06000050,LA,13,84
E06000050,LA,14,121
E06000050,LA,15,361
E06000050,LA,16,910
E06000050,LA,17,49
E06000050,LA,18,27
E06000050,LA,19,128
E06000051,LA,1,299
E06000051,LA,2,1564
E06000051,LA,3,829
E06000051,LA,4,675
E06000051,LA,5,234
E06000051,LA,6,127
E06000051,LA,7,223
E06000051,LA,8,267
E06000051,LA,9,251
E06000051,LA,10,584
E06000051,LA,11,109
E06000051,LA,12,121
E06000051,LA,13,95
E06000051,LA,14,151
E06000051,LA,15,383
E06000051,LA,16,1061
E06000051,LA,17,169
E06000051,LA,18,36
E06000051,LA,19,152
E06000052,LA,1,19
E06000052,LA,2,1175
E06000052,LA,3,218
E06000052,LA,4,164
E06000052,LA,5,239
