code,geography,category,value
E06000009,LA,16,0
E06000009,LA,17,0
E06000009,LA,18,0
E06000009,LA,19,0
E06000009,LA,20,1004
E06000009,LA,21,137
E06000009,LA,22,1
E06000009,LA,23,3
E06000009,LA,24,0
E06000009,LA,25,309
E06000010,LA,-8,199
E06000010,LA,1,5
E06000010,LA,2,2
E06000010,LA,3,5
E06000010,LA,4,0
E06000010,LA,5,0
E06000010,LA,6,75
E06000010,LA,7,0
E06000010,LA,8,6
E06000010,LA,9,322
E06000010,LA,10,1296
E06000010,LA,11,26
E06000010,LA,12,24
E06000010,LA,13,0
E06000010,LA,14,47
E06000010,LA,15,0
E06000010,LA,16,723
E06000010,LA,17,0
E06000010,LA,18,0
E06000010,LA,19,1556
E06000010,LA,20,7
E06000010,LA,21,87
E06000010,LA,22,0
E06000010,LA,23,0
E06000010,LA,24,11
E06000010,LA,25,195
E06000011,LA,-8,133
E06000011,LA,1,0
E06000011,LA,2,60
E06000011,LA,3,19
E06000011,LA,4,0
E06000011,LA,5,0
E06000011,LA,6,126
E06000011,LA,7,0
E06000011,LA,8,0
E06000011,LA,9,541
E06000011,LA,10,2781
E06000011,LA,11,7
E06000011,LA,12,1
E06000011,LA,13,8
E06000011,LA,14,1
E06000011,LA,15,520
E06000011,LA,16,1385
E06000011,LA,17,0
E06000011,LA,18,0
E06000011,LA,19,350
E06000011,LA,20,91
E06000011,LA,21,0
E06000011,LA,22,2
E06000011,LA,23,0
E06000011,LA,24,6
E06000011,LA,25,143
E06000012,LA,-8,27
E06000012,LA,1,0
E06000012,LA,2,0
E06000012,LA,3,0
E06000012,LA,4,0
E06000012,LA,5,0
E06000012,LA,6,0
E06000012,LA,7,0
E06000012,LA,8,0
E06000012,LA,9,262
E06000012,LA,10,922
E06000012,LA,11,0
E06000012,LA,12,15
E06000012,LA,13,0
E06000012,LA,14,0
E06000012,LA,15,0
E06000012,LA,16,0
E06000012,LA,17,0
E06000012,LA,18,0
E06000012,LA,19,93
E06000012,LA,20,9
E06000012,LA,21,38
E06000012,LA,22,0
E06000012,LA,23,0
E06000012,LA,24,0
E06000012,LA,25,139
E06000013,LA,-8,24
E06000013,LA,1,7
E06000013,LA,2,0
E06000013,LA,3,0
E06000013,LA,4,0
E06000013,LA,5,0
E06000013,LA,6,0
E06000013,LA,7,6
E06000013,LA,8,0
E06000013,LA,9,497
E06000013,LA,10,1033
E06000013,LA,11,8
E06000013,LA,12,9
E06000013,LA,13,0
E06000013,LA,14,0
E06000013,LA,15,0
E06000013,LA,16,0
E06000013,LA,17,22
E06000013,LA,18,0
E06000013,LA,19,22
E06000013,LA,20,25
E06000013,LA,21,0
E06000013,LA,22,0
E06000013,LA,23,3
E06000013,LA,24,0
E06000013,LA,25,24
E06000014,LA,-8,379
E06000014,LA,1,0
E06000014,LA,2,96
E06000014,LA,3,2
E06000014,LA,4,0
E06000014,LA,5,0
E06000014,LA,6,28
E06000014,LA,7,0
E06000014,LA,8,31
E06000014,LA,9,591
E06000014,LA,10,481
E06000014,LA,11,3
E06000014,LA,12,84
E06000014,LA,13,74
E06000014,LA,14,15
E06000014,LA,15,291
E06000014,LA,16,104
E06000014,LA,17,18
E06000014,LA,18,0
E06000014,LA,19,8755
E06000014,LA,20,105
E06000014,LA,21,27
E06000014,LA,22,11
E06000014,LA,23,0
E06000014,LA,24,0
E06000014,LA,25,155
E06000015,LA,-8,47
E06000015,LA,1,1
E06000015,LA,2,56
E06000015,LA,3,0
E06000015,LA,4,0
E06000015,LA,5,0
E06000015,LA,6,16
E06000015,LA,7,0
E06000015,LA,8,0
E06000015,LA,9,754
E06000015,LA,10,673
E06000015,LA,11,15
E06000015,LA,12,73
E06000015,LA,13,0
E06000015,LA,14,0
E06000015,LA,15,0
E06000015,LA,16,0
E06000015,LA,17,33
E06000015,LA,18,0
E06000015,LA,19,2485
E06000015,LA,20,32
E06000015,LA,21,71
E06000015,LA,22,0
E06000015,LA,23,0
E06000015,LA,24,6
E06000015,LA,25,144
E06000016,LA,-8,124
E06000016,LA,1,13
E06000016,LA,2,115
E06000016,LA,3,0
E06000016,LA,4,15
E06000016,LA,5,35
E06000016,LA,6,74
E06000016,LA,7,1
E06000016,LA,8,4
E06000016,LA,9,614
E06000016,LA,10,1497
E06000016,LA,11,23
E06000016,LA,12,0
E06000016,LA,13,0
E06000016,LA,14,0
E06000016,LA,15,0
E06000016,LA,16,147
E06000016,LA,17,13
E06000016,LA,18,0
E06000016,LA,19,9662
E06000016,LA,20,19
E06000016,LA,21,132
E06000016,LA,22,0
E06000016,LA,23,0
E06000016,LA,24,12
E06000016,LA,25,719
E06000017,LA,-8,44
E06000017,LA,1,0
E06000017,LA,2,0
E06000017,LA,3,0
E06000017,LA,4,0
E06000017,LA,5,0
E06000017,LA,6,14
E06000017,LA,7,0
E06000017,LA,8,0
E06000017,LA,9,108
E06000017,LA,10,147
E06000017,LA,11,5
E06000017,LA,12,0
E06000017,LA,13,0
E06000017,LA,14,0
E06000017,LA,15,1025
E06000017,LA,16,1008
E06000017,LA,17,0
E06000017,LA,18,0
E06000017,LA,19,1241
E06000017,LA,20,1
E06000017,LA,21,0
E06000017,LA,22,0
E06000017,LA,23,0
E06000017,LA,24,0
E06000017,LA,25,17
E06000018,LA,-8,574
E06000018,LA,1,0
E06000018,LA,2,26
E06000018,LA,3,26
E06000018,LA,4,7
E06000018,LA,5,15
E06000018,LA,6,113
E06000018,LA,7,0
E06000018,LA,8,65
E06000018,LA,9,455
E06000018,LA,10,851
E06000018,LA,11,9
E06000018,LA,12,28
E06000018,LA,13,13
E06000018,LA,14,0
E06000018,LA,15,0
E06000018,LA,16,519
E06000018,LA,17,24
E06000018,LA,18,0
E06000018,LA,19,19236
E06000018,LA,20,95
E06000018,LA,21,86
E06000018,LA,22,0
E06000018,LA,23,0
E06000018,LA,24,15
E06000018,LA,25,408
E06000019,LA,-8,73
E06000019,LA,1,14
E06000019,LA,2,10
E06000019,LA,3,0
E06000019,LA,4,0
E06000019,LA,5,27
E06000019,LA,6,0
E06000019,LA,7,0
E06000019,LA,8,0
E06000019,LA,9,704
E06000019,LA,10,802
E06000019,LA,11,17
