code,geography,catgory,value
E02006628,MSOA,5,72
E02006628,MSOA,6,2086
E02006628,MSOA,7,64
E02006628,MSOA,8,162
E02006628,MSOA,9,716
E02006628,MSOA,10,295
E02006629,MSOA,-8,1449
E02006629,MSOA,1,2405
E02006629,MSOA,2,56
E02006629,MSOA,3,5
E02006629,MSOA,4,868
E02006629,MSOA,5,58
E02006629,MSOA,6,1731
E02006629,MSOA,7,62
E02006629,MSOA,8,140
E02006629,MSOA,9,538
E02006629,MSOA,10,316
E02006630,MSOA,-8,1101
E02006630,MSOA,1,2252
E02006630,MSOA,2,44
E02006630,MSOA,3,6
E02006630,MSOA,4,1182
E02006630,MSOA,5,78
E02006630,MSOA,6,1943
E02006630,MSOA,7,87
E02006630,MSOA,8,187
E02006630,MSOA,9,810
E02006630,MSOA,10,529
E02006631,MSOA,-8,1311
E02006631,MSOA,1,2145
E02006631,MSOA,2,83
E02006631,MSOA,3,5
E02006631,MSOA,4,1574
E02006631,MSOA,5,146
E02006631,MSOA,6,2718
E02006631,MSOA,7,124
E02006631,MSOA,8,231
E02006631,MSOA,9,1024
E02006631,MSOA,10,498
E02006632,MSOA,-8,1191
E02006632,MSOA,1,3118
E02006632,MSOA,2,51
E02006632,MSOA,3,4
E02006632,MSOA,4,966
E02006632,MSOA,5,73
E02006632,MSOA,6,1411
E02006632,MSOA,7,51
E02006632,MSOA,8,144
E02006632,MSOA,9,621
E02006632,MSOA,10,498
E02006633,MSOA,-8,1160
E02006633,MSOA,1,3811
E02006633,MSOA,2,35
E02006633,MSOA,3,5
E02006633,MSOA,4,752
E02006633,MSOA,5,42
E02006633,MSOA,6,1285
E02006633,MSOA,7,59
E02006633,MSOA,8,88
E02006633,MSOA,9,453
E02006633,MSOA,10,662
E02006634,MSOA,-8,1425
E02006634,MSOA,1,4027
E02006634,MSOA,2,20
E02006634,MSOA,3,11
E02006634,MSOA,4,696
E02006634,MSOA,5,26
E02006634,MSOA,6,1277
E02006634,MSOA,7,59
E02006634,MSOA,8,104
E02006634,MSOA,9,421
E02006634,MSOA,10,432
E02006635,MSOA,-8,1231
E02006635,MSOA,1,3158
E02006635,MSOA,2,8
E02006635,MSOA,3,2
E02006635,MSOA,4,768
E02006635,MSOA,5,20
E02006635,MSOA,6,1399
E02006635,MSOA,7,85
E02006635,MSOA,8,127
E02006635,MSOA,9,556
E02006635,MSOA,10,518
E02006636,MSOA,-8,1095
E02006636,MSOA,1,3096
E02006636,MSOA,2,20
E02006636,MSOA,3,10
E02006636,MSOA,4,688
E02006636,MSOA,5,16
E02006636,MSOA,6,1094
E02006636,MSOA,7,56
E02006636,MSOA,8,95
E02006636,MSOA,9,443
E02006636,MSOA,10,430
E02006637,MSOA,-8,2027
E02006637,MSOA,1,4079
E02006637,MSOA,2,32
E02006637,MSOA,3,8
E02006637,MSOA,4,1460
E02006637,MSOA,5,52
E02006637,MSOA,6,1909
E02006637,MSOA,7,52
E02006637,MSOA,8,163
E02006637,MSOA,9,685
E02006637,MSOA,10,519
E02006638,MSOA,-8,865
E02006638,MSOA,1,2472
E02006638,MSOA,2,12
E02006638,MSOA,3,6
E02006638,MSOA,4,634
E02006638,MSOA,5,26
E02006638,MSOA,6,1199
E02006638,MSOA,7,38
E02006638,MSOA,8,103
E02006638,MSOA,9,501
E02006638,MSOA,10,499
E02006639,MSOA,-8,1084
E02006639,MSOA,1,3810
E02006639,MSOA,2,24
E02006639,MSOA,3,4
E02006639,MSOA,4,765
E02006639,MSOA,5,32
E02006639,MSOA,6,1210
E02006639,MSOA,7,54
E02006639,MSOA,8,104
E02006639,MSOA,9,398
E02006639,MSOA,10,441
E02006640,MSOA,-8,1234
E02006640,MSOA,1,3508
E02006640,MSOA,2,8
E02006640,MSOA,3,10
E02006640,MSOA,4,660
E02006640,MSOA,5,23
E02006640,MSOA,6,1046
E02006640,MSOA,7,43
E02006640,MSOA,8,87
E02006640,MSOA,9,356
E02006640,MSOA,10,332
E02006641,MSOA,-8,1349
E02006641,MSOA,1,3482
E02006641,MSOA,2,22
E02006641,MSOA,3,6
E02006641,MSOA,4,800
E02006641,MSOA,5,24
E02006641,MSOA,6,1222
E02006641,MSOA,7,56
E02006641,MSOA,8,115
E02006641,MSOA,9,451
E02006641,MSOA,10,348
E02006642,MSOA,-8,875
E02006642,MSOA,1,2660
E02006642,MSOA,2,22
E02006642,MSOA,3,4
E02006642,MSOA,4,550
E02006642,MSOA,5,12
E02006642,MSOA,6,787
E02006642,MSOA,7,25
E02006642,MSOA,8,88
E02006642,MSOA,9,311
E02006642,MSOA,10,253
E02006644,MSOA,-8,1105
E02006644,MSOA,1,3145
E02006644,MSOA,2,16
E02006644,MSOA,3,5
E02006644,MSOA,4,636
E02006644,MSOA,5,22
E02006644,MSOA,6,1009
E02006644,MSOA,7,38
E02006644,MSOA,8,72
E02006644,MSOA,9,382
E02006644,MSOA,10,377
E02006645,MSOA,-8,1495
E02006645,MSOA,1,3117
E02006645,MSOA,2,16
E02006645,MSOA,3,5
E02006645,MSOA,4,810
E02006645,MSOA,5,24
E02006645,MSOA,6,1357
E02006645,MSOA,7,60
E02006645,MSOA,8,117
E02006645,MSOA,9,445
E02006645,MSOA,10,362
E02006646,MSOA,-8,1694
E02006646,MSOA,1,3543
E02006646,MSOA,2,26
E02006646,MSOA,3,5
E02006646,MSOA,4,898
E02006646,MSOA,5,32
E02006646,MSOA,6,1089
E02006646,MSOA,7,53
E02006646,MSOA,8,109
E02006646,MSOA,9,326
E02006646,MSOA,10,334
E02006647,MSOA,-8,979
E02006647,MSOA,1,3150
E02006647,MSOA,2,8
E02006647,MSOA,3,2
E02006647,MSOA,4,552
E02006647,MSOA,5,27
E02006647,MSOA,6,794
E02006647,MSOA,7,51
E02006647,MSOA,8,54
E02006647,MSOA,9,212
E02006647,MSOA,10,248
E02006648,MSOA,-8,1140
E02006648,MSOA,1,2988
E02006648,MSOA,2,16
E02006648,MSOA,3,6
E02006648,MSOA,4,524
E02006648,MSOA,5,22
E02006648,MSOA,6,843
E02006648,MSOA,7,42
E02006648,MSOA,8,72
E02006648,MSOA,9,263
E02006648,MSOA,10,317
E02006649,MSOA,-8,1337
E02006649,MSOA,1,2914
E02006649,MSOA,2,10
E02006649,MSOA,3,6
E02006649,MSOA,4,816
E02006649,MSOA,5,36
E02006649,MSOA,6,1383
E02006649,MSOA,7,42
E02006649,MSOA,8,160
E02006649,MSOA,9,499
E02006649,MSOA,10,386
E02006650,MSOA,-8,2192
E02006650,MSOA,1,5606
E02006650,MSOA,2,36
E02006650,MSOA,3,14
E02006650,MSOA,4,1078
E02006650,MSOA,5,36
E02006650,MSOA,6,1640
E02006650,MSOA,7,80
E02006650,MSOA,8,151
E02006650,MSOA,9,541
E02006650,MSOA,10,531
E02006651,MSOA,-8,1209
E02006651,MSOA,1,3459
E02006651,MSOA,2,16
E02006651,MSOA,3,3
E02006651,MSOA,4,668
E02006651,MSOA,5,20
E02006651,MSOA,6,935
E02006651,MSOA,7,66
E02006651,MSOA,8,81
E02006651,MSOA,9,301
E02006651,MSOA,10,351
E02006652,MSOA,-8,1773
E02006652,MSOA,1,3839
E02006652,MSOA,2,21
E02006652,MSOA,3,7
E02006652,MSOA,4,1114
E02006652,MSOA,5,32
E02006652,MSOA,6,1828
E02006652,MSOA,7,37
E02006652,MSOA,8,142
E02006652,MSOA,9,486
E02006652,MSOA,10,335
E02006653,MSOA,-8,1764
E02006653,MSOA,1,3993
E02006653,MSOA,2,26
E02006653,MSOA,3,3
E02006653,MSOA,4,1104
E02006653,MSOA,5,30
E02006653,MSOA,6,1784
E02006653,MSOA,7,59
E02006653,MSOA,8,125
E02006653,MSOA,9,552
E02006653,MSOA,10,398
E02006654,MSOA,-8,1518
E02006654,MSOA,1,3242
E02006654,MSOA,2,28
E02006654,MSOA,3,11
E02006654,MSOA,4,1078
E02006654,MSOA,5,55
E02006654,MSOA,6,1943
E02006654,MSOA,7,112
E02006654,MSOA,8,180
E02006654,MSOA,9,701
E02006654,MSOA,10,570
E02006655,MSOA,-8,1288
E02006655,MSOA,1,3770
E02006655,MSOA,2,34
E02006655,MSOA,3,2
E02006655,MSOA,4,952
E02006655,MSOA,5,36
E02006655,MSOA,6,1117
E02006655,MSOA,7,48
E02006655,MSOA,8,81
E02006655,MSOA,9,334
E02006655,MSOA,10,341
E02006656,MSOA,-8,1127
E02006656,MSOA,1,2815
E02006656,MSOA,2,18
E02006656,MSOA,3,9
E02006656,MSOA,4,745
E02006656,MSOA,5,28
E02006656,MSOA,6,1246
E02006656,MSOA,7,20
E02006656,MSOA,8,91
E02006656,MSOA,9,416
E02006656,MSOA,10,190
E02006657,MSOA,-8,2190
E02006657,MSOA,1,3906
E02006657,MSOA,2,38
E02006657,MSOA,3,10
E02006657,MSOA,4,1370
E02006657,MSOA,5,50
E02006657,MSOA,6,1914
E02006657,MSOA,7,54
E02006657,MSOA,8,145
E02006657,MSOA,9,665
E02006657,MSOA,10,409
E02006658,MSOA,-8,1307
E02006658,MSOA,1,3310
E02006658,MSOA,2,32
E02006658,MSOA,3,4
E02006658,MSOA,4,970
E02006658,MSOA,5,36
E02006658,MSOA,6,1245
E02006658,MSOA,7,33
E02006658,MSOA,8,94
E02006658,MSOA,9,524
E02006658,MSOA,10,365
E02006659,MSOA,-8,1701
E02006659,MSOA,1,3565
E02006659,MSOA,2,22
E02006659,MSOA,3,7
E02006659,MSOA,4,874
E02006659,MSOA,5,38
E02006659,MSOA,6,1119
E02006659,MSOA,7,74
E02006659,MSOA,8,93
E02006659,MSOA,9,378
E02006659,MSOA,10,335
E02006660,MSOA,-8,2443
E02006660,MSOA,1,5449
E02006660,MSOA,2,42
E02006660,MSOA,3,7
E02006660,MSOA,4,1320
E02006660,MSOA,5,68
E02006660,MSOA,6,2161
E02006660,MSOA,7,87
E02006660,MSOA,8,181
E02006660,MSOA,9,840
E02006660,MSOA,10,667
E02006661,MSOA,-8,2331
E02006661,MSOA,1,4008
E02006661,MSOA,2,36
E02006661,MSOA,3,14
E02006661,MSOA,4,672
E02006661,MSOA,5,36
E02006661,MSOA,6,888
E02006661,MSOA,7,64
E02006661,MSOA,8,105
E02006661,MSOA,9,266
E02006661,MSOA,10,199
E02006662,MSOA,-8,1578
E02006662,MSOA,1,3161
E02006662,MSOA,2,16
E02006662,MSOA,3,11
E02006662,MSOA,4,688
E02006662,MSOA,5,18
E02006662,MSOA,6,1018
E02006662,MSOA,7,38
E02006662,MSOA,8,130
E02006662,MSOA,9,368
E02006662,MSOA,10,274
E02006663,MSOA,-8,2556
E02006663,MSOA,1,4898
E02006663,MSOA,2,20
E02006663,MSOA,3,14
E02006663,MSOA,4,1516
E02006663,MSOA,5,60
E02006663,MSOA,6,2158
E02006663,MSOA,7,76
E02006663,MSOA,8,233
E02006663,MSOA,9,711
E02006663,MSOA,10,576
E02006664,MSOA,-8,1019
E02006664,MSOA,1,3151
E02006664,MSOA,2,12
E02006664,MSOA,3,1
E02006664,MSOA,4,560
E02006664,MSOA,5,23
E02006664,MSOA,6,880
E02006664,MSOA,7,38
E02006664,MSOA,8,70
E02006664,MSOA,9,291
E02006664,MSOA,10,341
E02006665,MSOA,-8,938
E02006665,MSOA,1,3042
E02006665,MSOA,2,14
E02006665,MSOA,3,0
E02006665,MSOA,4,746
E02006665,MSOA,5,20
E02006665,MSOA,6,977
E02006665,MSOA,7,65
E02006665,MSOA,8,86
E02006665,MSOA,9,370
E02006665,MSOA,10,421
E02006666,MSOA,-8,1447
E02006666,MSOA,1,2621
E02006666,MSOA,2,16
E02006666,MSOA,3,7
E02006666,MSOA,4,710
E02006666,MSOA,5,18
E02006666,MSOA,6,1181
E02006666,MSOA,7,40
E02006666,MSOA,8,87
E02006666,MSOA,9,384
E02006666,MSOA,10,299
E02006667,MSOA,-8,1867
E02006667,MSOA,1,2290
E02006667,MSOA,2,7
E02006667,MSOA,3,4
E02006667,MSOA,4,1062
E02006667,MSOA,5,34
E02006667,MSOA,6,1481
E02006667,MSOA,7,46
E02006667,MSOA,8,161
E02006667,MSOA,9,447
E02006667,MSOA,10,224
E02006668,MSOA,-8,912
E02006668,MSOA,1,2574
E02006668,MSOA,2,17
E02006668,MSOA,3,12
E02006668,MSOA,4,453
E02006668,MSOA,5,14
E02006668,MSOA,6,1036
E02006668,MSOA,7,34
E02006668,MSOA,8,84
E02006668,MSOA,9,331
E02006668,MSOA,10,364
E02006669,MSOA,-8,1596
E02006669,MSOA,1,4583
E02006669,MSOA,2,40
E02006669,MSOA,3,7
E02006669,MSOA,4,1094
E02006669,MSOA,5,43
E02006669,MSOA,6,1584
E02006669,MSOA,7,65
E02006669,MSOA,8,156
E02006669,MSOA,9,598
E02006669,MSOA,10,616
E02006670,MSOA,-8,1071
E02006670,MSOA,1,2220
E02006670,MSOA,2,24
E02006670,MSOA,3,1
E02006670,MSOA,4,948
E02006670,MSOA,5,38
E02006670,MSOA,6,1452
E02006670,MSOA,7,72
E02006670,MSOA,8,117
E02006670,MSOA,9,550
E02006670,MSOA,10,295
E02006671,MSOA,-8,800
E02006671,MSOA,1,1924
E02006671,MSOA,2,20
E02006671,MSOA,3,2
E02006671,MSOA,4,766
E02006671,MSOA,5,46
E02006671,MSOA,6,1284
E02006671,MSOA,7,62
E02006671,MSOA,8,110
E02006671,MSOA,9,521
E02006671,MSOA,10,351
E02006672,MSOA,-8,1990
E02006672,MSOA,1,3796
E02006672,MSOA,2,30
E02006672,MSOA,3,6
E02006672,MSOA,4,930
E02006672,MSOA,5,46
E02006672,MSOA,6,1472
E02006672,MSOA,7,64
E02006672,MSOA,8,152
E02006672,MSOA,9,412
E02006672,MSOA,10,371
E02006673,MSOA,-8,632
E02006673,MSOA,1,1834
E02006673,MSOA,2,14
E02006673,MSOA,3,2
E02006673,MSOA,4,534
E02006673,MSOA,5,24
E02006673,MSOA,6,987
E02006673,MSOA,7,65
E02006673,MSOA,8,76
E02006673,MSOA,9,368
E02006673,MSOA,10,424
E02006674,MSOA,-8,1141
E02006674,MSOA,1,2262
E02006674,MSOA,2,14
E02006674,MSOA,3,8
E02006674,MSOA,4,540
E02006674,MSOA,5,28
E02006674,MSOA,6,1100
E02006674,MSOA,7,50
E02006674,MSOA,8,82
E02006674,MSOA,9,390
E02006674,MSOA,10,249
E02006675,MSOA,-8,1237
E02006675,MSOA,1,4068
E02006675,MSOA,2,16
E02006675,MSOA,3,4
E02006675,MSOA,4,706
E02006675,MSOA,5,41
E02006675,MSOA,6,1145
E02006675,MSOA,7,32
E02006675,MSOA,8,64
E02006675,MSOA,9,310
E02006675,MSOA,10,413
E02006676,MSOA,-8,864
E02006676,MSOA,1,2829
E02006676,MSOA,2,22
E02006676,MSOA,3,7
E02006676,MSOA,4,560
E02006676,MSOA,5,22
E02006676,MSOA,6,890
E02006676,MSOA,7,53
E02006676,MSOA,8,112
E02006676,MSOA,9,333
E02006676,MSOA,10,374
E02006677,MSOA,-8,1261
E02006677,MSOA,1,3788
E02006677,MSOA,2,16
E02006677,MSOA,3,4
E02006677,MSOA,4,696
E02006677,MSOA,5,19
E02006677,MSOA,6,1145
E02006677,MSOA,7,49
E02006677,MSOA,8,82
E02006677,MSOA,9,365
E02006677,MSOA,10,440
E02006678,MSOA,-8,1483
E02006678,MSOA,1,2895
E02006678,MSOA,2,14
E02006678,MSOA,3,3
E02006678,MSOA,4,984
E02006678,MSOA,5,28
E02006678,MSOA,6,1423
E02006678,MSOA,7,49
E02006678,MSOA,8,110
E02006678,MSOA,9,456
E02006678,MSOA,10,364
E02006679,MSOA,-8,2347
E02006679,MSOA,1,5393
E02006679,MSOA,2,28
E02006679,MSOA,3,13
E02006679,MSOA,4,1376
E02006679,MSOA,5,39
E02006679,MSOA,6,1792
E02006679,MSOA,7,55
E02006679,MSOA,8,139
E02006679,MSOA,9,585
E02006679,MSOA,10,499
E02006680,MSOA,-8,1223
E02006680,MSOA,1,2766
E02006680,MSOA,2,16
E02006680,MSOA,3,5
E02006680,MSOA,4,844
E02006680,MSOA,5,33
E02006680,MSOA,6,1359
E02006680,MSOA,7,53
E02006680,MSOA,8,111
E02006680,MSOA,9,549
E02006680,MSOA,10,513
E02006681,MSOA,-8,985
E02006681,MSOA,1,2850
E02006681,MSOA,2,24
E02006681,MSOA,3,4
E02006681,MSOA,4,464
E02006681,MSOA,5,18
E02006681,MSOA,6,793
E02006681,MSOA,7,46
E02006681,MSOA,8,48
E02006681,MSOA,9,314
E02006681,MSOA,10,357
E02006682,MSOA,-8,1727
E02006682,MSOA,1,4344
E02006682,MSOA,2,38
E02006682,MSOA,3,10
E02006682,MSOA,4,990
E02006682,MSOA,5,56
E02006682,MSOA,6,1646
E02006682,MSOA,7,56
E02006682,MSOA,8,134
E02006682,MSOA,9,676
E02006682,MSOA,10,632
E02006683,MSOA,-8,1482
E02006683,MSOA,1,3362
E02006683,MSOA,2,20
E02006683,MSOA,3,8
E02006683,MSOA,4,842
E02006683,MSOA,5,22
E02006683,MSOA,6,1331
E02006683,MSOA,7,37
E02006683,MSOA,8,94
E02006683,MSOA,9,446
E02006683,MSOA,10,337
E02006684,MSOA,-8,1129
E02006684,MSOA,1,2061
E02006684,MSOA,2,26
E02006684,MSOA,3,7
E02006684,MSOA,4,944
E02006684,MSOA,5,54
E02006684,MSOA,6,1536
E02006684,MSOA,7,74
E02006684,MSOA,8,128
E02006684,MSOA,9,495
E02006684,MSOA,10,341
E02006685,MSOA,-8,2126
E02006685,MSOA,1,3892
E02006685,MSOA,2,12
E02006685,MSOA,3,10
E02006685,MSOA,4,1156
E02006685,MSOA,5,44
E02006685,MSOA,6,1639
E02006685,MSOA,7,80
E02006685,MSOA,8,138
E02006685,MSOA,9,543
E02006685,MSOA,10,424
E02006686,MSOA,-8,931
E02006686,MSOA,1,2050
E02006686,MSOA,2,10
E02006686,MSOA,3,6
E02006686,MSOA,4,560
E02006686,MSOA,5,22
E02006686,MSOA,6,1102
E02006686,MSOA,7,30
E02006686,MSOA,8,81
E02006686,MSOA,9,265
E02006686,MSOA,10,288
E02006687,MSOA,-8,1579
E02006687,MSOA,1,2816
E02006687,MSOA,2,18
E02006687,MSOA,3,8
E02006687,MSOA,4,1088
E02006687,MSOA,5,56
E02006687,MSOA,6,1558
E02006687,MSOA,7,60
E02006687,MSOA,8,120
E02006687,MSOA,9,532
E02006687,MSOA,10,285
E02006688,MSOA,-8,859
E02006688,MSOA,1,1968
E02006688,MSOA,2,10
E02006688,MSOA,3,5
E02006688,MSOA,4,716
E02006688,MSOA,5,34
E02006688,MSOA,6,1117
E02006688,MSOA,7,32
E02006688,MSOA,8,100
E02006688,MSOA,9,394
E02006688,MSOA,10,288
E02006689,MSOA,-8,1261
E02006689,MSOA,1,3161
E02006689,MSOA,2,8
E02006689,MSOA,3,5
E02006689,MSOA,4,744
E02006689,MSOA,5,18
E02006689,MSOA,6,993
E02006689,MSOA,7,44
E02006689,MSOA,8,76
E02006689,MSOA,9,321
E02006689,MSOA,10,372
E02006690,MSOA,-8,1075
E02006690,MSOA,1,3155
E02006690,MSOA,2,12
E02006690,MSOA,3,9
E02006690,MSOA,4,804
E02006690,MSOA,5,34
E02006690,MSOA,6,1042
E02006690,MSOA,7,35
E02006690,MSOA,8,89
E02006690,MSOA,9,357
E02006690,MSOA,10,373
E02006692,MSOA,-8,1069
E02006692,MSOA,1,2215
E02006692,MSOA,2,14
E02006692,MSOA,3,4
E02006692,MSOA,4,524
E02006692,MSOA,5,24
E02006692,MSOA,6,795
E02006692,MSOA,7,24
E02006692,MSOA,8,81
E02006692,MSOA,9,302
E02006692,MSOA,10,292
E02006693,MSOA,-8,1061
E02006693,MSOA,1,2531
E02006693,MSOA,2,6
E02006693,MSOA,3,5
E02006693,MSOA,4,812
E02006693,MSOA,5,14
E02006693,MSOA,6,1150
E02006693,MSOA,7,28
E02006693,MSOA,8,97
E02006693,MSOA,9,408
E02006693,MSOA,10,355
E02006694,MSOA,-8,783
E02006694,MSOA,1,2268
E02006694,MSOA,2,12
E02006694,MSOA,3,6
E02006694,MSOA,4,650
E02006694,MSOA,5,40
E02006694,MSOA,6,1081
E02006694,MSOA,7,44
E02006694,MSOA,8,109
E02006694,MSOA,9,490
E02006694,MSOA,10,412
E02006695,MSOA,-8,924
E02006695,MSOA,1,3079
E02006695,MSOA,2,20
E02006695,MSOA,3,11
E02006695,MSOA,4,594
E02006695,MSOA,5,14
E02006695,MSOA,6,842
E02006695,MSOA,7,50
E02006695,MSOA,8,70
E02006695,MSOA,9,320
E02006695,MSOA,10,383
E02006696,MSOA,-8,1547
E02006696,MSOA,1,3258
E02006696,MSOA,2,14
E02006696,MSOA,3,4
E02006696,MSOA,4,526
E02006696,MSOA,5,13
E02006696,MSOA,6,1063
E02006696,MSOA,7,31
E02006696,MSOA,8,84
E02006696,MSOA,9,308
E02006696,MSOA,10,402
E02006697,MSOA,-8,1121
E02006697,MSOA,1,3419
E02006697,MSOA,2,16
E02006697,MSOA,3,3
E02006697,MSOA,4,674
E02006697,MSOA,5,26
E02006697,MSOA,6,1162
E02006697,MSOA,7,45
E02006697,MSOA,8,82
E02006697,MSOA,9,316
E02006697,MSOA,10,395
E02006698,MSOA,-8,1112
E02006698,MSOA,1,2576
E02006698,MSOA,2,16
E02006698,MSOA,3,4
E02006698,MSOA,4,766
E02006698,MSOA,5,31
E02006698,MSOA,6,1121
E02006698,MSOA,7,24
E02006698,MSOA,8,76
E02006698,MSOA,9,268
E02006698,MSOA,10,387
E02006699,MSOA,-8,1117
E02006699,MSOA,1,2552
E02006699,MSOA,2,7
E02006699,MSOA,3,8
E02006699,MSOA,4,534
E02006699,MSOA,5,11
E02006699,MSOA,6,917
E02006699,MSOA,7,26
E02006699,MSOA,8,63
E02006699,MSOA,9,278
E02006699,MSOA,10,398
E02006700,MSOA,-8,1024
E02006700,MSOA,1,2962
E02006700,MSOA,2,10
E02006700,MSOA,3,4
E02006700,MSOA,4,486
E02006700,MSOA,5,24
E02006700,MSOA,6,967
E02006700,MSOA,7,32
E02006700,MSOA,8,53
E02006700,MSOA,9,211
E02006700,MSOA,10,376
E02006701,MSOA,-8,1388
E02006701,MSOA,1,3496
E02006701,MSOA,2,30
E02006701,MSOA,3,2
E02006701,MSOA,4,660
E02006701,MSOA,5,50
E02006701,MSOA,6,1017
E02006701,MSOA,7,50
E02006701,MSOA,8,72
E02006701,MSOA,9,228
E02006701,MSOA,10,304
E02006702,MSOA,-8,1118
E02006702,MSOA,1,2146
E02006702,MSOA,2,10
E02006702,MSOA,3,3
E02006702,MSOA,4,684
E02006702,MSOA,5,34
E02006702,MSOA,6,1126
E02006702,MSOA,7,29
E02006702,MSOA,8,75
E02006702,MSOA,9,388
E02006702,MSOA,10,304
E02006703,MSOA,-8,1483
E02006703,MSOA,1,3588
E02006703,MSOA,2,16
E02006703,MSOA,3,10
E02006703,MSOA,4,812
E02006703,MSOA,5,48
E02006703,MSOA,6,1123
E02006703,MSOA,7,57
E02006703,MSOA,8,91
E02006703,MSOA,9,307
E02006703,MSOA,10,362
E02006704,MSOA,-8,1220
E02006704,MSOA,1,2997
E02006704,MSOA,2,20
E02006704,MSOA,3,9
E02006704,MSOA,4,636
E02006704,MSOA,5,32
E02006704,MSOA,6,1038
E02006704,MSOA,7,50
E02006704,MSOA,8,97
E02006704,MSOA,9,332
E02006704,MSOA,10,365
E02006705,MSOA,-8,1438
E02006705,MSOA,1,2564
E02006705,MSOA,2,19
E02006705,MSOA,3,3
E02006705,MSOA,4,852
E02006705,MSOA,5,38
E02006705,MSOA,6,1415
E02006705,MSOA,7,30
E02006705,MSOA,8,124
E02006705,MSOA,9,480
E02006705,MSOA,10,345
E02006706,MSOA,-8,909
E02006706,MSOA,1,2311
E02006706,MSOA,2,8
E02006706,MSOA,3,3
E02006706,MSOA,4,720
E02006706,MSOA,5,26
E02006706,MSOA,6,1269
E02006706,MSOA,7,50
E02006706,MSOA,8,142
E02006706,MSOA,9,545
E02006706,MSOA,10,477
E02006707,MSOA,-8,1397
E02006707,MSOA,1,3174
E02006707,MSOA,2,10
E02006707,MSOA,3,4
E02006707,MSOA,4,606
E02006707,MSOA,5,14
E02006707,MSOA,6,961
E02006707,MSOA,7,25
E02006707,MSOA,8,81
E02006707,MSOA,9,252
E02006707,MSOA,10,295
E02006708,MSOA,-8,1717
E02006708,MSOA,1,2406
E02006708,MSOA,2,16
E02006708,MSOA,3,4
E02006708,MSOA,4,1066
E02006708,MSOA,5,64
E02006708,MSOA,6,1716
E02006708,MSOA,7,36
E02006708,MSOA,8,126
E02006708,MSOA,9,533
E02006708,MSOA,10,339
E02006709,MSOA,-8,1299
E02006709,MSOA,1,3392
E02006709,MSOA,2,13
E02006709,MSOA,3,2
E02006709,MSOA,4,936
E02006709,MSOA,5,44
E02006709,MSOA,6,1199
E02006709,MSOA,7,48
E02006709,MSOA,8,117
E02006709,MSOA,9,373
E02006709,MSOA,10,313
E02006710,MSOA,-8,1304
E02006710,MSOA,1,3832
E02006710,MSOA,2,36
E02006710,MSOA,3,8
E02006710,MSOA,4,850
E02006710,MSOA,5,25
E02006710,MSOA,6,1276
E02006710,MSOA,7,57
E02006710,MSOA,8,89
E02006710,MSOA,9,444
E02006710,MSOA,10,455
E02006711,MSOA,-8,1290
E02006711,MSOA,1,4040
E02006711,MSOA,2,19
E02006711,MSOA,3,6
E02006711,MSOA,4,730
E02006711,MSOA,5,32
E02006711,MSOA,6,1294
E02006711,MSOA,7,59
E02006711,MSOA,8,89
E02006711,MSOA,9,368
E02006711,MSOA,10,432
E02006712,MSOA,-8,1195
E02006712,MSOA,1,3594
E02006712,MSOA,2,26
E02006712,MSOA,3,4
E02006712,MSOA,4,846
E02006712,MSOA,5,18
E02006712,MSOA,6,1058
E02006712,MSOA,7,47
E02006712,MSOA,8,67
E02006712,MSOA,9,293
E02006712,MSOA,10,409
E02006713,MSOA,-8,892
E02006713,MSOA,1,2324
E02006713,MSOA,2,8
E02006713,MSOA,3,3
E02006713,MSOA,4,738
E02006713,MSOA,5,44
E02006713,MSOA,6,1102
E02006713,MSOA,7,28
E02006713,MSOA,8,114
E02006713,MSOA,9,438
E02006713,MSOA,10,481
E02006714,MSOA,-8,851
E02006714,MSOA,1,2798
E02006714,MSOA,2,20
E02006714,MSOA,3,4
E02006714,MSOA,4,532
E02006714,MSOA,5,16
E02006714,MSOA,6,827
E02006714,MSOA,7,27
E02006714,MSOA,8,62
E02006714,MSOA,9,251
E02006714,MSOA,10,353
E02006715,MSOA,-8,1498
E02006715,MSOA,1,3413
E02006715,MSOA,2,26
E02006715,MSOA,3,7
E02006715,MSOA,4,1072
E02006715,MSOA,5,34
E02006715,MSOA,6,1584
E02006715,MSOA,7,59
E02006715,MSOA,8,127
E02006715,MSOA,9,488
E02006715,MSOA,10,351
E02006716,MSOA,-8,1363
E02006716,MSOA,1,1913
E02006716,MSOA,2,10
E02006716,MSOA,3,7
E02006716,MSOA,4,812
E02006716,MSOA,5,43
E02006716,MSOA,6,1336
E02006716,MSOA,7,48
E02006716,MSOA,8,117
E02006716,MSOA,9,473
E02006716,MSOA,10,298
E02006717,MSOA,-8,1143
E02006717,MSOA,1,3151
E02006717,MSOA,2,24
E02006717,MSOA,3,3
E02006717,MSOA,4,790
E02006717,MSOA,5,28
E02006717,MSOA,6,894
E02006717,MSOA,7,56
E02006717,MSOA,8,66
E02006717,MSOA,9,283
E02006717,MSOA,10,405
E02006718,MSOA,-8,756
E02006718,MSOA,1,2330
E02006718,MSOA,2,12
E02006718,MSOA,3,2
E02006718,MSOA,4,576
E02006718,MSOA,5,42
E02006718,MSOA,6,1043
E02006718,MSOA,7,52
E02006718,MSOA,8,83
E02006718,MSOA,9,394
E02006718,MSOA,10,417
E02006719,MSOA,-8,778
