code,geography,category,value
E06000061,LA,-8,0
E06000061,LA,1,271271
E06000061,LA,2,635
E06000061,LA,3,265
E06000061,LA,4,268
E06000061,LA,5,189
E06000061,LA,6,16558
E06000062,LA,-8,0
E06000062,LA,1,320432
E06000062,LA,2,918
E06000062,LA,3,359
E06000062,LA,4,385
E06000062,LA,5,287
E06000062,LA,6,21119
E07000008,LA,-8,0
E07000008,LA,1,111951
E07000008,LA,2,317
E07000008,LA,3,185
E07000008,LA,4,139
E07000008,LA,5,590
E07000008,LA,6,11582
E07000009,LA,-8,0
E07000009,LA,1,67469
E07000009,LA,2,95
E07000009,LA,3,48
E07000009,LA,4,37
E07000009,LA,5,66
E07000009,LA,6,3716
E07000010,LA,-8,0
E07000010,LA,1,79008
E07000010,LA,2,303
E07000010,LA,3,80
E07000010,LA,4,59
E07000010,LA,5,57
E07000010,LA,6,5325
E07000011,LA,-8,0
E07000011,LA,1,140724
E07000011,LA,2,211
E07000011,LA,3,116
E07000011,LA,4,103
E07000011,LA,5,120
E07000011,LA,6,6989
E07000012,LA,-8,0
E07000012,LA,1,122961
E07000012,LA,2,148
E07000012,LA,3,144
E07000012,LA,4,67
E07000012,LA,5,165
E07000012,LA,6,6876
E07000026,LA,-8,0
E07000026,LA,1,76576
E07000026,LA,2,110
E07000026,LA,3,43
E07000026,LA,4,40
E07000026,LA,5,33
E07000026,LA,6,3711
E07000027,LA,-8,0
E07000027,LA,1,52927
E07000027,LA,2,71
E07000027,LA,3,42
E07000027,LA,4,39
E07000027,LA,5,35
E07000027,LA,6,2721
E07000028,LA,-8,0
E07000028,LA,1,86393
E07000028,LA,2,166
E07000028,LA,3,69
E07000028,LA,4,65
E07000028,LA,5,81
E07000028,LA,6,4569
E07000029,LA,-8,0
E07000029,LA,1,53191
E07000029,LA,2,82
E07000029,LA,3,33
E07000029,LA,4,40
E07000029,LA,5,35
E07000029,LA,6,2626
E07000030,LA,-8,0
E07000030,LA,1,44029
E07000030,LA,2,59
E07000030,LA,3,21
E07000030,LA,4,27
E07000030,LA,5,40
E07000030,LA,6,2461
E07000031,LA,-8,0
E07000031,LA,1,84807
E07000031,LA,2,90
E07000031,LA,3,55
E07000031,LA,4,56
E07000031,LA,5,59
E07000031,LA,6,4637
E07000032,LA,-8,0
E07000032,LA,1,99043
E07000032,LA,2,124
E07000032,LA,3,44
E07000032,LA,4,58
E07000032,LA,5,77
E07000032,LA,6,5714
E07000033,LA,-8,0
E07000033,LA,1,62486
E07000033,LA,2,79
E07000033,LA,3,41
E07000033,LA,4,35
E07000033,LA,5,45
E07000033,LA,6,3591
E07000034,LA,-8,0
E07000034,LA,1,81157
E07000034,LA,2,113
E07000034,LA,3,63
E07000034,LA,4,53
E07000034,LA,5,74
E07000034,LA,6,4544
E07000035,LA,-8,0
E07000035,LA,1,57842
E07000035,LA,2,46
E07000035,LA,3,18
E07000035,LA,4,23
E07000035,LA,5,30
E07000035,LA,6,3102
E07000036,LA,-8,0
E07000036,LA,1,88587
E07000036,LA,2,113
E07000036,LA,3,53
E07000036,LA,4,67
E07000036,LA,5,98
E07000036,LA,6,4609
E07000037,LA,-8,0
E07000037,LA,1,71864
E07000037,LA,2,86
E07000037,LA,3,52
E07000037,LA,4,47
E07000037,LA,5,70
E07000037,LA,6,3543
E07000038,LA,-8,0
E07000038,LA,1,80884
E07000038,LA,2,68
E07000038,LA,3,39
E07000038,LA,4,41
E07000038,LA,5,41
E07000038,LA,6,4199
E07000039,LA,-8,0
E07000039,LA,1,82720
E07000039,LA,2,83
E07000039,LA,3,47
E07000039,LA,4,39
E07000039,LA,5,43
E07000039,LA,6,4023
E07000040,LA,-8,0
E07000040,LA,1,120074
E07000040,LA,2,113
E07000040,LA,3,57
E07000040,LA,4,55
E07000040,LA,5,85
E07000040,LA,6,7005
E07000041,LA,-8,0
E07000041,LA,1,103398
E07000041,LA,2,189
E07000041,LA,3,119
E07000041,LA,4,98
E07000041,LA,5,243
E07000041,LA,6,7284
E07000042,LA,-8,0
E07000042,LA,1,64216
E07000042,LA,2,116
E07000042,LA,3,46
E07000042,LA,4,36
E07000042,LA,5,42
E07000042,LA,6,3748
E07000043,LA,-8,0
E07000043,LA,1,77351
E07000043,LA,2,98
E07000043,LA,3,63
E07000043,LA,4,55
E07000043,LA,5,58
E07000043,LA,6,4568
E07000044,LA,-8,0
E07000044,LA,1,71042
E07000044,LA,2,67
E07000044,LA,3,59
E07000044,LA,4,42
E07000044,LA,5,64
E07000044,LA,6,3694
E07000045,LA,-8,0
E07000045,LA,1,106969
E07000045,LA,2,103
E07000045,LA,3,73
E07000045,LA,4,63
E07000045,LA,5,99
E07000045,LA,6,6154
E07000046,LA,-8,0
E07000046,LA,1,53969
E07000046,LA,2,54
E07000046,LA,3,40
E07000046,LA,4,33
E07000046,LA,5,52
E07000046,LA,6,3412
E07000047,LA,-8,0
E07000047,LA,1,45568
E07000047,LA,2,34
E07000047,LA,3,19
E07000047,LA,4,26
E07000047,LA,5,31
E07000047,LA,6,2684
E07000061,LA,-8,0
E07000061,LA,1,78927
E07000061,LA,2,138
E07000061,LA,3,86
E07000061,LA,4,75
E07000061,LA,5,87
E07000061,LA,6,5263
E07000062,LA,-8,0
E07000062,LA,1,69619
E07000062,LA,2,138
E07000062,LA,3,63
E07000062,LA,4,71
E07000062,LA,5,111
E07000062,LA,6,4705
E07000063,LA,-8,0
E07000063,LA,1,78579
E07000063,LA,2,93
E07000063,LA,3,61
E07000063,LA,4,61
E07000063,LA,5,107
E07000063,LA,6,4320
E07000064,LA,-8,0
E07000064,LA,1,74676
E07000064,LA,2,71
E07000064,LA,3,54
E07000064,LA,4,54
E07000064,LA,5,45
E07000064,LA,6,4589
E07000065,LA,-8,0
E07000065,LA,1,126609
E07000065,LA,2,124
E07000065,LA,3,68
E07000065,LA,4,49
E07000065,LA,5,88
E07000065,LA,6,6712
E07000066,LA,-8,0
E07000066,LA,1,140912
E07000066,LA,2,253
E07000066,LA,3,122
E07000066,LA,4,102
E07000066,LA,5,70
E07000066,LA,6,7206
E07000067,LA,-8,0
E07000067,LA,1,120021
E07000067,LA,2,168
E07000067,LA,3,84
E07000067,LA,4,75
E07000067,LA,5,74
E07000067,LA,6,6149
E07000068,LA,-8,0
E07000068,LA,1,59703
E07000068,LA,2,67
E07000068,LA,3,33
E07000068,LA,4,37
E07000068,LA,5,29
E07000068,LA,6,2998
E07000069,LA,-8,0
E07000069,LA,1,70686
E07000069,LA,2,85
E07000069,LA,3,39
E07000069,LA,4,44
E07000069,LA,5,29
E07000069,LA,6,3531
E07000070,LA,-8,0
E07000070,LA,1,140063
E07000070,LA,2,193
E07000070,LA,3,96
E07000070,LA,4,87
E07000070,LA,5,77
E07000070,LA,6,7222
E07000071,LA,-8,0
E07000071,LA,1,146933
E07000071,LA,2,268
E07000071,LA,3,164
E07000071,LA,4,173
E07000071,LA,5,181
E07000071,LA,6,8623
E07000072,LA,-8,0
E07000072,LA,1,103752
E07000072,LA,2,171
E07000072,LA,3,75
E07000072,LA,4,72
E07000072,LA,5,42
E07000072,LA,6,5820
E07000073,LA,-8,0
E07000073,LA,1,68635
E07000073,LA,2,205
E07000073,LA,3,92
E07000073,LA,4,76
E07000073,LA,5,31
E07000073,LA,6,4062
E07000074,LA,-8,0
E07000074,LA,1,52880
E07000074,LA,2,56
E07000074,LA,3,31
E07000074,LA,4,28
E07000074,LA,5,33
E07000074,LA,6,2400
E07000075,LA,-8,0
E07000075,LA,1,67661
E07000075,LA,2,63
E07000075,LA,3,35
E07000075,LA,4,19
E07000075,LA,5,28
E07000075,LA,6,2905
E07000076,LA,-8,0
E07000076,LA,1,117147
E07000076,LA,2,156
E07000076,LA,3,147
E07000076,LA,4,68
E07000076,LA,5,57
E07000076,LA,6,7316
E07000077,LA,-8,0
E07000077,LA,1,70107
E07000077,LA,2,51
E07000077,LA,3,41
E07000077,LA,4,38
E07000077,LA,5,41
E07000077,LA,6,3243
E07000078,LA,-8,0
E07000078,LA,1,92792
E07000078,LA,2,134
E07000078,LA,3,92
E07000078,LA,4,91
E07000078,LA,5,203
E07000078,LA,6,5126
E07000079,LA,-8,0
E07000079,LA,1,72549
E07000079,LA,2,57
E07000079,LA,3,51
E07000079,LA,4,51
E07000079,LA,5,54
E07000079,LA,6,3552
E07000080,LA,-8,0
E07000080,LA,1,68764
E07000080,LA,2,119
E07000080,LA,3,38
E07000080,LA,4,30
E07000080,LA,5,50
E07000080,LA,6,4046
E07000081,LA,-8,0
E07000081,LA,1,100259
E07000081,LA,2,282
E07000081,LA,3,114
E07000081,LA,4,107
E07000081,LA,5,97
E07000081,LA,6,6080
E07000082,LA,-8,0
E07000082,LA,1,94647
E07000082,LA,2,115
E07000082,LA,3,71
E07000082,LA,4,60
E07000082,LA,5,129
E07000082,LA,6,5176
E07000083,LA,-8,0
E07000083,LA,1,73431
E07000083,LA,2,69
E07000083,LA,3,60
E07000083,LA,4,42
E07000083,LA,5,50
E07000083,LA,6,3702
E07000084,LA,-8,0
E07000084,LA,1,142392
E07000084,LA,2,208
E07000084,LA,3,138
E07000084,LA,4,154
E07000084,LA,5,137
E07000084,LA,6,6778
E07000085,LA,-8,0
E07000085,LA,1,98672
E07000085,LA,2,98
E07000085,LA,3,74
E07000085,LA,4,59
E07000085,LA,5,97
E07000085,LA,6,4832
E07000086,LA,-8,0
E07000086,LA,1,105375
E07000086,LA,2,106
E07000086,LA,3,72
E07000086,LA,4,72
E07000086,LA,5,77
E07000086,LA,6,4630
E07000087,LA,-8,0
E07000087,LA,1,91281
E07000087,LA,2,89
E07000087,LA,3,59
E07000087,LA,4,52
E07000087,LA,5,61
E07000087,LA,6,4095
E07000088,LA,-8,0
E07000088,LA,1,64117
E07000088,LA,2,92
E07000088,LA,3,68
E07000088,LA,4,38
E07000088,LA,5,49
E07000088,LA,6,2847
E07000089,LA,-8,0
E07000089,LA,1,76926
E07000089,LA,2,77
E07000089,LA,3,50
E07000089,LA,4,42
E07000089,LA,5,48
E07000089,LA,6,3185
E07000090,LA,-8,0
E07000090,LA,1,97663
E07000090,LA,2,124
E07000090,LA,3,82
E07000090,LA,4,77
E07000090,LA,5,69
E07000090,LA,6,4853
E07000091,LA,-8,0
E07000091,LA,1,140832
E07000091,LA,2,115
E07000091,LA,3,73
E07000091,LA,4,78
E07000091,LA,5,75
E07000091,LA,6,7572
E07000092,LA,-8,0
E07000092,LA,1,75955
E07000092,LA,2,289
E07000092,LA,3,118
E07000092,LA,4,119
E07000092,LA,5,82
E07000092,LA,6,4307
E07000093,LA,-8,0
E07000093,LA,1,101433
E07000093,LA,2,129
E07000093,LA,3,54
E07000093,LA,4,58
E07000093,LA,5,78
E07000093,LA,6,5002
E07000094,LA,-8,0
E07000094,LA,1,99304
E07000094,LA,2,111
E07000094,LA,3,91
E07000094,LA,4,87
E07000094,LA,5,147
E07000094,LA,6,5009
E07000095,LA,-8,0
E07000095,LA,1,74640
E07000095,LA,2,173
E07000095,LA,3,77
E07000095,LA,4,86
E07000095,LA,5,33
E07000095,LA,6,4430
E07000096,LA,-8,0
E07000096,LA,1,116931
E07000096,LA,2,199
E07000096,LA,3,93
E07000096,LA,4,93
E07000096,LA,5,92
E07000096,LA,6,6372
E07000098,LA,-8,0
E07000098,LA,1,80753
E07000098,LA,2,153
E07000098,LA,3,86
E07000098,LA,4,83
E07000098,LA,5,52
E07000098,LA,6,5065
E07000099,LA,-8,0
E07000099,LA,1,102208
E07000099,LA,2,120
E07000099,LA,3,72
E07000099,LA,4,89
E07000099,LA,5,90
E07000099,LA,6,5163
E07000102,LA,-8,0
E07000102,LA,1,70999
E07000102,LA,2,93
E07000102,LA,3,68
E07000102,LA,4,60
E07000102,LA,5,57
E07000102,LA,6,3726
E07000103,LA,-8,0
E07000103,LA,1,74782
E07000103,LA,2,247
E07000103,LA,3,116
E07000103,LA,4,107
E07000103,LA,5,80
E07000103,LA,6,5632
E07000105,LA,-8,0
E07000105,LA,1,100952
E07000105,LA,2,233
E07000105,LA,3,98
E07000105,LA,4,104
E07000105,LA,5,60
E07000105,LA,6,5321
E07000106,LA,-8,0
E07000106,LA,1,124001
E07000106,LA,2,222
E07000106,LA,3,114
E07000106,LA,4,135
E07000106,LA,5,252
E07000106,LA,6,8049
E07000107,LA,-8,0
E07000107,LA,1,85515
E07000107,LA,2,221
E07000107,LA,3,105
E07000107,LA,4,85
E07000107,LA,5,59
E07000107,LA,6,4713
E07000108,LA,-8,0
E07000108,LA,1,90931
E07000108,LA,2,153
E07000108,LA,3,84
E07000108,LA,4,65
E07000108,LA,5,64
E07000108,LA,6,4835
E07000109,LA,-8,0
E07000109,LA,1,79483
E07000109,LA,2,285
E07000109,LA,3,111
E07000109,LA,4,117
E07000109,LA,5,58
E07000109,LA,6,4501
E07000110,LA,-8,0
E07000110,LA,1,134259
E07000110,LA,2,286
E07000110,LA,3,110
E07000110,LA,4,110
E07000110,LA,5,85
E07000110,LA,6,7288
E07000111,LA,-8,0
E07000111,LA,1,91732
E07000111,LA,2,98
E07000111,LA,3,60
E07000111,LA,4,57
E07000111,LA,5,55
E07000111,LA,6,4600
E07000112,LA,-8,0
E07000112,LA,1,86638
E07000112,LA,2,171
E07000112,LA,3,66
E07000112,LA,4,84
E07000112,LA,5,84
E07000112,LA,6,4512
E07000113,LA,-8,0
E07000113,LA,1,115750
E07000113,LA,2,208
E07000113,LA,3,92
E07000113,LA,4,95
E07000113,LA,5,87
E07000113,LA,6,5768
E07000114,LA,-8,0
E07000114,LA,1,108760
E07000114,LA,2,286
E07000114,LA,3,92
E07000114,LA,4,88
E07000114,LA,5,118
E07000114,LA,6,6073
E07000115,LA,-8,0
E07000115,LA,1,100495
E07000115,LA,2,102
E07000115,LA,3,63
E07000115,LA,4,57
E07000115,LA,5,52
E07000115,LA,6,4759
E07000116,LA,-8,0
E07000116,LA,1,87200
E07000116,LA,2,113
E07000116,LA,3,75
E07000116,LA,4,57
E07000116,LA,5,80
E07000116,LA,6,4877
E07000117,LA,-8,0
E07000117,LA,1,69863
E07000117,LA,2,227
E07000117,LA,3,80
E07000117,LA,4,63
E07000117,LA,5,44
E07000117,LA,6,4920
E07000118,LA,-8,0
E07000118,LA,1,91771
E07000118,LA,2,128
E07000118,LA,3,57
E07000118,LA,4,69
E07000118,LA,5,53
E07000118,LA,6,4293
E07000119,LA,-8,0
E07000119,LA,1,66016
E07000119,LA,2,90
E07000119,LA,3,50
E07000119,LA,4,41
E07000119,LA,5,39
E07000119,LA,6,3009
E07000120,LA,-8,0
E07000120,LA,1,61413
E07000120,LA,2,141
E07000120,LA,3,58
E07000120,LA,4,73
E07000120,LA,5,41
E07000120,LA,6,3906
E07000121,LA,-8,0
E07000121,LA,1,111939
E07000121,LA,2,161
E07000121,LA,3,92
E07000121,LA,4,89
E07000121,LA,5,206
E07000121,LA,6,7153
E07000122,LA,-8,0
E07000122,LA,1,69234
E07000122,LA,2,286
E07000122,LA,3,67
E07000122,LA,4,78
E07000122,LA,5,25
E07000122,LA,6,5534
E07000123,LA,-8,0
E07000123,LA,1,109906
E07000123,LA,2,400
E07000123,LA,3,165
E07000123,LA,4,154
E07000123,LA,5,172
E07000123,LA,6,7872
E07000124,LA,-8,0
E07000124,LA,1,49160
E07000124,LA,2,46
E07000124,LA,3,15
E07000124,LA,4,20
E07000124,LA,5,12
E07000124,LA,6,2210
E07000125,LA,-8,0
E07000125,LA,1,54264
E07000125,LA,2,74
E07000125,LA,3,29
E07000125,LA,4,19
E07000125,LA,5,26
E07000125,LA,6,2889
E07000126,LA,-8,0
E07000126,LA,1,87391
E07000126,LA,2,88
E07000126,LA,3,54
E07000126,LA,4,54
