code,geography,sexCategory,ageCategory,value
E12000009,Region,Male,1,27474
E12000009,Region,Male,2,28530
E12000009,Region,Male,3,29059
E12000009,Region,Male,4,29764
E12000009,Region,Male,5,31095
E12000009,Region,Male,6,30514
E12000009,Region,Male,7,31322
E12000009,Region,Male,8,32900
E12000009,Region,Male,9,33607
E12000009,Region,Male,10,33327
E12000009,Region,Male,11,32835
E12000009,Region,Male,12,32450
E12000009,Region,Male,13,32839
E12000009,Region,Male,14,31797
E12000009,Region,Male,15,30793
E12000009,Region,Male,16,31118
E12000009,Region,Male,17,31804
E12000009,Region,Male,18,32503
E12000009,Region,Male,19,34532
E12000009,Region,Male,20,34361
E12000009,Region,Male,21,34450
E12000009,Region,Male,22,34502
E12000009,Region,Male,23,33353
E12000009,Region,Male,24,32805
E12000009,Region,Male,25,32671
E12000009,Region,Male,26,32563
E12000009,Region,Male,27,33012
E12000009,Region,Male,28,33198
E12000009,Region,Male,29,33935
E12000009,Region,Male,30,35080
E12000009,Region,Male,31,34809
E12000009,Region,Male,32,34647
E12000009,Region,Male,33,35070
E12000009,Region,Male,34,34068
E12000009,Region,Male,35,34171
E12000009,Region,Male,36,33644
E12000009,Region,Male,37,33714
E12000009,Region,Male,38,33376
E12000009,Region,Male,39,33958
E12000009,Region,Male,40,34380
E12000009,Region,Male,41,34016
E12000009,Region,Male,42,32473
E12000009,Region,Male,43,30320
E12000009,Region,Male,44,30559
E12000009,Region,Male,45,31188
E12000009,Region,Male,46,32447
E12000009,Region,Male,47,34157
E12000009,Region,Male,48,35798
E12000009,Region,Male,49,37291
E12000009,Region,Male,50,38050
E12000009,Region,Male,51,37946
E12000009,Region,Male,52,39033
E12000009,Region,Male,53,39168
E12000009,Region,Male,54,39978
E12000009,Region,Male,55,40392
E12000009,Region,Male,56,40670
E12000009,Region,Male,57,40267
E12000009,Region,Male,58,39122
E12000009,Region,Male,59,38584
E12000009,Region,Male,60,37599
E12000009,Region,Male,61,35831
E12000009,Region,Male,62,35572
E12000009,Region,Male,63,34271
E12000009,Region,Male,64,33299
E12000009,Region,Male,65,31786
E12000009,Region,Male,66,31281
E12000009,Region,Male,67,31673
E12000009,Region,Male,68,30580
E12000009,Region,Male,69,30542
E12000009,Region,Male,70,30506
E12000009,Region,Male,71,31371
E12000009,Region,Male,72,32153
E12000009,Region,Male,73,35044
E12000009,Region,Male,74,35113
E12000009,Region,Male,75,26045
E12000009,Region,Male,76,27747
E12000009,Region,Male,77,24492
E12000009,Region,Male,78,23226
E12000009,Region,Male,79,18940
E12000009,Region,Male,80,17170
E12000009,Region,Male,81,17131
E12000009,Region,Male,82,16004
E12000009,Region,Male,83,14589
E12000009,Region,Male,84,13362
E12000009,Region,Male,85,11608
E12000009,Region,Male,86,10333
E12000009,Region,Male,87,8759
E12000009,Region,Male,88,7705
E12000009,Region,Male,89,6503
E12000009,Region,Male,90,21873
W92000004,Region,Female,0,13758
W92000004,Region,Female,1,14719
W92000004,Region,Female,2,15078
W92000004,Region,Female,3,15838
W92000004,Region,Female,4,16309
W92000004,Region,Female,5,16896
W92000004,Region,Female,6,16518
W92000004,Region,Female,7,16706
W92000004,Region,Female,8,17774
W92000004,Region,Female,9,18074
W92000004,Region,Female,10,17922
W92000004,Region,Female,11,18140
W92000004,Region,Female,12,17645
W92000004,Region,Female,13,18171
W92000004,Region,Female,14,17074
W92000004,Region,Female,15,16671
W92000004,Region,Female,16,16953
W92000004,Region,Female,17,16718
W92000004,Region,Female,18,16563
W92000004,Region,Female,19,18167
W92000004,Region,Female,20,17737
W92000004,Region,Female,21,18208
W92000004,Region,Female,22,18403
W92000004,Region,Female,23,18731
W92000004,Region,Female,24,18689
W92000004,Region,Female,25,17839
W92000004,Region,Female,26,18570
W92000004,Region,Female,27,18901
W92000004,Region,Female,28,19145
W92000004,Region,Female,29,20030
W92000004,Region,Female,30,20502
W92000004,Region,Female,31,19737
W92000004,Region,Female,32,20130
W92000004,Region,Female,33,20483
W92000004,Region,Female,34,19967
W92000004,Region,Female,35,19508
W92000004,Region,Female,36,19461
W92000004,Region,Female,37,18990
W92000004,Region,Female,38,18977
W92000004,Region,Female,39,18977
W92000004,Region,Female,40,19507
W92000004,Region,Female,41,18776
W92000004,Region,Female,42,17681
W92000004,Region,Female,43,16753
W92000004,Region,Female,44,16767
W92000004,Region,Female,45,17183
W92000004,Region,Female,46,17898
W92000004,Region,Female,47,18712
W92000004,Region,Female,48,20065
W92000004,Region,Female,49,21340
W92000004,Region,Female,50,21978
W92000004,Region,Female,51,21733
W92000004,Region,Female,52,22316
W92000004,Region,Female,53,22218
W92000004,Region,Female,54,22731
W92000004,Region,Female,55,22880
W92000004,Region,Female,56,23281
W92000004,Region,Female,57,23306
W92000004,Region,Female,58,22672
W92000004,Region,Female,59,21918
W92000004,Region,Female,60,21495
W92000004,Region,Female,61,20721
W92000004,Region,Female,62,20217
W92000004,Region,Female,63,20178
W92000004,Region,Female,64,19368
W92000004,Region,Female,65,18359
W92000004,Region,Female,66,18350
W92000004,Region,Female,67,18770
W92000004,Region,Female,68,18236
W92000004,Region,Female,69,17668
W92000004,Region,Female,70,18030
W92000004,Region,Female,71,17991
W92000004,Region,Female,72,18455
W92000004,Region,Female,73,19724
W92000004,Region,Female,74,19395
W92000004,Region,Female,75,14807
W92000004,Region,Female,76,15603
W92000004,Region,Female,77,13989
W92000004,Region,Female,78,13632
W92000004,Region,Female,79,11809
W92000004,Region,Female,80,11034
W92000004,Region,Female,81,10397
W92000004,Region,Female,82,9982
W92000004,Region,Female,83,9330
W92000004,Region,Female,84,8752
W92000004,Region,Female,85,7791
W92000004,Region,Female,86,7009
W92000004,Region,Female,87,6163
W92000004,Region,Female,88,5668
W92000004,Region,Female,89,4973
W92000004,Region,Female,90,20199
W92000004,Region,Male,0,14578
W92000004,Region,Male,1,15109
W92000004,Region,Male,2,16080
W92000004,Region,Male,3,16568
W92000004,Region,Male,4,17047
W92000004,Region,Male,5,17550
W92000004,Region,Male,6,17567
W92000004,Region,Male,7,17674
W92000004,Region,Male,8,18428
W92000004,Region,Male,9,18739
W92000004,Region,Male,10,19126
W92000004,Region,Male,11,18634
W92000004,Region,Male,12,19140
W92000004,Region,Male,13,18607
W92000004,Region,Male,14,18243
W92000004,Region,Male,15,17694
W92000004,Region,Male,16,18298
W92000004,Region,Male,17,17566
W92000004,Region,Male,18,18021
W92000004,Region,Male,19,19119
W92000004,Region,Male,20,19181
W92000004,Region,Male,21,19594
W92000004,Region,Male,22,19450
W92000004,Region,Male,23,18678
W92000004,Region,Male,24,19006
W92000004,Region,Male,25,18204
W92000004,Region,Male,26,18105
W92000004,Region,Male,27,18337
W92000004,Region,Male,28,18525
W92000004,Region,Male,29,18804
W92000004,Region,Male,30,19533
W92000004,Region,Male,31,18910
W92000004,Region,Male,32,19112
W92000004,Region,Male,33,18858
W92000004,Region,Male,34,18983
W92000004,Region,Male,35,18432
W92000004,Region,Male,36,18394
W92000004,Region,Male,37,17847
W92000004,Region,Male,38,17885
W92000004,Region,Male,39,17760
W92000004,Region,Male,40,18260
W92000004,Region,Male,41,18386
W92000004,Region,Male,42,16929
W92000004,Region,Male,43,15932
W92000004,Region,Male,44,16361
W92000004,Region,Male,45,16533
W92000004,Region,Male,46,17371
W92000004,Region,Male,47,17613
W92000004,Region,Male,48,18929
W92000004,Region,Male,49,20434
W92000004,Region,Male,50,20803
W92000004,Region,Male,51,20519
W92000004,Region,Male,52,21271
W92000004,Region,Male,53,20767
W92000004,Region,Male,54,21344
W92000004,Region,Male,55,21776
W92000004,Region,Male,56,22366
W92000004,Region,Male,57,21857
W92000004,Region,Male,58,21572
W92000004,Region,Male,59,21044
W92000004,Region,Male,60,20516
W92000004,Region,Male,61,19851
W92000004,Region,Male,62,19723
W92000004,Region,Male,63,19156
W92000004,Region,Male,64,18378
W92000004,Region,Male,65,17314
W92000004,Region,Male,66,17329
W92000004,Region,Male,67,17669
W92000004,Region,Male,68,17181
W92000004,Region,Male,69,16765
W92000004,Region,Male,70,16802
W92000004,Region,Male,71,17379
W92000004,Region,Male,72,17356
W92000004,Region,Male,73,18531
W92000004,Region,Male,74,17675
W92000004,Region,Male,75,13381
W92000004,Region,Male,76,13885
W92000004,Region,Male,77,12718
W92000004,Region,Male,78,11715
W92000004,Region,Male,79,9956
W92000004,Region,Male,80,9125
W92000004,Region,Male,81,8681
W92000004,Region,Male,82,7958
W92000004,Region,Male,83,7259
W92000004,Region,Male,84,6476
W92000004,Region,Male,85,5653
W92000004,Region,Male,86,5027
W92000004,Region,Male,87,4102
W92000004,Region,Male,88,3569
W92000004,Region,Male,89,2904
W92000004,Region,Male,90,9518
E06000001,LA,Female,0,449
E06000001,LA,Female,1,458
E06000001,LA,Female,2,510
E06000001,LA,Female,3,476
E06000001,LA,Female,4,518
E06000001,LA,Female,5,551
E06000001,LA,Female,6,505
E06000001,LA,Female,7,528
E06000001,LA,Female,8,561
E06000001,LA,Female,9,592
E06000001,LA,Female,10,564
E06000001,LA,Female,11,596
E06000001,LA,Female,12,579
E06000001,LA,Female,13,568
E06000001,LA,Female,14,563
E06000001,LA,Female,15,571
E06000001,LA,Female,16,554
E06000001,LA,Female,17,542
E06000001,LA,Female,18,425
E06000001,LA,Female,19,431
E06000001,LA,Female,20,495
E06000001,LA,Female,21,514
E06000001,LA,Female,22,563
E06000001,LA,Female,23,535
E06000001,LA,Female,24,515
E06000001,LA,Female,25,554
E06000001,LA,Female,26,548
E06000001,LA,Female,27,601
E06000001,LA,Female,28,579
E06000001,LA,Female,29,606
E06000001,LA,Female,30,629
E06000001,LA,Female,31,617
E06000001,LA,Female,32,612
E06000001,LA,Female,33,646
E06000001,LA,Female,34,647
E06000001,LA,Female,35,574
E06000001,LA,Female,36,600
E06000001,LA,Female,37,560
E06000001,LA,Female,38,565
E06000001,LA,Female,39,583
E06000001,LA,Female,40,555
E06000001,LA,Female,41,581
E06000001,LA,Female,42,499
E06000001,LA,Female,43,501
E06000001,LA,Female,44,502
E06000001,LA,Female,45,501
E06000001,LA,Female,46,492
E06000001,LA,Female,47,560
E06000001,LA,Female,48,546
E06000001,LA,Female,49,633
E06000001,LA,Female,50,680
E06000001,LA,Female,51,664
E06000001,LA,Female,52,698
E06000001,LA,Female,53,705
E06000001,LA,Female,54,709
E06000001,LA,Female,55,759
E06000001,LA,Female,56,719
E06000001,LA,Female,57,753
E06000001,LA,Female,58,730
E06000001,LA,Female,59,740
E06000001,LA,Female,60,691
E06000001,LA,Female,61,633
E06000001,LA,Female,62,650
E06000001,LA,Female,63,590
E06000001,LA,Female,64,575
E06000001,LA,Female,65,572
E06000001,LA,Female,66,542
E06000001,LA,Female,67,489
E06000001,LA,Female,68,561
E06000001,LA,Female,69,507
E06000001,LA,Female,70,491
E06000001,LA,Female,71,534
E06000001,LA,Female,72,545
E06000001,LA,Female,73,543
E06000001,LA,Female,74,523
E06000001,LA,Female,75,371
E06000001,LA,Female,76,372
E06000001,LA,Female,77,341
E06000001,LA,Female,78,345
E06000001,LA,Female,79,322
E06000001,LA,Female,80,274
E06000001,LA,Female,81,302
E06000001,LA,Female,82,281
E06000001,LA,Female,83,310
E06000001,LA,Female,84,273
E06000001,LA,Female,85,209
E06000001,LA,Female,86,219
E06000001,LA,Female,87,166
E06000001,LA,Female,88,168
E06000001,LA,Female,89,135
E06000001,LA,Female,90,511
E06000001,LA,Male,0,469
E06000001,LA,Male,1,496
E06000001,LA,Male,2,536
E06000001,LA,Male,3,510
E06000001,LA,Male,4,559
E06000001,LA,Male,5,558
E06000001,LA,Male,6,527
E06000001,LA,Male,7,569
E06000001,LA,Male,8,611
E06000001,LA,Male,9,580
E06000001,LA,Male,10,604
E06000001,LA,Male,11,642
E06000001,LA,Male,12,609
E06000001,LA,Male,13,622
E06000001,LA,Male,14,574
E06000001,LA,Male,15,597
E06000001,LA,Male,16,537
E06000001,LA,Male,17,543
E06000001,LA,Male,18,502
E06000001,LA,Male,19,478
E06000001,LA,Male,20,487
E06000001,LA,Male,21,500
E06000001,LA,Male,22,502
E06000001,LA,Male,23,464
E06000001,LA,Male,24,537
E06000001,LA,Male,25,510
E06000001,LA,Male,26,529
E06000001,LA,Male,27,513
E06000001,LA,Male,28,527
E06000001,LA,Male,29,529
E06000001,LA,Male,30,566
E06000001,LA,Male,31,512
E06000001,LA,Male,32,565
E06000001,LA,Male,33,539
E06000001,LA,Male,34,553
E06000001,LA,Male,35,532
E06000001,LA,Male,36,539
E06000001,LA,Male,37,520
E06000001,LA,Male,38,492
E06000001,LA,Male,39,498
E06000001,LA,Male,40,516
E06000001,LA,Male,41,529
E06000001,LA,Male,42,500
E06000001,LA,Male,43,447
E06000001,LA,Male,44,435
E06000001,LA,Male,45,519
E06000001,LA,Male,46,452
E06000001,LA,Male,47,498
E06000001,LA,Male,48,595
E06000001,LA,Male,49,622
E06000001,LA,Male,50,629
E06000001,LA,Male,51,589
E06000001,LA,Male,52,610
E06000001,LA,Male,53,646
E06000001,LA,Male,54,648
E06000001,LA,Male,55,677
E06000001,LA,Male,56,731
E06000001,LA,Male,57,680
E06000001,LA,Male,58,681
E06000001,LA,Male,59,662
E06000001,LA,Male,60,693
E06000001,LA,Male,61,633
E06000001,LA,Male,62,627
E06000001,LA,Male,63,596
E06000001,LA,Male,64,609
E06000001,LA,Male,65,548
E06000001,LA,Male,66,511
E06000001,LA,Male,67,521
E06000001,LA,Male,68,482
E06000001,LA,Male,69,513
E06000001,LA,Male,70,466
E06000001,LA,Male,71,496
E06000001,LA,Male,72,472
E06000001,LA,Male,73,524
E06000001,LA,Male,74,491
E06000001,LA,Male,75,391
E06000001,LA,Male,76,347
E06000001,LA,Male,77,275
E06000001,LA,Male,78,221
E06000001,LA,Male,79,236
E06000001,LA,Male,80,229
E06000001,LA,Male,81,213
E06000001,LA,Male,82,215
E06000001,LA,Male,83,199
E06000001,LA,Male,84,168
E06000001,LA,Male,85,169
E06000001,LA,Male,86,122
E06000001,LA,Male,87,122
E06000001,LA,Male,88,101
E06000001,LA,Male,89,81
E06000001,LA,Male,90,217
E06000002,LA,Female,0,825
E06000002,LA,Female,1,854
E06000002,LA,Female,2,856
E06000002,LA,Female,3,911
E06000002,LA,Female,4,952
E06000002,LA,Female,5,853
E06000002,LA,Female,6,942
E06000002,LA,Female,7,930
E06000002,LA,Female,8,1011
E06000002,LA,Female,9,988
E06000002,LA,Female,10,1005
E06000002,LA,Female,11,924
E06000002,LA,Female,12,902
E06000002,LA,Female,13,893
E06000002,LA,Female,14,889
E06000002,LA,Female,15,903
E06000002,LA,Female,16,871
E06000002,LA,Female,17,851
E06000002,LA,Female,18,779
E06000002,LA,Female,19,756
E06000002,LA,Female,20,874
E06000002,LA,Female,21,964
E06000002,LA,Female,22,972
E06000002,LA,Female,23,1048
E06000002,LA,Female,24,986
E06000002,LA,Female,25,971
E06000002,LA,Female,26,1053
E06000002,LA,Female,27,1067
E06000002,LA,Female,28,1032
E06000002,LA,Female,29,1067
E06000002,LA,Female,30,1015
E06000002,LA,Female,31,1021
E06000002,LA,Female,32,1047
E06000002,LA,Female,33,1073
E06000002,LA,Female,34,1083
E06000002,LA,Female,35,1028
E06000002,LA,Female,36,1030
E06000002,LA,Female,37,966
E06000002,LA,Female,38,919
E06000002,LA,Female,39,860
E06000002,LA,Female,40,936
E06000002,LA,Female,41,867
E06000002,LA,Female,42,833
E06000002,LA,Female,43,697
E06000002,LA,Female,44,751
E06000002,LA,Female,45,793
E06000002,LA,Female,46,754
E06000002,LA,Female,47,767
E06000002,LA,Female,48,832
E06000002,LA,Female,49,878
E06000002,LA,Female,50,900
E06000002,LA,Female,51,883
E06000002,LA,Female,52,901
E06000002,LA,Female,53,935
E06000002,LA,Female,54,905
E06000002,LA,Female,55,946
E06000002,LA,Female,56,959
E06000002,LA,Female,57,967
E06000002,LA,Female,58,958
E06000002,LA,Female,59,945
E06000002,LA,Female,60,918
E06000002,LA,Female,61,873
E06000002,LA,Female,62,908
E06000002,LA,Female,63,933
E06000002,LA,Female,64,841
E06000002,LA,Female,65,814
E06000002,LA,Female,66,781
E06000002,LA,Female,67,757
E06000002,LA,Female,68,712
E06000002,LA,Female,69,652
E06000002,LA,Female,70,702
E06000002,LA,Female,71,657
E06000002,LA,Female,72,651
E06000002,LA,Female,73,659
E06000002,LA,Female,74,686
E06000002,LA,Female,75,525
E06000002,LA,Female,76,485
E06000002,LA,Female,77,436
E06000002,LA,Female,78,452
E06000002,LA,Female,79,416
E06000002,LA,Female,80,405
E06000002,LA,Female,81,385
E06000002,LA,Female,82,377
E06000002,LA,Female,83,390
E06000002,LA,Female,84,330
E06000002,LA,Female,85,323
E06000002,LA,Female,86,263
E06000002,LA,Female,87,250
E06000002,LA,Female,88,208
E06000002,LA,Female,89,172
E06000002,LA,Female,90,696
E06000002,LA,Male,0,796
E06000002,LA,Male,1,866
E06000002,LA,Male,2,907
E06000002,LA,Male,3,997
E06000002,LA,Male,4,961
E06000002,LA,Male,5,1010
E06000002,LA,Male,6,978
E06000002,LA,Male,7,1017
E06000002,LA,Male,8,1068
E06000002,LA,Male,9,996
E06000002,LA,Male,10,1028
E06000002,LA,Male,11,1045
E06000002,LA,Male,12,922
E06000002,LA,Male,13,939
E06000002,LA,Male,14,921
E06000002,LA,Male,15,895
E06000002,LA,Male,16,892
E06000002,LA,Male,17,867
E06000002,LA,Male,18,875
E06000002,LA,Male,19,882
E06000002,LA,Male,20,1024
E06000002,LA,Male,21,1013
E06000002,LA,Male,22,1034
E06000002,LA,Male,23,1158
E06000002,LA,Male,24,1096
E06000002,LA,Male,25,1101
E06000002,LA,Male,26,1005
E06000002,LA,Male,27,1003
E06000002,LA,Male,28,1013
E06000002,LA,Male,29,1010
E06000002,LA,Male,30,1002
E06000002,LA,Male,31,1018
E06000002,LA,Male,32,1058
E06000002,LA,Male,33,1011
E06000002,LA,Male,34,992
E06000002,LA,Male,35,1022
E06000002,LA,Male,36,928
E06000002,LA,Male,37,954
E06000002,LA,Male,38,829
E06000002,LA,Male,39,841
E06000002,LA,Male,40,825
E06000002,LA,Male,41,869
E06000002,LA,Male,42,819
E06000002,LA,Male,43,748
E06000002,LA,Male,44,696
E06000002,LA,Male,45,773
E06000002,LA,Male,46,749
E06000002,LA,Male,47,823
E06000002,LA,Male,48,754
E06000002,LA,Male,49,807
E06000002,LA,Male,50,813
E06000002,LA,Male,51,817
E06000002,LA,Male,52,787
E06000002,LA,Male,53,882
E06000002,LA,Male,54,913
E06000002,LA,Male,55,924
E06000002,LA,Male,56,951
E06000002,LA,Male,57,884
E06000002,LA,Male,58,928
E06000002,LA,Male,59,905
E06000002,LA,Male,60,869
E06000002,LA,Male,61,843
E06000002,LA,Male,62,849
E06000002,LA,Male,63,853
E06000002,LA,Male,64,833
E06000002,LA,Male,65,715
E06000002,LA,Male,66,742
E06000002,LA,Male,67,678
E06000002,LA,Male,68,694
E06000002,LA,Male,69,663
E06000002,LA,Male,70,604
E06000002,LA,Male,71,609
E06000002,LA,Male,72,605
E06000002,LA,Male,73,632
E06000002,LA,Male,74,657
E06000002,LA,Male,75,437
E06000002,LA,Male,76,453
E06000002,LA,Male,77,387
E06000002,LA,Male,78,364
E06000002,LA,Male,79,346
E06000002,LA,Male,80,302
E06000002,LA,Male,81,282
E06000002,LA,Male,82,281
E06000002,LA,Male,83,249
E06000002,LA,Male,84,235
E06000002,LA,Male,85,198
E06000002,LA,Male,86,169
E06000002,LA,Male,87,142
E06000002,LA,Male,88,127
E06000002,LA,Male,89,112
E06000002,LA,Male,90,316
E06000003,LA,Female,0,566
E06000003,LA,Female,1,691
E06000003,LA,Female,2,674
E06000003,LA,Female,3,716
E06000003,LA,Female,4,736
E06000003,LA,Female,5,712
E06000003,LA,Female,6,725
E06000003,LA,Female,7,756
E06000003,LA,Female,8,806
E06000003,LA,Female,9,817
E06000003,LA,Female,10,797
E06000003,LA,Female,11,762
E06000003,LA,Female,12,768
E06000003,LA,Female,13,770
E06000003,LA,Female,14,797
E06000003,LA,Female,15,734
E06000003,LA,Female,16,719
E06000003,LA,Female,17,731
E06000003,LA,Female,18,604
E06000003,LA,Female,19,589
E06000003,LA,Female,20,581
E06000003,LA,Female,21,623
E06000003,LA,Female,22,675
E06000003,LA,Female,23,697
E06000003,LA,Female,24,729
E06000003,LA,Female,25,712
E06000003,LA,Female,26,755
E06000003,LA,Female,27,729
E06000003,LA,Female,28,790
E06000003,LA,Female,29,866
E06000003,LA,Female,30,868
E06000003,LA,Female,31,833
E06000003,LA,Female,32,825
E06000003,LA,Female,33,839
E06000003,LA,Female,34,854
E06000003,LA,Female,35,870
E06000003,LA,Female,36,839
E06000003,LA,Female,37,786
E06000003,LA,Female,38,753
E06000003,LA,Female,39,803
E06000003,LA,Female,40,860
E06000003,LA,Female,41,800
E06000003,LA,Female,42,778
E06000003,LA,Female,43,683
E06000003,LA,Female,44,676
E06000003,LA,Female,45,722
E06000003,LA,Female,46,739
E06000003,LA,Female,47,788
E06000003,LA,Female,48,892
E06000003,LA,Female,49,934
E06000003,LA,Female,50,995
E06000003,LA,Female,51,1002
E06000003,LA,Female,52,1017
E06000003,LA,Female,53,1056
E06000003,LA,Female,54,1121
E06000003,LA,Female,55,1123
E06000003,LA,Female,56,1088
E06000003,LA,Female,57,1091
E06000003,LA,Female,58,1096
E06000003,LA,Female,59,1098
E06000003,LA,Female,60,967
E06000003,LA,Female,61,1002
E06000003,LA,Female,62,1022
E06000003,LA,Female,63,961
E06000003,LA,Female,64,901
E06000003,LA,Female,65,901
E06000003,LA,Female,66,826
E06000003,LA,Female,67,925
E06000003,LA,Female,68,886
E06000003,LA,Female,69,854
E06000003,LA,Female,70,852
E06000003,LA,Female,71,897
E06000003,LA,Female,72,920
E06000003,LA,Female,73,955
E06000003,LA,Female,74,965
E06000003,LA,Female,75,771
E06000003,LA,Female,76,745
E06000003,LA,Female,77,662
E06000003,LA,Female,78,583
E06000003,LA,Female,79,591
E06000003,LA,Female,80,515
E06000003,LA,Female,81,572
E06000003,LA,Female,82,511
E06000003,LA,Female,83,472
E06000003,LA,Female,84,422
E06000003,LA,Female,85,376
E06000003,LA,Female,86,327
E06000003,LA,Female,87,277
E06000003,LA,Female,88,257
E06000003,LA,Female,89,213
E06000003,LA,Female,90,864
E06000003,LA,Male,0,610
E06000003,LA,Male,1,656
E06000003,LA,Male,2,680
E06000003,LA,Male,3,713
E06000003,LA,Male,4,773
E06000003,LA,Male,5,748
E06000003,LA,Male,6,778
E06000003,LA,Male,7,757
E06000003,LA,Male,8,851
E06000003,LA,Male,9,923
E06000003,LA,Male,10,804
E06000003,LA,Male,11,834
E06000003,LA,Male,12,794
E06000003,LA,Male,13,829
E06000003,LA,Male,14,838
E06000003,LA,Male,15,774
E06000003,LA,Male,16,834
E06000003,LA,Male,17,782
E06000003,LA,Male,18,686
E06000003,LA,Male,19,671
E06000003,LA,Male,20,577
E06000003,LA,Male,21,658
E06000003,LA,Male,22,691
E06000003,LA,Male,23,624
E06000003,LA,Male,24,722
E06000003,LA,Male,25,747
E06000003,LA,Male,26,662
E06000003,LA,Male,27,722
E06000003,LA,Male,28,710
E06000003,LA,Male,29,768
E06000003,LA,Male,30,766
E06000003,LA,Male,31,723
E06000003,LA,Male,32,720
E06000003,LA,Male,33,754
E06000003,LA,Male,34,724
E06000003,LA,Male,35,711
E06000003,LA,Male,36,740
E06000003,LA,Male,37,710
E06000003,LA,Male,38,707
E06000003,LA,Male,39,685
E06000003,LA,Male,40,756
E06000003,LA,Male,41,748
E06000003,LA,Male,42,654
E06000003,LA,Male,43,663
E06000003,LA,Male,44,633
E06000003,LA,Male,45,730
E06000003,LA,Male,46,708
E06000003,LA,Male,47,775
E06000003,LA,Male,48,805
E06000003,LA,Male,49,858
E06000003,LA,Male,50,932
E06000003,LA,Male,51,922
E06000003,LA,Male,52,964
E06000003,LA,Male,53,931
E06000003,LA,Male,54,1074
E06000003,LA,Male,55,1047
E06000003,LA,Male,56,980
E06000003,LA,Male,57,1094
E06000003,LA,Male,58,1012
E06000003,LA,Male,59,1026
E06000003,LA,Male,60,989
E06000003,LA,Male,61,924
E06000003,LA,Male,62,954
E06000003,LA,Male,63,952
E06000003,LA,Male,64,891
E06000003,LA,Male,65,861
E06000003,LA,Male,66,828
E06000003,LA,Male,67,826
E06000003,LA,Male,68,771
E06000003,LA,Male,69,819
E06000003,LA,Male,70,746
E06000003,LA,Male,71,780
E06000003,LA,Male,72,825
E06000003,LA,Male,73,876
E06000003,LA,Male,74,859
E06000003,LA,Male,75,651
E06000003,LA,Male,76,720
E06000003,LA,Male,77,583
E06000003,LA,Male,78,561
E06000003,LA,Male,79,477
E06000003,LA,Male,80,482
E06000003,LA,Male,81,405
E06000003,LA,Male,82,424
E06000003,LA,Male,83,358
E06000003,LA,Male,84,314
E06000003,LA,Male,85,281
E06000003,LA,Male,86,229
E06000003,LA,Male,87,211
E06000003,LA,Male,88,152
E06000003,LA,Male,89,130
E06000003,LA,Male,90,443
E06000004,LA,Female,0,983
E06000004,LA,Female,1,1046
E06000004,LA,Female,2,1019
E06000004,LA,Female,3,1073
E06000004,LA,Female,4,1183
E06000004,LA,Female,5,1153
E06000004,LA,Female,6,1109
E06000004,LA,Female,7,1168
E06000004,LA,Female,8,1307
E06000004,LA,Female,9,1271
E06000004,LA,Female,10,1267
E06000004,LA,Female,11,1259
E06000004,LA,Female,12,1353
E06000004,LA,Female,13,1249
E06000004,LA,Female,14,1285
E06000004,LA,Female,15,1180
E06000004,LA,Female,16,1136
E06000004,LA,Female,17,1166
E06000004,LA,Female,18,919
E06000004,LA,Female,19,730
E06000004,LA,Female,20,831
E06000004,LA,Female,21,826
E06000004,LA,Female,22,916
E06000004,LA,Female,23,976
E06000004,LA,Female,24,1204
E06000004,LA,Female,25,1118
E06000004,LA,Female,26,1076
E06000004,LA,Female,27,1283
E06000004,LA,Female,28,1220
E06000004,LA,Female,29,1371
E06000004,LA,Female,30,1350
E06000004,LA,Female,31,1278
E06000004,LA,Female,32,1324
E06000004,LA,Female,33,1452
E06000004,LA,Female,34,1373
E06000004,LA,Female,35,1313
E06000004,LA,Female,36,1435
E06000004,LA,Female,37,1303
E06000004,LA,Female,38,1385
E06000004,LA,Female,39,1213
E06000004,LA,Female,40,1371
E06000004,LA,Female,41,1278
E06000004,LA,Female,42,1204
E06000004,LA,Female,43,1098
E06000004,LA,Female,44,1085
E06000004,LA,Female,45,1176
E06000004,LA,Female,46,1161
E06000004,LA,Female,47,1243
E06000004,LA,Female,48,1173
E06000004,LA,Female,49,1391
E06000004,LA,Female,50,1405
E06000004,LA,Female,51,1385
E06000004,LA,Female,52,1382
E06000004,LA,Female,53,1384
E06000004,LA,Female,54,1450
E06000004,LA,Female,55,1414
E06000004,LA,Female,56,1402
E06000004,LA,Female,57,1527
E06000004,LA,Female,58,1464
E06000004,LA,Female,59,1448
E06000004,LA,Female,60,1354
E06000004,LA,Female,61,1347
E06000004,LA,Female,62,1310
E06000004,LA,Female,63,1279
E06000004,LA,Female,64,1231
E06000004,LA,Female,65,1159
E06000004,LA,Female,66,1126
E06000004,LA,Female,67,1104
E06000004,LA,Female,68,1059
E06000004,LA,Female,69,1070
E06000004,LA,Female,70,1055
E06000004,LA,Female,71,975
E06000004,LA,Female,72,1036
E06000004,LA,Female,73,1190
E06000004,LA,Female,74,1068
E06000004,LA,Female,75,795
E06000004,LA,Female,76,786
E06000004,LA,Female,77,736
E06000004,LA,Female,78,670
E06000004,LA,Female,79,664
E06000004,LA,Female,80,603
E06000004,LA,Female,81,619
E06000004,LA,Female,82,593
E06000004,LA,Female,83,511
E06000004,LA,Female,84,460
E06000004,LA,Female,85,441
E06000004,LA,Female,86,374
E06000004,LA,Female,87,350
