code,geography,category,value
E07000063,LA,6,49
E07000063,LA,7,5
E07000063,LA,8,5861
E07000064,LA,-8,0
E07000064,LA,1,71366
E07000064,LA,2,1175
E07000064,LA,3,706
E07000064,LA,4,106
E07000064,LA,5,25
E07000064,LA,6,13
E07000064,LA,7,6
E07000064,LA,8,6093
E07000065,LA,-8,0
E07000065,LA,1,121460
E07000065,LA,2,1645
E07000065,LA,3,1129
E07000065,LA,4,182
E07000065,LA,5,62
E07000065,LA,6,26
E07000065,LA,7,20
E07000065,LA,8,9124
E07000066,LA,-8,0
E07000066,LA,1,136332
E07000066,LA,2,1573
E07000066,LA,3,1152
E07000066,LA,4,247
E07000066,LA,5,48
E07000066,LA,6,13
E07000066,LA,7,20
E07000066,LA,8,9275
E07000067,LA,-8,0
E07000067,LA,1,115511
E07000067,LA,2,1393
E07000067,LA,3,1151
E07000067,LA,4,183
E07000067,LA,5,46
E07000067,LA,6,11
E07000067,LA,7,7
E07000067,LA,8,8266
E07000068,LA,-8,0
E07000068,LA,1,57812
E07000068,LA,2,617
E07000068,LA,3,377
E07000068,LA,4,87
E07000068,LA,5,14
E07000068,LA,6,5
E07000068,LA,7,3
E07000068,LA,8,3949
E07000069,LA,-8,0
E07000069,LA,1,68673
E07000069,LA,2,624
E07000069,LA,3,448
E07000069,LA,4,83
E07000069,LA,5,17
E07000069,LA,6,2
E07000069,LA,7,4
E07000069,LA,8,4563
E07000070,LA,-8,0
E07000070,LA,1,134772
E07000070,LA,2,1669
E07000070,LA,3,1374
E07000070,LA,4,224
E07000070,LA,5,75
E07000070,LA,6,23
E07000070,LA,7,19
E07000070,LA,8,9587
E07000071,LA,-8,0
E07000071,LA,1,139850
E07000071,LA,2,2280
E07000071,LA,3,2449
E07000071,LA,4,406
E07000071,LA,5,120
E07000071,LA,6,46
E07000071,LA,7,33
E07000071,LA,8,11159
E07000072,LA,-8,0
E07000072,LA,1,100420
E07000072,LA,2,1139
E07000072,LA,3,763
E07000072,LA,4,161
E07000072,LA,5,33
E07000072,LA,6,18
E07000072,LA,7,16
E07000072,LA,8,7382
E07000073,LA,-8,0
E07000073,LA,1,66413
E07000073,LA,2,875
E07000073,LA,3,703
