code,geography,category,value
E07000035,LA,4,110
E07000035,LA,5,4167
E07000036,LA,-8,0
E07000036,LA,1,84981
E07000036,LA,2,1282
E07000036,LA,3,1119
E07000036,LA,4,203
E07000036,LA,5,5942
E07000037,LA,-8,0
E07000037,LA,1,68820
E07000037,LA,2,1038
E07000037,LA,3,885
E07000037,LA,4,216
E07000037,LA,5,4701
E07000038,LA,-8,0
E07000038,LA,1,78429
E07000038,LA,2,971
E07000038,LA,3,699
E07000038,LA,4,117
E07000038,LA,5,5056
E07000039,LA,-8,0
E07000039,LA,1,79826
E07000039,LA,2,1132
E07000039,LA,3,746
E07000039,LA,4,162
E07000039,LA,5,5088
E07000040,LA,-8,0
E07000040,LA,1,115356
E07000040,LA,2,1456
E07000040,LA,3,1143
E07000040,LA,4,281
E07000040,LA,5,9152
E07000041,LA,-8,0
E07000041,LA,1,95950
E07000041,LA,2,2154
E07000041,LA,3,3062
E07000041,LA,4,679
E07000041,LA,5,9486
E07000042,LA,-8,0
E07000042,LA,1,61506
E07000042,LA,2,768
E07000042,LA,3,720
E07000042,LA,4,186
E07000042,LA,5,5025
E07000043,LA,-8,0
E07000043,LA,1,74190
E07000043,LA,2,913
E07000043,LA,3,807
E07000043,LA,4,204
E07000043,LA,5,6079
E07000044,LA,-8,0
E07000044,LA,1,67712
E07000044,LA,2,858
E07000044,LA,3,770
E07000044,LA,4,231
E07000044,LA,5,5397
E07000045,LA,-8,0
E07000045,LA,1,102424
E07000045,LA,2,1412
E07000045,LA,3,1182
E07000045,LA,4,276
E07000045,LA,5,8167
E07000046,LA,-8,0
E07000046,LA,1,51744
E07000046,LA,2,723
E07000046,LA,3,516
E07000046,LA,4,109
E07000046,LA,5,4466
E07000047,LA,-8,0
E07000047,LA,1,43550
E07000047,LA,2,536
E07000047,LA,3,470
E07000047,LA,4,132
E07000047,LA,5,3675
E07000061,LA,-8,0
E07000061,LA,1,74493
E07000061,LA,2,1736
E07000061,LA,3,1252
E07000061,LA,4,290
E07000061,LA,5,6805
E07000062,LA,-8,0
E07000062,LA,1,65010
E07000062,LA,2,1743
E07000062,LA,3,1387
E07000062,LA,4,330
E07000062,LA,5,6234
E07000063,LA,-8,0
E07000063,LA,1,73994
E07000063,LA,2,1959
E07000063,LA,3,1111
E07000063,LA,4,297
E07000063,LA,5,5861
E07000064,LA,-8,0
E07000064,LA,1,71366
E07000064,LA,2,1175
E07000064,LA,3,706
E07000064,LA,4,151
E07000064,LA,5,6093
E07000065,LA,-8,0
E07000065,LA,1,121460
E07000065,LA,2,1645
E07000065,LA,3,1129
E07000065,LA,4,290
E07000065,LA,5,9124
E07000066,LA,-8,0
E07000066,LA,1,136332
E07000066,LA,2,1573
E07000066,LA,3,1152
E07000066,LA,4,331
E07000066,LA,5,9275
E07000067,LA,-8,0
E07000067,LA,1,115511
E07000067,LA,2,1393
E07000067,LA,3,1151
E07000067,LA,4,248
E07000067,LA,5,8266
E07000068,LA,-8,0
E07000068,LA,1,57812
E07000068,LA,2,617
E07000068,LA,3,377
E07000068,LA,4,110
E07000068,LA,5,3949
E07000069,LA,-8,0
E07000069,LA,1,68673
E07000069,LA,2,624
E07000069,LA,3,448
E07000069,LA,4,104
E07000069,LA,5,4563
E07000070,LA,-8,0
E07000070,LA,1,134772
E07000070,LA,2,1669
E07000070,LA,3,1374
E07000070,LA,4,336
E07000070,LA,5,9587
E07000071,LA,-8,0
E07000071,LA,1,139850
E07000071,LA,2,2280
E07000071,LA,3,2449
E07000071,LA,4,605
E07000071,LA,5,11159
E07000072,LA,-8,0
E07000072,LA,1,100420
E07000072,LA,2,1139
E07000072,LA,3,763
E07000072,LA,4,228
E07000072,LA,5,7382
E07000073,LA,-8,0
E07000073,LA,1,66413
E07000073,LA,2,875
E07000073,LA,3,703
E07000073,LA,4,216
E07000073,LA,5,4896
E07000074,LA,-8,0
E07000074,LA,1,51146
E07000074,LA,2,541
E07000074,LA,3,417
E07000074,LA,4,93
E07000074,LA,5,3232
E07000075,LA,-8,0
E07000075,LA,1,65692
E07000075,LA,2,613
E07000075,LA,3,431
E07000075,LA,4,95
E07000075,LA,5,3880
E07000076,LA,-8,0
E07000076,LA,1,112894
E07000076,LA,2,1387
E07000076,LA,3,1027
E07000076,LA,4,228
E07000076,LA,5,9355
E07000077,LA,-8,0
E07000077,LA,1,67689
E07000077,LA,2,710
E07000077,LA,3,588
E07000077,LA,4,155
E07000077,LA,5,4379
E07000078,LA,-8,0
E07000078,LA,1,87790
E07000078,LA,2,1581
E07000078,LA,3,1812
E07000078,LA,4,443
E07000078,LA,5,6810
E07000079,LA,-8,0
E07000079,LA,1,69820
E07000079,LA,2,876
E07000079,LA,3,649
E07000079,LA,4,144
E07000079,LA,5,4826
E07000080,LA,-8,0
E07000080,LA,1,66188
E07000080,LA,2,747
E07000080,LA,3,705
E07000080,LA,4,210
E07000080,LA,5,5197
E07000081,LA,-8,0
E07000081,LA,1,96058
E07000081,LA,2,1487
E07000081,LA,3,1450
E07000081,LA,4,378
E07000081,LA,5,7564
E07000082,LA,-8,0
E07000082,LA,1,90493
E07000082,LA,2,1246
E07000082,LA,3,1153
E07000082,LA,4,314
E07000082,LA,5,6989
E07000083,LA,-8,0
E07000083,LA,1,70842
E07000083,LA,2,875
E07000083,LA,3,663
E07000083,LA,4,171
E07000083,LA,5,4802
E07000084,LA,-8,0
E07000084,LA,1,136562
E07000084,LA,2,1914
E07000084,LA,3,1794
E07000084,LA,4,455
E07000084,LA,5,9082
E07000085,LA,-8,0
E07000085,LA,1,94943
E07000085,LA,2,1147
E07000085,LA,3,958
E07000085,LA,4,230
E07000085,LA,5,6552
E07000086,LA,-8,0
E07000086,LA,1,101243
E07000086,LA,2,1327
E07000086,LA,3,1204
E07000086,LA,4,262
E07000086,LA,5,6296
E07000087,LA,-8,0
E07000087,LA,1,87856
E07000087,LA,2,1214
E07000087,LA,3,862
E07000087,LA,4,199
E07000087,LA,5,5507
E07000088,LA,-8,0
E07000088,LA,1,61143
E07000088,LA,2,1055
E07000088,LA,3,870
E07000088,LA,4,196
E07000088,LA,5,3947
E07000089,LA,-8,0
E07000089,LA,1,74226
E07000089,LA,2,856
E07000089,LA,3,672
E07000089,LA,4,169
E07000089,LA,5,4405
E07000090,LA,-8,0
E07000090,LA,1,94059
E07000090,LA,2,1269
E07000090,LA,3,978
E07000090,LA,4,220
E07000090,LA,5,6339
E07000091,LA,-8,0
E07000091,LA,1,135869
E07000091,LA,2,1462
E07000091,LA,3,1178
E07000091,LA,4,250
E07000091,LA,5,9984
E07000092,LA,-8,0
E07000092,LA,1,72859
E07000092,LA,2,1055
E07000092,LA,3,1213
E07000092,LA,4,353
E07000092,LA,5,5391
E07000093,LA,-8,0
E07000093,LA,1,97662
E07000093,LA,2,1212
E07000093,LA,3,1070
E07000093,LA,4,259
E07000093,LA,5,6548
E07000094,LA,-8,0
E07000094,LA,1,94375
E07000094,LA,2,1314
E07000094,LA,3,1764
E07000094,LA,4,417
E07000094,LA,5,6880
E07000095,LA,-8,0
E07000095,LA,1,72572
E07000095,LA,2,707
E07000095,LA,3,510
E07000095,LA,4,178
E07000095,LA,5,5470
E07000096,LA,-8,0
E07000096,LA,1,112619
E07000096,LA,2,1369
E07000096,LA,3,1233
E07000096,LA,4,329
E07000096,LA,5,8230
E07000098,LA,-8,0
E07000098,LA,1,77939
E07000098,LA,2,846
E07000098,LA,3,707
E07000098,LA,4,256
E07000098,LA,5,6445
E07000099,LA,-8,0
E07000099,LA,1,97811
E07000099,LA,2,1378
E07000099,LA,3,1273
E07000099,LA,4,290
E07000099,LA,5,6990
E07000102,LA,-8,0
E07000102,LA,1,68658
E07000102,LA,2,675
E07000102,LA,3,576
E07000102,LA,4,164
E07000102,LA,5,4930
E07000103,LA,-8,0
E07000103,LA,1,72016
E07000103,LA,2,914
E07000103,LA,3,962
E07000103,LA,4,312
E07000103,LA,5,6759
E07000105,LA,-8,0
E07000105,LA,1,97030
E07000105,LA,2,1378
E07000105,LA,3,1107
E07000105,LA,4,290
E07000105,LA,5,6964
E07000106,LA,-8,0
E07000106,LA,1,116186
E07000106,LA,2,2354
E07000106,LA,3,2926
E07000106,LA,4,687
E07000106,LA,5,10620
E07000107,LA,-8,0
E07000107,LA,1,82718
E07000107,LA,2,1047
E07000107,LA,3,822
E07000107,LA,4,177
E07000107,LA,5,5934
E07000108,LA,-8,0
E07000108,LA,1,86739
E07000108,LA,2,1570
E07000108,LA,3,1079
E07000108,LA,4,218
E07000108,LA,5,6524
E07000109,LA,-8,0
E07000109,LA,1,76943
E07000109,LA,2,892
E07000109,LA,3,821
E07000109,LA,4,278
E07000109,LA,5,5621
E07000110,LA,-8,0
E07000110,LA,1,129562
E07000110,LA,2,1687
E07000110,LA,3,1372
E07000110,LA,4,362
E07000110,LA,5,9153
E07000111,LA,-8,0
E07000111,LA,1,88646
E07000111,LA,2,942
E07000111,LA,3,713
E07000111,LA,4,169
E07000111,LA,5,6133
E07000112,LA,-8,0
E07000112,LA,1,82894
E07000112,LA,2,1341
E07000112,LA,3,980
E07000112,LA,4,242
E07000112,LA,5,6098
E07000113,LA,-8,0
E07000113,LA,1,111489
E07000113,LA,2,1687
E07000113,LA,3,1219
E07000113,LA,4,326
E07000113,LA,5,7279
E07000114,LA,-8,0
E07000114,LA,1,103415
E07000114,LA,2,1938
E07000114,LA,3,1534
E07000114,LA,4,397
E07000114,LA,5,8133
E07000115,LA,-8,0
E07000115,LA,1,97074
E07000115,LA,2,1000
E07000115,LA,3,947
E07000115,LA,4,207
E07000115,LA,5,6298
E07000116,LA,-8,0
E07000116,LA,1,83692
E07000116,LA,2,1076
E07000116,LA,3,1001
E07000116,LA,4,244
E07000116,LA,5,6389
E07000117,LA,-8,0
E07000117,LA,1,67539
E07000117,LA,2,974
E07000117,LA,3,741
E07000117,LA,4,236
E07000117,LA,5,5709
E07000118,LA,-8,0
E07000118,LA,1,88330
E07000118,LA,2,1257
E07000118,LA,3,976
E07000118,LA,4,165
E07000118,LA,5,5641
E07000119,LA,-8,0
E07000119,LA,1,63551
E07000119,LA,2,1012
E07000119,LA,3,557
E07000119,LA,4,136
E07000119,LA,5,3994
E07000120,LA,-8,0
E07000120,LA,1,59339
E07000120,LA,2,808
E07000120,LA,3,636
E07000120,LA,4,136
E07000120,LA,5,4712
E07000121,LA,-8,0
E07000121,LA,1,105041
E07000121,LA,2,2128
E07000121,LA,3,2491
E07000121,LA,4,579
E07000121,LA,5,9401
E07000122,LA,-8,0
E07000122,LA,1,67188
E07000122,LA,2,750
E07000122,LA,3,608
E07000122,LA,4,228
E07000122,LA,5,6448
E07000123,LA,-8,0
E07000123,LA,1,105022
E07000123,LA,2,1844
E07000123,LA,3,2144
E07000123,LA,4,505
E07000123,LA,5,9154
E07000124,LA,-8,0
E07000124,LA,1,47597
E07000124,LA,2,444
E07000124,LA,3,337
E07000124,LA,4,68
E07000124,LA,5,3016
E07000125,LA,-8,0
E07000125,LA,1,52249
E07000125,LA,2,779
E07000125,LA,3,530
E07000125,LA,4,131
E07000125,LA,5,3609
E07000126,LA,-8,0
E07000126,LA,1,84262
E07000126,LA,2,1156
E07000126,LA,3,871
E07000126,LA,4,158
E07000126,LA,5,5052
E07000127,LA,-8,0
E07000127,LA,1,89277
E07000127,LA,2,1240
E07000127,LA,3,1246
E07000127,LA,4,282
E07000127,LA,5,6288
E07000128,LA,-8,0
E07000128,LA,1,86350
E07000128,LA,2,1382
E07000128,LA,3,712
E07000128,LA,4,150
E07000128,LA,5,5757
E07000129,LA,-8,0
E07000129,LA,1,76694
E07000129,LA,2,1056
E07000129,LA,3,691
E07000129,LA,4,148
E07000129,LA,5,5077
E07000130,LA,-8,0
E07000130,LA,1,137579
E07000130,LA,2,1971
E07000130,LA,3,2069
E07000130,LA,4,442
E07000130,LA,5,11039
E07000131,LA,-8,0
E07000131,LA,1,73899
E07000131,LA,2,923
E07000131,LA,3,620
E07000131,LA,4,141
E07000131,LA,5,4845
E07000132,LA,-8,0
E07000132,LA,1,86221
E07000132,LA,2,1105
E07000132,LA,3,865
E07000132,LA,4,195
E07000132,LA,5,5532
E07000133,LA,-8,0
E07000133,LA,1,39330
E07000133,LA,2,479
E07000133,LA,3,403
E07000133,LA,4,74
E07000133,LA,5,2657
E07000134,LA,-8,0
E07000134,LA,1,78803
E07000134,LA,2,1072
E07000134,LA,3,866
E07000134,LA,4,201
E07000134,LA,5,5223
E07000135,LA,-8,0
E07000135,LA,1,42558
E07000135,LA,2,422
E07000135,LA,3,427
E07000135,LA,4,121
E07000135,LA,5,3682
E07000136,LA,-8,0
E07000136,LA,1,50755
E07000136,LA,2,567
E07000136,LA,3,493
E07000136,LA,4,188
E07000136,LA,5,5581
E07000137,LA,-8,0
E07000137,LA,1,109121
E07000137,LA,2,1461
E07000137,LA,3,1019
E07000137,LA,4,221
E07000137,LA,5,9596
E07000138,LA,-8,0
E07000138,LA,1,73780
E07000138,LA,2,1880
E07000138,LA,3,2974
E07000138,LA,4,670
E07000138,LA,5,7764
E07000139,LA,-8,0
E07000139,LA,1,89493
E07000139,LA,2,1093
E07000139,LA,3,940
E07000139,LA,4,199
E07000139,LA,5,6290
E07000140,LA,-8,0
E07000140,LA,1,70520
E07000140,LA,2,720
E07000140,LA,3,663
E07000140,LA,4,183
E07000140,LA,5,6911
E07000141,LA,-8,0
E07000141,LA,1,107682
E07000141,LA,2,1246
E07000141,LA,3,1145
E07000141,LA,4,216
E07000141,LA,5,7722
E07000142,LA,-8,0
E07000142,LA,1,72167
E07000142,LA,2,862
E07000142,LA,3,802
E07000142,LA,4,165
E07000142,LA,5,5122
E07000143,LA,-8,0
E07000143,LA,1,106301
E07000143,LA,2,1296
E07000143,LA,3,1202
E07000143,LA,4,263
E07000143,LA,5,8790
E07000144,LA,-8,0
E07000144,LA,1,100942
E07000144,LA,2,1277
E07000144,LA,3,963
E07000144,LA,4,210
E07000144,LA,5,7111
E07000145,LA,-8,0
E07000145,LA,1,74017
E07000145,LA,2,1080
E07000145,LA,3,879
E07000145,LA,4,293
E07000145,LA,5,6450
E07000146,LA,-8,0
E07000146,LA,1,116071
